player,player_id,position,team_name,player_game_count,block_percent,declined_penalties,franchise_id,grades_offense,grades_pass_block,grades_run_block,hits_allowed,hurries_allowed,non_spike_pass_block,non_spike_pass_block_percentage,pass_block_percent,pbe,penalties,pressures_allowed,sacks_allowed,snap_counts_block,snap_counts_ce,snap_counts_lg,snap_counts_lt,snap_counts_offense,snap_counts_pass_block,snap_counts_pass_play,snap_counts_rg,snap_counts_rt,snap_counts_run_block,snap_counts_te,year
Isaiah Burse,9300,WR,SD,4,30.4,0,27,49.6,,61.6,0,0,0,0.0,0.0,,1,0,0,14,0,0,0,46,0,32,0,0,14,0,2016
Asante Cleveland,9066,TE,SD,2,100.0,0,27,61.3,64.9,60.0,0,0,1,100.0,100.0,100.0,0,0,0,10,0,0,0,10,1,1,0,0,9,10,2016
Keenan Allen,7857,WR,SD,1,33.3,0,27,88.3,,62.4,0,0,0,0.0,0.0,,0,0,0,9,0,0,0,27,0,18,0,0,9,0,2016
Jeremy Butler,9080,WR,SD,4,38.9,0,27,56.9,,61.4,0,0,0,0.0,0.0,,0,0,0,7,0,0,0,18,0,11,0,0,7,2,2016
Andre Williams,8748,HB,SD,1,18.5,0,27,81.1,79.6,,0,0,4,50.0,55.6,100.0,0,0,0,5,0,0,0,27,5,9,0,0,0,0,2016
Danny Woodhead,4914,HB,SD,2,7.3,0,27,56.3,59.2,,1,0,4,11.8,11.1,87.5,0,1,0,4,0,0,0,55,4,36,0,0,0,0,2016
Dexter McCluster,5561,HB,SD,6,5.1,0,27,64.7,76.2,,0,0,2,5.7,5.6,100.0,0,0,0,2,0,0,0,39,2,36,0,0,0,0,2016
Kellen Clemens,2994,QB,SD,1,40.0,0,27,60.3,,60.0,0,0,0,0.0,0.0,,1,0,0,2,0,0,0,5,0,1,0,0,2,0,2016
Mike Windt,5813,LS,SD,1,100.0,0,27,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2016
Tenny Palepoi,9028,DI,SD,1,100.0,0,27,60.0,,60.0,0,0,0,,,,1,0,0,1,0,0,0,1,0,0,0,0,1,0,2016
Josh Lambo,10133,K,SD,1,100.0,0,27,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,2016
Walter Jones,232,T,SEA,18,100.0,1,29,83.3,88.6,72.9,5,12,650,100.0,100.0,97.9,7,22,5,1217,0,0,1217,1217,683,683,0,0,534,0,2006
Chris Gray,52,G,SEA,17,100.0,1,29,69.0,66.4,69.7,3,29,608,100.0,100.0,96.7,6,36,4,1104,0,0,0,1104,639,639,1104,0,465,0,2006
Chris Spencer,2243,C,SEA,18,100.0,1,29,64.9,76.2,63.9,3,9,547,100.0,100.0,98.2,7,16,4,1024,691,333,0,1024,577,577,0,0,447,0,2006
Sean Locklear,1805,T,SEA,12,100.0,1,29,62.4,64.8,56.2,5,17,449,100.0,100.0,96.0,4,29,7,834,0,0,0,834,475,475,0,834,359,0,2006
Robbie Tobeck,67,C,SEA,8,100.0,1,29,65.2,84.7,58.3,0,5,299,100.0,100.0,98.8,1,6,1,528,528,0,0,528,310,310,0,0,218,0,2006
Floyd Womack,875,G,SEA,9,100.0,0,29,57.4,64.9,53.0,1,8,260,100.0,100.0,97.5,0,11,2,526,0,450,1,526,273,273,75,0,253,0,2006
Rob Sims,3073,G,SEA,12,100.0,0,29,63.4,81.7,56.0,1,8,239,100.0,100.0,97.7,1,10,1,478,0,436,0,478,253,253,40,0,225,2,2006
Mack Strong,66,FB,SEA,18,50.9,0,29,51.9,78.0,65.6,1,2,110,23.2,23.3,95.9,3,6,3,439,0,0,0,862,117,502,0,0,322,12,2006
Matt Hasselbeck,408,QB,SEA,14,44.6,0,29,66.3,,60.0,0,0,0,0.0,0.0,,4,0,0,419,0,0,0,940,0,515,0,0,419,0,2006
Tom Ashworth,938,T,SEA,12,100.0,0,29,59.6,62.3,61.9,1,16,203,100.0,100.0,94.3,4,20,3,408,0,0,1,408,210,210,0,385,198,22,2006
Deion Branch,1072,WR,SEA,16,41.6,0,29,65.7,61.6,59.6,0,0,1,0.2,0.2,100.0,4,0,0,407,0,0,0,978,1,567,0,0,406,0,2006
Darrell Jackson,639,WR,SEA,15,41.6,0,29,73.2,,61.6,0,0,0,0.0,0.0,,2,0,0,368,0,0,0,884,0,516,0,0,368,4,2006
Jerramy Stevens,1035,TE,SEA,13,53.5,1,29,56.7,70.0,54.6,1,0,32,12.2,11.4,98.4,4,1,0,285,0,0,0,533,32,280,0,0,253,499,2006
Nate Burleson,1386,WR,SEA,18,44.4,0,29,55.9,,67.9,0,0,0,0.0,0.0,,2,0,0,256,0,0,0,577,0,321,0,0,256,1,2006
D.J. Hackett,1876,WR,SEA,15,38.3,0,29,84.0,,66.2,0,0,0,0.0,0.0,,0,0,0,174,0,0,0,454,0,280,0,0,174,1,2006
Will Heller,1623,TE,SEA,16,69.7,0,29,58.8,76.7,57.9,0,0,12,18.2,17.6,100.0,1,0,0,129,0,0,0,185,12,68,0,0,117,126,2006
Bobby Engram,177,WR,SEA,9,35.8,0,29,79.3,,67.6,0,0,0,0.0,0.0,,1,0,0,108,0,0,0,302,0,193,0,0,108,1,2006
Seneca Wallace,1422,QB,SEA,8,38.4,0,29,50.2,60.9,60.0,0,0,1,0.6,0.6,100.0,0,0,0,108,0,0,0,281,1,171,0,0,107,0,2006
Itula Mili,284,TE,SEA,10,46.7,0,29,57.4,75.8,65.2,0,0,13,10.7,10.2,100.0,2,0,0,100,0,0,0,214,13,127,0,0,87,193,2006
Maurice Morris,1061,HB,SEA,18,14.0,0,29,35.8,37.4,65.6,1,4,45,19.8,19.9,92.2,0,6,1,59,0,0,0,421,47,236,0,0,12,0,2006
Shaun Alexander,597,HB,SEA,12,8.4,0,29,51.4,79.2,56.7,0,0,38,13.4,14.3,97.4,1,1,1,52,0,0,0,616,43,301,0,0,9,0,2006
Josh Parry,974,FB,SEA,7,42.4,0,29,60.5,81.2,53.3,0,0,6,25.0,24.0,100.0,0,0,0,14,0,0,0,33,6,25,0,0,8,1,2006
Bennie Joppru,1357,TE,SEA,3,75.0,0,29,59.2,,59.7,0,0,0,0.0,0.0,,0,0,0,3,0,0,0,4,0,1,0,0,3,3,2006
Marquis Weeks,2837,HB,SEA,2,40.0,0,29,38.0,,59.2,0,0,0,,,,0,0,0,2,0,0,0,5,0,0,0,0,2,0,2006
Sean Locklear,1805,T,SEA,18,100.0,0,29,82.7,83.9,74.9,3,21,712,100.0,100.0,98.2,2,25,1,1190,0,0,0,1190,733,733,0,1190,457,0,2007
Chris Spencer,2243,C,SEA,18,100.0,0,29,78.6,88.5,73.1,2,11,708,100.0,100.0,99.1,3,13,0,1178,1178,0,0,1178,729,729,0,0,449,0,2007
Chris Gray,52,G,SEA,18,100.0,1,29,69.6,82.0,62.9,1,17,688,100.0,100.0,98.1,5,22,4,1148,12,0,0,1148,708,708,1136,0,440,0,2007
Rob Sims,3073,G,SEA,18,100.0,0,29,76.9,77.5,71.2,6,20,674,100.0,100.0,97.5,2,30,4,1115,0,1115,0,1115,694,694,0,0,421,0,2007
Walter Jones,232,T,SEA,17,100.0,1,29,90.5,91.2,79.7,4,17,657,100.0,100.0,97.6,2,26,5,1088,0,0,1088,1088,676,676,0,0,412,0,2007
Matt Hasselbeck,408,QB,SEA,18,35.6,0,29,71.2,,60.0,0,0,0,0.0,0.0,,4,0,0,400,0,0,0,1125,0,700,0,0,400,0,2007
Nate Burleson,1386,WR,SEA,18,36.0,0,29,69.8,,62.5,0,0,0,0.0,0.0,,3,0,0,339,0,0,0,942,0,601,0,0,339,0,2007
Leonard Weaver,2835,FB,SEA,18,48.9,0,29,68.3,74.7,74.8,1,5,105,26.1,25.7,95.2,2,8,2,332,0,0,0,679,107,416,0,0,225,4,2007
Marcus Pollard,151,TE,SEA,16,50.7,0,29,59.3,74.2,65.2,1,1,51,16.8,16.9,98.0,3,2,0,267,0,0,0,527,53,313,0,0,214,488,2007
Bobby Engram,177,WR,SEA,18,29.9,0,29,88.1,,63.2,0,0,0,0.0,0.0,,2,0,0,242,0,0,0,809,0,567,0,0,242,1,2007
Deion Branch,1072,WR,SEA,12,35.9,0,29,71.2,,60.0,0,0,0,0.0,0.0,,1,0,0,217,0,0,0,605,0,388,0,0,217,0,2007
Will Heller,1623,TE,SEA,18,55.6,0,29,52.7,78.7,66.0,0,0,20,11.2,11.0,100.0,1,0,0,202,0,0,0,363,20,181,0,0,182,352,2007
Floyd Womack,875,G,SEA,6,100.0,0,29,67.6,63.2,65.7,1,3,96,100.0,100.0,95.8,0,6,2,192,0,75,99,192,99,99,12,0,93,6,2007
Ben Obomanu,3194,WR,SEA,15,34.7,0,29,61.4,,68.4,0,0,0,0.0,0.0,,1,0,0,117,0,0,0,337,0,220,0,0,117,2,2007
D.J. Hackett,1876,WR,SEA,8,31.3,0,29,74.6,,73.1,0,0,0,0.0,0.0,,1,0,0,111,0,0,0,355,0,244,0,0,111,1,2007
Mack Strong,66,FB,SEA,5,51.9,0,29,70.8,86.0,68.1,0,0,19,20.7,21.3,100.0,1,0,0,84,0,0,0,162,20,94,0,0,64,1,2007
Maurice Morris,1061,HB,SEA,16,16.9,0,29,57.3,79.2,56.1,0,2,59,21.5,21.0,96.6,0,3,1,76,0,0,0,449,59,281,0,0,17,0,2007
Shaun Alexander,597,HB,SEA,15,13.2,0,29,48.5,44.2,58.2,3,3,49,18.9,19.5,93.9,0,6,0,68,0,0,0,517,52,266,0,0,16,1,2007
Ray Willis,2322,T,SEA,1,100.0,0,29,60.3,71.7,64.0,0,0,26,100.0,100.0,96.2,1,1,1,45,0,0,3,45,27,27,42,0,18,0,2007
Seneca Wallace,1422,QB,SEA,11,35.9,0,29,48.9,,60.2,0,0,0,0.0,0.0,,0,0,0,33,0,0,0,92,0,57,0,0,33,0,2007
Courtney Taylor,3813,WR,SEA,8,40.8,0,29,61.3,,44.7,0,0,0,0.0,0.0,,0,0,0,31,0,0,0,76,0,45,0,0,31,0,2007
Bennie Joppru,1357,TE,SEA,7,88.5,0,29,62.1,69.7,63.0,0,0,2,40.0,40.0,100.0,0,0,0,23,0,0,0,26,2,5,0,0,21,24,2007
Tom Ashworth,938,T,SEA,7,91.3,0,29,61.6,72.3,61.9,0,0,3,60.0,60.0,100.0,0,0,0,21,0,0,0,23,3,5,0,0,18,23,2007
David Kirtman,3108,FB,SEA,6,87.5,0,29,57.0,,57.5,0,0,0,0.0,0.0,,0,0,0,21,0,0,0,24,0,3,0,0,21,0,2007
Fred McCrary,142,FB,SEA,4,86.7,0,29,54.8,67.1,54.9,0,0,1,33.3,33.3,100.0,0,0,0,13,0,0,0,15,1,3,0,0,12,0,2007
Charlie Frye,2284,QB,SEA,1,32.0,0,29,33.4,,60.0,0,0,0,0.0,0.0,,0,0,0,8,0,0,0,25,0,17,0,0,8,0,2007
Alvin Pearman,2344,HB,SEA,1,12.5,0,29,58.4,69.2,,0,0,1,12.5,12.5,100.0,0,0,0,1,0,0,0,8,1,8,0,0,0,0,2007
Floyd Womack,875,G,SEA,14,100.0,1,29,74.7,65.2,76.0,2,11,440,100.0,100.0,97.6,5,17,4,812,0,401,0,812,454,454,411,0,358,0,2008
Ray Willis,2322,T,SEA,15,100.0,0,29,75.1,60.1,83.6,4,28,393,100.0,100.0,95.4,4,34,2,715,0,0,0,715,405,405,221,493,310,1,2008
Walter Jones,232,T,SEA,12,100.0,0,29,86.9,82.2,83.2,4,12,399,100.0,100.0,97.2,0,19,3,698,0,0,698,698,415,415,0,0,283,0,2008
Chris Spencer,2243,C,SEA,11,100.0,0,29,70.8,56.3,72.8,7,11,352,100.0,100.0,96.6,0,21,3,633,633,0,0,633,368,368,0,0,265,0,2008
Sean Locklear,1805,T,SEA,12,99.5,0,29,74.4,63.6,81.4,6,24,339,99.1,99.2,94.4,2,34,4,586,0,0,116,589,351,354,0,459,235,14,2008
Mike Wahle,329,G,SEA,10,100.0,0,29,69.6,57.5,77.1,5,14,301,100.0,100.0,95.8,6,22,3,552,0,552,0,552,315,315,0,0,237,0,2008
John Carlson,4352,TE,SEA,16,47.7,0,29,81.5,27.4,79.1,2,5,27,7.1,7.9,83.3,2,8,1,331,0,0,0,694,31,394,0,0,300,596,2008
Steve Vallos,3848,C,SEA,7,100.0,0,29,83.5,64.2,88.3,1,5,179,100.0,100.0,97.8,1,7,1,324,320,0,0,324,182,182,0,0,142,4,2008
Mansfield Wrotto,3740,G,SEA,4,100.0,1,29,74.7,54.7,80.1,1,9,131,100.0,100.0,96.2,5,10,0,252,0,0,0,252,134,134,252,0,118,0,2008
Koren Robinson,2864,WR,SEA,12,39.3,0,29,63.7,,79.5,0,0,0,0.0,0.0,,1,0,0,240,0,0,0,610,0,369,0,0,240,4,2008
Leonard Weaver,2835,FB,SEA,14,49.1,0,29,56.4,31.6,68.5,1,8,57,21.4,21.9,90.4,3,10,1,236,0,0,0,481,60,274,0,0,176,0,2008
Seneca Wallace,1422,QB,SEA,10,42.4,0,29,72.1,,60.2,0,0,0,0.0,0.0,,1,0,0,205,0,0,0,483,0,271,0,0,205,0,2008
Bobby Engram,177,WR,SEA,13,36.5,0,29,63.0,,76.9,0,0,0,0.0,0.0,,1,0,0,188,0,0,0,515,0,327,0,0,188,0,2008
Matt Hasselbeck,408,QB,SEA,7,40.7,0,29,64.7,,60.0,0,0,0,0.0,0.0,,2,0,0,170,0,0,0,418,0,248,0,0,170,0,2008
Deion Branch,1072,WR,SEA,8,38.6,0,29,74.2,,76.0,0,0,0,0.0,0.0,,0,0,0,160,0,0,0,414,0,254,0,0,160,0,2008
Kyle Williams,4266,T,SEA,2,100.0,0,29,46.3,47.7,52.4,0,9,62,100.0,100.0,92.7,2,9,0,127,0,0,127,127,64,64,0,0,63,0,2008
Will Heller,1623,TE,SEA,12,69.5,0,29,61.4,75.8,78.3,0,0,10,17.9,19.3,100.0,2,0,0,105,0,0,0,151,11,57,0,0,94,140,2008
Courtney Taylor,3813,WR,SEA,10,38.8,0,29,51.3,,60.2,0,0,0,0.0,0.0,,0,0,0,94,0,0,0,242,0,148,0,0,94,2,2008
Billy McMullen,1409,WR,SEA,4,49.2,0,29,53.2,,62.0,0,0,0,0.0,0.0,,0,0,0,88,0,0,0,179,0,91,0,0,88,0,2008
Maurice Morris,1061,HB,SEA,13,19.2,0,29,59.8,47.0,59.1,1,4,58,27.8,27.3,95.7,0,5,0,70,0,0,0,364,59,216,0,0,11,0,2008
Rob Sims,3073,G,SEA,1,100.0,0,29,29.9,36.5,34.5,3,3,46,100.0,100.0,91.3,1,7,1,69,0,0,0,69,48,48,69,0,21,0,2008
Owen Schmitt,4477,FB,SEA,12,56.9,0,29,44.2,21.5,46.4,2,1,9,18.0,20.8,83.3,0,3,0,62,0,0,0,109,11,53,0,0,51,0,2008
Julius Jones,1764,HB,SEA,15,14.9,0,29,52.3,34.8,60.6,0,5,51,23.5,23.2,91.2,0,7,2,58,0,0,0,390,52,224,0,0,6,0,2008
Michael Bumpus,4618,WR,SEA,3,52.1,0,29,67.9,,67.5,0,0,0,0.0,0.0,,0,0,0,38,0,0,0,73,0,35,0,0,38,0,2008
Charlie Frye,2284,QB,SEA,2,43.4,0,29,57.4,,60.0,0,0,0,0.0,0.0,,1,0,0,23,0,0,0,53,0,30,0,0,23,0,2008
Logan Payne,4037,WR,SEA,2,34.0,0,29,50.3,,52.4,0,0,0,0.0,0.0,,1,0,0,17,0,0,0,50,0,33,0,0,17,0,2008
Jordan Kent,3826,WR,SEA,5,25.0,0,29,43.0,,60.2,0,0,0,0.0,0.0,,0,0,0,15,0,0,0,60,0,45,0,0,15,0,2008
Nate Burleson,1386,WR,SEA,1,30.4,0,29,73.0,,59.9,0,0,0,0.0,0.0,,0,0,0,14,0,0,0,46,0,32,0,0,14,0,2008
Na'shan Goddard,3321,T,SEA,1,100.0,1,29,31.6,22.2,59.6,1,2,9,100.0,100.0,83.3,2,3,0,12,0,0,12,12,10,10,0,0,2,0,2008
T.J. Duckett,1025,HB,SEA,16,10.5,0,29,56.2,78.3,60.0,0,0,6,21.4,24.1,100.0,0,0,0,10,0,0,0,95,7,29,0,0,3,0,2008
Max Unger,4972,G,SEA,16,100.0,1,29,71.5,81.3,63.6,4,13,672,100.0,100.0,98.4,6,19,2,1079,210,0,0,1079,696,696,869,0,383,0,2009
Ray Willis,2322,T,SEA,16,100.0,0,29,74.2,72.6,75.1,8,24,672,100.0,100.0,96.7,7,38,6,1079,0,0,0,1079,696,696,0,1079,383,0,2009
Rob Sims,3073,G,SEA,14,100.0,1,29,83.4,83.4,77.2,1,10,543,100.0,100.0,98.8,2,12,1,877,0,877,0,877,563,563,0,0,314,0,2009
Chris Spencer,2243,C,SEA,14,100.0,0,29,73.8,82.2,70.8,1,7,532,100.0,100.0,98.9,4,10,2,851,732,0,0,851,553,553,119,0,298,0,2009
Sean Locklear,1805,T,SEA,10,100.0,0,29,73.7,74.7,69.2,9,16,370,100.0,100.0,96.4,5,26,1,622,0,0,622,622,384,384,0,0,238,0,2009
John Carlson,4352,TE,SEA,16,42.5,1,29,60.3,44.9,77.1,1,3,68,11.4,11.5,95.6,5,5,1,403,0,0,0,949,71,617,0,0,332,717,2009
T.J. Houshmandzadeh,921,WR,SEA,16,33.0,1,29,66.0,66.4,67.5,0,0,1,0.2,0.2,100.0,4,0,0,327,0,0,0,992,1,666,0,0,326,4,2009
Matt Hasselbeck,408,QB,SEA,14,35.1,0,29,60.8,60.9,60.6,0,0,0,0.0,0.2,,1,0,0,305,0,0,0,870,1,562,0,0,304,0,2009
Nate Burleson,1386,WR,SEA,13,31.0,1,29,70.8,,71.7,0,0,0,0.0,0.0,,2,0,0,222,0,0,0,717,0,493,0,0,222,0,2009
Steve Vallos,3848,C,SEA,4,100.0,0,29,67.8,67.4,65.6,1,1,131,100.0,100.0,98.5,0,3,1,221,137,84,0,221,133,133,0,0,88,0,2009
Brandon Frye,3779,T,SEA,4,100.0,0,29,63.6,69.9,63.7,2,6,142,100.0,100.0,95.8,3,10,2,206,0,0,206,206,146,146,0,0,60,0,2009
Deion Branch,1072,WR,SEA,14,25.7,0,29,55.4,,67.6,0,0,0,0.0,0.0,,1,0,0,161,0,0,0,626,0,464,0,0,161,0,2009
Justin Griffith,1433,FB,SEA,13,54.1,0,29,64.9,57.3,76.6,1,0,22,15.2,15.5,93.2,0,2,1,152,0,0,0,281,23,148,0,0,129,8,2009
Damion McIntosh,642,T,SEA,3,100.0,0,29,74.8,77.2,71.7,0,4,96,100.0,100.0,96.9,1,5,1,141,0,0,139,141,99,99,0,0,42,2,2009
John Owens,1133,TE,SEA,16,66.5,0,29,57.6,67.5,74.8,1,1,27,30.7,30.8,96.3,0,2,0,125,0,0,0,188,28,91,0,0,97,166,2009
Deon Butler,5014,WR,SEA,16,35.9,0,29,56.6,,75.7,0,0,0,0.0,0.0,,0,0,0,121,0,0,0,337,0,216,0,0,121,0,2009
Mansfield Wrotto,3740,G,SEA,3,100.0,1,29,62.5,79.3,50.5,1,1,81,100.0,100.0,98.8,2,2,0,118,0,118,0,118,84,84,0,0,34,0,2009
Kyle Williams,4266,T,SEA,2,100.0,1,29,43.7,36.2,59.5,1,5,64,100.0,100.0,90.6,2,9,3,112,0,0,112,112,67,67,0,0,45,0,2009
Owen Schmitt,4477,FB,SEA,15,64.3,0,29,49.1,63.4,53.3,0,0,13,19.7,20.0,100.0,1,0,0,101,0,0,0,157,14,70,0,0,87,6,2009
Mike Gibson,4498,G,SEA,3,100.0,0,29,51.0,55.2,48.5,1,3,57,100.0,100.0,94.7,0,5,1,91,0,0,0,91,59,59,91,0,32,0,2009
Justin Forsett,4547,HB,SEA,16,18.7,0,29,69.3,66.6,59.4,1,2,70,21.9,22.7,96.4,0,4,1,86,0,0,0,460,75,330,0,0,11,0,2009
Julius Jones,1764,HB,SEA,14,16.0,0,29,59.3,55.9,56.9,3,2,63,22.2,23.1,96.0,0,5,0,78,0,0,0,488,68,295,0,0,10,0,2009
Seneca Wallace,1422,QB,SEA,13,32.7,0,29,52.3,60.9,60.6,0,0,1,0.7,0.7,100.0,2,0,0,73,0,0,0,223,1,143,0,0,72,0,2009
Ben Obomanu,3194,WR,SEA,12,67.2,0,29,78.8,,90.1,0,0,0,0.0,0.0,,0,0,0,43,0,0,0,64,0,21,0,0,43,3,2009
Edgerrin James,439,HB,SEA,7,15.2,0,29,30.1,57.5,59.2,1,0,10,25.0,26.2,95.0,0,1,0,14,0,0,0,92,11,42,0,0,3,0,2009
Louis Rankin,4590,HB,SEA,5,20.8,0,29,38.0,75.0,60.0,0,0,3,21.4,21.4,100.0,0,0,0,5,0,0,0,24,3,14,0,0,2,0,2009
Chris Spencer,2243,C,SEA,18,100.0,0,29,68.9,70.4,68.3,5,11,681,100.0,100.0,98.4,5,19,3,1129,1129,0,0,1129,715,715,0,0,414,0,2010
Sean Locklear,1805,T,SEA,18,100.0,1,29,72.6,75.6,62.3,4,17,665,100.0,100.0,97.7,7,26,5,1103,0,0,0,1103,698,698,0,1103,405,0,2010
Stacy Andrews,1844,G,SEA,12,100.0,0,29,59.4,72.4,56.6,3,16,463,100.0,100.0,97.9,7,19,0,763,0,0,0,763,482,482,763,0,281,0,2010
Russell Okung,5531,T,SEA,12,100.0,0,29,69.9,69.9,66.7,5,15,409,100.0,100.0,96.6,4,24,4,671,0,0,671,671,429,429,0,0,242,0,2010
Tyler Polumbus,4581,T,SEA,11,100.0,0,29,64.3,65.7,58.7,5,17,380,100.0,100.0,95.8,3,27,5,637,0,200,409,637,402,402,0,28,235,0,2010
Mike Gibson,4498,G,SEA,12,100.0,0,29,71.5,67.8,68.4,4,10,350,100.0,100.0,97.1,1,17,3,576,2,256,0,576,371,371,317,0,205,0,2010
John Carlson,4352,TE,SEA,17,51.1,0,29,58.5,65.3,69.9,1,6,117,23.1,23.0,97.0,2,7,0,428,0,0,0,837,122,531,0,0,306,587,2010
Ben Hamilton,864,G,SEA,7,100.0,0,29,66.1,65.2,65.5,0,7,216,100.0,100.0,97.0,3,10,3,376,0,376,0,376,222,222,0,0,154,0,2010
Chester Pitts,1057,G,SEA,7,100.0,0,29,61.6,63.9,59.5,1,5,215,100.0,100.0,97.7,6,8,2,350,0,299,51,350,227,227,0,0,123,0,2010
Matt Hasselbeck,408,QB,SEA,16,34.8,0,29,74.1,72.6,60.5,0,0,2,0.4,0.3,100.0,3,0,0,324,0,0,0,931,2,594,0,0,322,0,2010
Chris Baker,1091,TE,SEA,16,65.2,0,29,57.9,81.9,67.9,0,0,63,31.2,32.4,100.0,2,0,0,266,0,0,0,408,68,210,0,0,198,377,2010
Mike Williams,2227,WR,SEA,16,34.2,0,29,75.4,,60.6,0,0,0,0.0,0.0,,0,0,0,245,0,0,0,716,0,470,0,0,245,2,2010
Ben Obomanu,3194,WR,SEA,16,34.2,0,29,70.9,,70.4,0,0,0,0.0,0.0,,0,0,0,195,0,0,0,571,0,374,0,0,195,1,2010
Deon Butler,5014,WR,SEA,13,34.0,0,29,60.4,62.4,66.2,0,0,1,0.3,0.3,100.0,1,0,0,183,0,0,0,539,1,355,0,0,182,1,2010
Michael Robinson,3045,FB,SEA,13,65.2,0,29,65.0,82.5,75.6,0,1,33,30.6,31.5,98.5,1,1,0,167,0,0,0,256,35,111,0,0,132,0,2010
Justin Forsett,4547,HB,SEA,18,27.2,0,29,71.1,78.0,71.9,0,4,115,31.1,31.5,98.3,0,4,0,149,0,0,0,547,123,391,0,0,26,0,2010
Cameron Morrah,5172,TE,SEA,15,48.1,1,29,61.6,79.2,70.1,0,0,23,16.2,16.1,100.0,2,0,0,116,0,0,0,241,24,149,0,0,92,153,2010
Golden Tate,5585,WR,SEA,13,33.1,0,29,64.5,,78.5,0,0,0,0.0,0.0,,1,0,0,82,0,0,0,248,0,162,0,0,82,2,2010
Marshawn Lynch,3628,HB,SEA,18,15.3,0,29,68.5,68.9,57.9,1,0,55,23.2,23.0,97.3,1,2,1,77,0,0,0,502,57,248,0,0,20,0,2010
Charlie Whitehurst,3026,QB,SEA,6,35.0,0,29,56.3,,60.0,0,0,0,0.0,0.0,,0,0,0,70,0,0,0,200,0,121,0,0,70,0,2010
Brandon Stokley,498,WR,SEA,13,21.4,0,29,82.3,,68.2,0,0,0,0.0,0.0,,0,0,0,65,0,0,0,304,0,239,0,0,65,0,2010
Max Unger,4972,G,SEA,1,100.0,1,29,57.1,82.9,47.8,0,0,26,100.0,100.0,100.0,1,0,0,51,0,0,0,51,29,29,51,0,22,0,2010
Leon Washington,3062,HB,SEA,18,23.6,0,29,68.2,83.6,81.2,0,0,21,22.6,21.6,100.0,0,0,0,33,0,0,0,140,21,97,0,0,12,0,2010
Ruvell Martin,2111,WR,SEA,7,27.2,0,29,72.3,65.9,55.7,0,0,1,1.3,1.2,100.0,1,0,0,31,0,0,0,114,1,84,0,0,30,1,2010
Anthony McCoy,5708,TE,SEA,2,68.4,0,29,49.8,50.2,57.5,0,1,7,36.8,40.0,92.9,0,1,0,26,0,0,0,38,8,20,0,0,18,35,2010
Chris White,2840,C,SEA,3,75.0,0,29,67.3,,67.4,0,0,0,0.0,0.0,,0,0,0,6,0,0,0,8,0,2,0,0,6,5,2010
William Robinson,4621,T,SEA,1,100.0,0,29,60.0,,60.0,0,0,0,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,1,2010
Max Unger,4972,C,SEA,15,100.0,0,29,75.6,86.7,70.5,0,7,545,100.0,100.0,99.4,2,7,0,992,992,0,0,992,575,575,0,0,417,0,2011
Russell Okung,5531,T,SEA,12,100.0,2,29,69.7,68.5,73.3,3,24,436,100.0,100.0,95.8,9,32,5,767,0,0,760,767,459,459,0,3,308,4,2011
Robert Gallery,1723,G,SEA,12,100.0,0,29,58.9,64.1,60.0,7,11,408,100.0,100.0,97.1,8,21,3,766,0,766,0,766,432,432,0,0,334,0,2011
Paul McQuistan,3014,G,SEA,11,100.0,0,29,73.3,65.3,78.0,4,11,351,100.0,100.0,96.4,6,20,5,665,0,198,271,665,371,371,190,4,294,2,2011
James Carpenter,6177,T,SEA,9,100.0,1,29,52.6,48.4,63.0,10,23,355,100.0,100.0,93.7,9,39,6,578,0,70,0,578,371,371,0,508,207,0,2011
Breno Giacomini,4464,T,SEA,11,99.1,1,29,64.2,67.4,71.3,3,14,266,98.5,98.3,95.7,9,20,3,543,0,0,0,548,285,290,0,514,258,34,2011
John Moffitt,6227,G,SEA,9,100.0,0,29,52.6,43.9,53.1,6,16,321,100.0,100.0,95.6,2,25,3,502,0,0,0,502,335,335,502,0,167,0,2011
Zach Miller,3654,TE,SEA,15,58.4,1,29,59.9,71.1,71.9,2,3,109,24.5,25.3,96.8,2,6,1,498,0,0,8,853,120,475,0,7,378,740,2011
Lemuel Jeanpierre,5853,G,SEA,9,100.0,1,29,62.0,54.8,63.7,1,12,212,100.0,100.0,95.5,2,16,3,404,52,0,0,404,225,225,352,0,179,0,2011
Tarvaris Jackson,3009,QB,SEA,15,40.7,0,29,68.8,62.2,60.0,0,0,1,0.2,0.2,100.0,3,0,0,384,0,0,0,944,1,542,0,0,383,0,2011
Anthony McCoy,5708,TE,SEA,16,59.5,0,29,48.5,39.4,68.0,2,2,56,26.9,27.8,89.3,3,8,4,237,0,0,4,398,62,223,0,2,175,335,2011
Golden Tate,5585,WR,SEA,16,41.7,1,29,74.6,,66.6,0,0,0,0.0,0.0,,3,0,0,219,0,0,0,525,0,301,0,0,219,1,2011
Ben Obomanu,3194,WR,SEA,16,33.0,0,29,59.1,70.4,68.5,0,0,0,0.0,0.3,,2,0,0,177,0,0,0,537,1,360,0,0,176,0,2011
