season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,source_file,injury_score,original_position,original_team,player,team_name,snap_counts_defense,player_game_count
2023,REG,NO,7,00-0030459,S,Tyrann Mathieu,Tyrann,Mathieu,Foot,,Questionable,Foot,,Limited Participation in Practice,2023-10-18 19:12:46,injury_reports_2023.csv,0.0,S,NO,Tyrann Mathieu,NO,1096,17
2023,REG,NO,8,00-0030459,S,Tyrann Mathieu,Tyrann,Mathieu,Foot,,Questionable,Foot,,Full Participation in Practice,2023-10-27 19:08:25,injury_reports_2023.csv,0.0,S,NO,Tyrann Mathieu,NO,1096,17
2023,REG,PHI,7,00-0038487,CB,Eli Ricks,Eli,Ricks,,,,Knee,,Full Participation in Practice,2023-10-20 19:53:23,injury_reports_2023.csv,0.0,CB,PHI,Eli Ricks,PHI,316,15
2023,REG,PHI,7,00-0036916,DI,Milton Williams,Milton,Williams,,,,Ankle,,Full Participation in Practice,2023-10-20 19:53:23,injury_reports_2023.csv,0.0,DT,PHI,Milton Williams,PHI,522,17
2023,REG,PHI,8,00-0036916,DI,Milton Williams,Milton,Williams,,,,Heel,,Full Participation in Practice,2023-10-27 19:55:19,injury_reports_2023.csv,0.0,DT,PHI,Milton Williams,PHI,522,17
2023,REG,PHI,9,00-0036916,DI,Milton Williams,Milton,Williams,,,,Shoulder,,Full Participation in Practice,2023-11-03 19:53:26,injury_reports_2023.csv,0.0,DT,PHI,Milton Williams,PHI,522,17
2023,REG,PHI,12,00-0036916,DI,Milton Williams,Milton,Williams,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-11-24 20:44:21,injury_reports_2023.csv,3.0,DT,PHI,Milton Williams,PHI,522,17
2023,REG,PHI,13,00-0036916,DI,Milton Williams,Milton,Williams,,,,Concussion,,Full Participation in Practice,2023-12-01 20:50:31,injury_reports_2023.csv,0.0,DT,PHI,Milton Williams,PHI,522,17
2023,REG,PHI,7,00-0031372,CB,Bradley Roby,Bradley,Roby,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2023-10-20 19:54:29,injury_reports_2023.csv,3.0,CB,PHI,Bradley Roby,PHI,379,10
2023,REG,PHI,8,00-0031372,CB,Bradley Roby,Bradley,Roby,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2023-10-27 19:55:45,injury_reports_2023.csv,3.0,CB,PHI,Bradley Roby,PHI,379,10
2023,REG,PHI,9,00-0031372,CB,Bradley Roby,Bradley,Roby,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2023-11-03 19:54:18,injury_reports_2023.csv,3.0,CB,PHI,Bradley Roby,PHI,379,10
2023,REG,PHI,11,00-0031372,CB,Bradley Roby,Bradley,Roby,,,,Shoulder,,Full Participation in Practice,2023-11-18 20:42:36,injury_reports_2023.csv,0.0,CB,PHI,Bradley Roby,PHI,379,10
2023,REG,PIT,7,00-0038577,LB,Nick Herbig,Nick,Herbig,,,,Quadricep,,Full Participation in Practice,2023-10-20 20:02:18,injury_reports_2023.csv,0.0,LB,PIT,Nick Herbig,PIT,211,18
2023,REG,PIT,10,00-0038577,LB,Nick Herbig,Nick,Herbig,,,,Calf,,Limited Participation in Practice,2023-11-10 20:33:07,injury_reports_2023.csv,0.0,LB,PIT,Nick Herbig,PIT,211,18
2023,REG,PIT,12,00-0038577,LB,Nick Herbig,Nick,Herbig,,,,Hamstring,,Full Participation in Practice,2023-11-24 19:01:01,injury_reports_2023.csv,0.0,LB,PIT,Nick Herbig,PIT,211,18
2023,REG,PIT,7,00-0033886,LB,T.J. Watt,T.J.,Watt,,,,Heel,,Full Participation in Practice,2023-10-20 20:02:12,injury_reports_2023.csv,0.0,LB,PIT,T.J. Watt,PIT,930,17
2023,REG,PIT,8,00-0033886,LB,T.J. Watt,T.J.,Watt,,,,Heel,,Limited Participation in Practice,2023-10-27 19:02:28,injury_reports_2023.csv,0.0,LB,PIT,T.J. Watt,PIT,930,17
2023,REG,PIT,15,00-0033886,LB,T.J. Watt,T.J.,Watt,,,,Concussion,,Full Participation in Practice,2023-12-14 19:56:11,injury_reports_2023.csv,0.0,LB,PIT,T.J. Watt,PIT,930,17
2023,REG,PIT,18,00-0033886,LB,T.J. Watt,T.J.,Watt,,,,Not injury related - resting player,,Limited Participation in Practice,2024-01-04 20:49:21,injury_reports_2023.csv,0.0,LB,PIT,T.J. Watt,PIT,930,17
2023,WC,PIT,19,00-0033886,LB,T.J. Watt,T.J.,Watt,Knee,,Out,Knee,,Did Not Participate In Practice,2024-01-12 19:29:37,injury_reports_2023.csv,3.0,LB,PIT,T.J. Watt,PIT,930,17
2023,REG,SF,7,00-0034357,CB,Isaiah Oliver,Isaiah,Oliver,,,,Knee,,Full Participation in Practice,2023-10-21 21:02:30,injury_reports_2023.csv,0.0,CB,SF,Isaiah Oliver,SF,503,17
2023,REG,WAS,7,00-0033523,DI,Jonathan Allen,Jonathan,Allen,,,,Knee,,Full Participation in Practice,2023-10-20 17:17:15,injury_reports_2023.csv,0.0,DT,WAS,Jonathan Allen,WAS,867,16
2023,REG,WAS,8,00-0033523,DI,Jonathan Allen,Jonathan,Allen,,,,Knee,,Full Participation in Practice,2023-10-27 17:21:13,injury_reports_2023.csv,0.0,DT,WAS,Jonathan Allen,WAS,867,16
2023,REG,WAS,9,00-0033523,DI,Jonathan Allen,Jonathan,Allen,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-11-01 19:11:15,injury_reports_2023.csv,0.0,DT,WAS,Jonathan Allen,WAS,867,16
2023,REG,WAS,10,00-0033523,DI,Jonathan Allen,Jonathan,Allen,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-11-08 20:06:45,injury_reports_2023.csv,0.0,DT,WAS,Jonathan Allen,WAS,867,16
2023,REG,WAS,11,00-0033523,DI,Jonathan Allen,Jonathan,Allen,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-11-15 20:10:03,injury_reports_2023.csv,0.0,DT,WAS,Jonathan Allen,WAS,867,16
2023,REG,WAS,16,00-0033523,DI,Jonathan Allen,Jonathan,Allen,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-12-20 19:06:33,injury_reports_2023.csv,0.0,DT,WAS,Jonathan Allen,WAS,867,16
2023,REG,WAS,17,00-0033523,DI,Jonathan Allen,Jonathan,Allen,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-12-27 19:10:25,injury_reports_2023.csv,0.0,DT,WAS,Jonathan Allen,WAS,867,16
2023,REG,WAS,18,00-0033523,DI,Jonathan Allen,Jonathan,Allen,Knee,,Out,Knee,,Did Not Participate In Practice,2024-01-05 19:59:57,injury_reports_2023.csv,3.0,DT,WAS,Jonathan Allen,WAS,867,16
2023,REG,WAS,7,00-0033084,CB,Kendall Fuller,Kendall,Fuller,,,,Knee,,Limited Participation in Practice,2023-10-20 17:17:21,injury_reports_2023.csv,0.0,CB,WAS,Kendall Fuller,WAS,1020,15
2023,REG,WAS,8,00-0033084,CB,Kendall Fuller,Kendall,Fuller,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-25 19:15:19,injury_reports_2023.csv,0.0,CB,WAS,Kendall Fuller,WAS,1020,15
2023,REG,WAS,9,00-0033084,CB,Kendall Fuller,Kendall,Fuller,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-11-01 19:11:27,injury_reports_2023.csv,0.0,CB,WAS,Kendall Fuller,WAS,1020,15
2023,REG,WAS,10,00-0033084,CB,Kendall Fuller,Kendall,Fuller,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-11-08 20:07:12,injury_reports_2023.csv,0.0,CB,WAS,Kendall Fuller,WAS,1020,15
2023,REG,WAS,11,00-0033084,CB,Kendall Fuller,Kendall,Fuller,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-11-15 20:10:29,injury_reports_2023.csv,0.0,CB,WAS,Kendall Fuller,WAS,1020,15
2023,REG,WAS,16,00-0033084,CB,Kendall Fuller,Kendall,Fuller,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-12-20 19:06:42,injury_reports_2023.csv,0.0,CB,WAS,Kendall Fuller,WAS,1020,15
2023,REG,WAS,17,00-0033084,CB,Kendall Fuller,Kendall,Fuller,Knee,,Out,Knee,,Did Not Participate In Practice,2023-12-29 19:12:54,injury_reports_2023.csv,3.0,CB,WAS,Kendall Fuller,WAS,1020,15
2023,REG,WAS,18,00-0033084,CB,Kendall Fuller,Kendall,Fuller,Knee,,Out,Knee,,Did Not Participate In Practice,2024-01-05 20:00:08,injury_reports_2023.csv,3.0,CB,WAS,Kendall Fuller,WAS,1020,15
2023,REG,BLT,8,00-0034874,LB,Roquan Smith,Roquan,Smith,,,,Shoulder,,Full Participation in Practice,2023-10-27 21:10:28,injury_reports_2023.csv,0.0,LB,BAL,Roquan Smith,BLT,1192,18
2023,REG,BLT,15,00-0034874,LB,Roquan Smith,Roquan,Smith,,,,Back,,Full Participation in Practice,2023-12-15 20:39:52,injury_reports_2023.csv,0.0,LB,BAL,Roquan Smith,BLT,1192,18
2023,REG,BLT,17,00-0034874,LB,Roquan Smith,Roquan,Smith,,,,Pectoral,,Full Participation in Practice,2023-12-29 21:27:37,injury_reports_2023.csv,0.0,LB,BAL,Roquan Smith,BLT,1192,18
2023,REG,DET,8,00-0035841,DI,Benito Jones,Benito,Jones,Ankle,,Questionable,Ankle,,Full Participation in Practice,2023-10-28 19:46:15,injury_reports_2023.csv,0.0,DT,DET,Benito Jones,DET,602,20
2023,REG,DET,15,00-0035841,DI,Benito Jones,Benito,Jones,Neck,,Questionable,Neck,,Full Participation in Practice,2023-12-14 20:40:22,injury_reports_2023.csv,0.0,DT,DET,Benito Jones,DET,602,20
2023,REG,DET,18,00-0035841,DI,Benito Jones,Benito,Jones,Illness,,Questionable,Illness,,Full Participation in Practice,2024-01-05 20:42:44,injury_reports_2023.csv,0.0,DT,DET,Benito Jones,DET,602,20
2023,REG,DET,8,00-0037289,LB,Malcolm Rodriguez,Malcolm,Rodriguez,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-10-28 19:46:15,injury_reports_2023.csv,0.0,LB,DET,Malcolm Rodriguez,DET,162,14
2023,REG,DET,14,00-0037289,LB,Malcolm Rodriguez,Malcolm,Rodriguez,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-12-08 20:42:26,injury_reports_2023.csv,0.0,LB,DET,Malcolm Rodriguez,DET,162,14
2023,REG,GB,8,00-0031935,LB,Preston Smith,Preston,Smith,,,,Illness,,Full Participation in Practice,2023-10-27 19:31:47,injury_reports_2023.csv,0.0,LB,GB,Preston Smith,GB,838,19
2023,REG,GB,18,00-0031935,LB,Preston Smith,Preston,Smith,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-01-05 20:03:48,injury_reports_2023.csv,0.0,LB,GB,Preston Smith,GB,838,19
2023,WC,GB,19,00-0031935,LB,Preston Smith,Preston,Smith,,,,Ankle,,Limited Participation in Practice,2024-01-12 20:12:00,injury_reports_2023.csv,0.0,LB,GB,Preston Smith,GB,838,19
2023,REG,HST,8,00-0032759,DI,Sheldon Rankins,Sheldon,Rankins,Knee,,Out,Knee,,Did Not Participate In Practice,2023-10-27 19:52:12,injury_reports_2023.csv,3.0,DT,HOU,Sheldon Rankins,HST,673,17
2023,REG,HST,9,00-0032759,DI,Sheldon Rankins,Sheldon,Rankins,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-11-03 19:51:23,injury_reports_2023.csv,0.0,DT,HOU,Sheldon Rankins,HST,673,17
2023,REG,HST,10,00-0032759,DI,Sheldon Rankins,Sheldon,Rankins,,,,Knee,,Full Participation in Practice,2023-11-10 20:54:16,injury_reports_2023.csv,0.0,DT,HOU,Sheldon Rankins,HST,673,17
2023,REG,HST,13,00-0032759,DI,Sheldon Rankins,Sheldon,Rankins,Elbow,,Questionable,Elbow,,Limited Participation in Practice,2023-12-01 21:37:34,injury_reports_2023.csv,0.0,DT,HOU,Sheldon Rankins,HST,673,17
2023,REG,HST,14,00-0032759,DI,Sheldon Rankins,Sheldon,Rankins,Elbow,Shoulder,Questionable,Elbow,Shoulder,Limited Participation in Practice,2023-12-08 20:48:38,injury_reports_2023.csv,0.0,DT,HOU,Sheldon Rankins,HST,673,17
2023,REG,HST,17,00-0032759,DI,Sheldon Rankins,Sheldon,Rankins,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-12-29 20:57:29,injury_reports_2023.csv,0.0,DT,HOU,Sheldon Rankins,HST,673,17
2023,REG,HST,18,00-0032759,DI,Sheldon Rankins,Sheldon,Rankins,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-01-04 21:05:53,injury_reports_2023.csv,0.0,DT,HOU,Sheldon Rankins,HST,673,17
2023,WC,HST,19,00-0032759,DI,Sheldon Rankins,Sheldon,Rankins,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-01-11 20:29:41,injury_reports_2023.csv,0.0,DT,HOU,Sheldon Rankins,HST,673,17
2023,REG,HST,8,00-0032402,DI,Hassan Ridgeway,Hassan,Ridgeway,Calf,,Questionable,Calf,,Full Participation in Practice,2023-10-27 19:51:21,injury_reports_2023.csv,0.0,DT,HOU,Hassan Ridgeway,HST,62,3
2023,REG,IND,8,00-0037269,DI,Eric Johnson,Eric,Johnson,Ankle,,Questionable,Ankle,,Full Participation in Practice,2023-10-27 19:33:42,injury_reports_2023.csv,0.0,DT,IND,Eric Johnson,IND,265,14
2023,REG,IND,9,00-0037269,DI,Eric Johnson,Eric,Johnson,,,,Ankle,,Full Participation in Practice,2023-11-03 18:25:40,injury_reports_2023.csv,0.0,DT,IND,Eric Johnson,IND,265,14
2023,REG,IND,16,00-0037269,DI,Eric Johnson,Eric,Johnson,,,,Ankle,,Full Participation in Practice,2023-12-22 20:28:09,injury_reports_2023.csv,0.0,DT,IND,Eric Johnson,IND,265,14
2023,REG,JAX,8,00-0036941,S,Andre Cisco,Andre,Cisco,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-10-27 18:20:10,injury_reports_2023.csv,0.0,S,JAX,Andre Cisco,JAX,848,15
2023,REG,JAX,10,00-0036941,S,Andre Cisco,Andre,Cisco,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-11-10 20:15:51,injury_reports_2023.csv,0.0,S,JAX,Andre Cisco,JAX,848,15
2023,REG,JAX,14,00-0036941,S,Andre Cisco,Andre,Cisco,,,,Shoulder,,Full Participation in Practice,2023-12-08 20:09:18,injury_reports_2023.csv,0.0,S,JAX,Andre Cisco,JAX,848,15
2023,REG,JAX,15,00-0036941,S,Andre Cisco,Andre,Cisco,Groin,,Out,Groin,,Did Not Participate In Practice,2023-12-15 19:50:40,injury_reports_2023.csv,3.0,S,JAX,Andre Cisco,JAX,848,15
2023,REG,JAX,16,00-0036941,S,Andre Cisco,Andre,Cisco,Groin,,Questionable,Groin,,Limited Participation in Practice,2023-12-22 19:54:57,injury_reports_2023.csv,0.0,S,JAX,Andre Cisco,JAX,848,15
2023,REG,JAX,17,00-0036941,S,Andre Cisco,Andre,Cisco,,,,Groin,,Limited Participation in Practice,2023-12-29 19:43:57,injury_reports_2023.csv,0.0,S,JAX,Andre Cisco,JAX,848,15
2023,REG,LA,8,00-0039137,LB,Byron Young,Byron,Young,,,,Knee,,Full Participation in Practice,2023-10-27 19:44:29,injury_reports_2023.csv,0.0,LB,LA,Byron Young,LA,1021,18
2023,REG,LA,14,00-0039137,LB,Byron Young,Byron,Young,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-12-08 20:53:19,injury_reports_2023.csv,0.0,LB,LA,Byron Young,LA,1021,18
2023,REG,LV,8,00-0032165,CB,Marcus Peters,Marcus,Peters,,,,Back,,Limited Participation in Practice,2023-10-28 20:24:22,injury_reports_2023.csv,0.0,CB,LV,Marcus Peters,LV,732,12
2023,REG,LV,10,00-0032165,CB,Marcus Peters,Marcus,Peters,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-11-10 21:44:55,injury_reports_2023.csv,0.0,CB,LV,Marcus Peters,LV,732,12
2023,REG,LV,11,00-0032165,CB,Marcus Peters,Marcus,Peters,,,,Knee,,Limited Participation in Practice,2023-11-17 20:31:17,injury_reports_2023.csv,0.0,CB,LV,Marcus Peters,LV,732,12
2023,REG,MIA,8,00-0036998,S,Jevon Holland,Jevon,Holland,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2023-10-27 19:54:10,injury_reports_2023.csv,0.0,S,MIA,Jevon Holland,MIA,707,12
2023,REG,MIA,11,00-0036998,S,Jevon Holland,Jevon,Holland,,,,Back,,Full Participation in Practice,2023-11-17 20:46:47,injury_reports_2023.csv,0.0,S,MIA,Jevon Holland,MIA,707,12
2023,REG,MIA,13,00-0036998,S,Jevon Holland,Jevon,Holland,Knee,Knee,Questionable,Knee,Knee,Limited Participation in Practice,2023-12-01 20:26:16,injury_reports_2023.csv,0.0,S,MIA,Jevon Holland,MIA,707,12
2023,REG,MIA,14,00-0036998,S,Jevon Holland,Jevon,Holland,Knee,Knee,Questionable,Knee,Knee,Limited Participation in Practice,2023-12-09 21:29:44,injury_reports_2023.csv,0.0,S,MIA,Jevon Holland,MIA,707,12
2023,REG,MIA,15,00-0036998,S,Jevon Holland,Jevon,Holland,Knee,Knee,Questionable,Knee,Knee,Limited Participation in Practice,2023-12-15 20:57:32,injury_reports_2023.csv,0.0,S,MIA,Jevon Holland,MIA,707,12
2023,REG,MIA,16,00-0036998,S,Jevon Holland,Jevon,Holland,Knee,Knee,Questionable,Knee,Knee,Limited Participation in Practice,2023-12-22 20:57:44,injury_reports_2023.csv,0.0,S,MIA,Jevon Holland,MIA,707,12
2023,REG,MIA,17,00-0036998,S,Jevon Holland,Jevon,Holland,Knee,Knee,Questionable,Knee,Knee,Limited Participation in Practice,2023-12-29 20:55:13,injury_reports_2023.csv,0.0,S,MIA,Jevon Holland,MIA,707,12
2023,REG,MIA,18,00-0036998,S,Jevon Holland,Jevon,Holland,Knee,Knee,Questionable,Knee,Knee,Full Participation in Practice,2024-01-06 21:30:30,injury_reports_2023.csv,0.0,S,MIA,Jevon Holland,MIA,707,12
2023,WC,MIA,19,00-0036998,S,Jevon Holland,Jevon,Holland,Knee,Knee,Questionable,Knee,Knee,Did Not Participate In Practice,2024-01-11 20:57:10,injury_reports_2023.csv,0.0,S,MIA,Jevon Holland,MIA,707,12
2023,REG,MIA,8,00-0039133,CB,Cam Smith,Cam,Smith,Foot,,Questionable,Foot,,Limited Participation in Practice,2023-10-27 19:54:10,injury_reports_2023.csv,0.0,CB,MIA,Cam Smith,MIA,22,5
2023,REG,MIA,16,00-0039133,CB,Cam Smith,Cam,Smith,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-12-22 20:57:44,injury_reports_2023.csv,0.0,CB,MIA,Cam Smith,MIA,22,5
2023,REG,NO,8,00-0038121,CB,Alontae Taylor,Alontae,Taylor,Hip,,Questionable,Hip,,Limited Participation in Practice,2023-10-27 19:28:15,injury_reports_2023.csv,0.0,CB,NO,Alontae Taylor,NO,950,17
2023,REG,NYG,8,00-0035683,DI,Dexter Lawrence,Dexter,Lawrence,,,,Not injury related - resting player,,Full Participation in Practice,2023-10-27 18:06:07,injury_reports_2023.csv,0.0,DT,NYG,Dexter Lawrence,NYG,709,16
2023,REG,NYG,9,00-0035683,DI,Dexter Lawrence,Dexter,Lawrence,,,,Not injury related - resting player,,Full Participation in Practice,2023-11-03 18:22:07,injury_reports_2023.csv,0.0,DT,NYG,Dexter Lawrence,NYG,709,16
2023,REG,NYG,10,00-0035683,DI,Dexter Lawrence,Dexter,Lawrence,,,,Not injury related - resting player,,Full Participation in Practice,2023-11-10 19:06:10,injury_reports_2023.csv,0.0,DT,NYG,Dexter Lawrence,NYG,709,16
2023,REG,NYG,11,00-0035683,DI,Dexter Lawrence,Dexter,Lawrence,,,,Not injury related - resting player,,Full Participation in Practice,2023-11-17 20:45:37,injury_reports_2023.csv,0.0,DT,NYG,Dexter Lawrence,NYG,709,16
2023,REG,NYG,12,00-0035683,DI,Dexter Lawrence,Dexter,Lawrence,Hamstring,,Doubtful,Hamstring,,Did Not Participate In Practice,2023-11-24 20:51:20,injury_reports_2023.csv,0.0,DT,NYG,Dexter Lawrence,NYG,709,16
2023,REG,NYG,14,00-0035683,DI,Dexter Lawrence,Dexter,Lawrence,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-12-09 19:07:02,injury_reports_2023.csv,0.0,DT,NYG,Dexter Lawrence,NYG,709,16
2023,REG,NYG,15,00-0035683,DI,Dexter Lawrence,Dexter,Lawrence,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-12-15 19:22:24,injury_reports_2023.csv,0.0,DT,NYG,Dexter Lawrence,NYG,709,16
2023,REG,NYG,16,00-0035683,DI,Dexter Lawrence,Dexter,Lawrence,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-12-23 19:07:26,injury_reports_2023.csv,0.0,DT,NYG,Dexter Lawrence,NYG,709,16
2023,REG,NYG,17,00-0035683,DI,Dexter Lawrence,Dexter,Lawrence,,,,Hamstring,,Limited Participation in Practice,2023-12-29 19:24:20,injury_reports_2023.csv,0.0,DT,NYG,Dexter Lawrence,NYG,709,16
2023,REG,NYG,8,00-0037611,LB,Kayvon Thibodeaux,Kayvon,Thibodeaux,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-10-27 18:06:23,injury_reports_2023.csv,0.0,LB,NYG,Kayvon Thibodeaux,NYG,981,17
2023,REG,NYG,9,00-0037611,LB,Kayvon Thibodeaux,Kayvon,Thibodeaux,,,,Back,,Limited Participation in Practice,2023-11-03 18:21:44,injury_reports_2023.csv,0.0,LB,NYG,Kayvon Thibodeaux,NYG,981,17
2023,REG,NYG,11,00-0037611,LB,Kayvon Thibodeaux,Kayvon,Thibodeaux,,,,Concussion,,Full Participation in Practice,2023-11-17 20:48:40,injury_reports_2023.csv,0.0,LB,NYG,Kayvon Thibodeaux,NYG,981,17
2023,REG,NYJ,8,00-0037663,LB,Jermaine Johnson,Jermaine,Johnson,,,,Foot,,Full Participation in Practice,2023-10-27 18:40:24,injury_reports_2023.csv,0.0,LB,NYJ,Jermaine Johnson,NYJ,748,17
2023,REG,NYJ,12,00-0037663,LB,Jermaine Johnson,Jermaine,Johnson,,,,Hip,,Full Participation in Practice,2023-11-23 19:09:41,injury_reports_2023.csv,0.0,LB,NYJ,Jermaine Johnson,NYJ,748,17
2023,REG,PIT,8,00-0035795,CB,James Pierre,James,Pierre,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2023-10-27 19:03:34,injury_reports_2023.csv,0.0,CB,PIT,James Pierre,PIT,28,6
2023,REG,PIT,12,00-0035795,CB,James Pierre,James,Pierre,Shoulder,,Questionable,Shoulder,,Did Not Participate In Practice,2023-11-24 19:02:18,injury_reports_2023.csv,0.0,CB,PIT,James Pierre,PIT,28,6
2023,REG,PIT,13,00-0035795,CB,James Pierre,James,Pierre,,,,Shoulder,,Limited Participation in Practice,2023-12-01 19:57:12,injury_reports_2023.csv,0.0,CB,PIT,James Pierre,PIT,28,6
2023,REG,PIT,14,00-0035795,CB,James Pierre,James,Pierre,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2023-12-06 21:06:26,injury_reports_2023.csv,3.0,CB,PIT,James Pierre,PIT,28,6
2023,REG,PIT,15,00-0035795,CB,James Pierre,James,Pierre,,,,Shoulder,,Full Participation in Practice,2023-12-14 19:56:11,injury_reports_2023.csv,0.0,CB,PIT,James Pierre,PIT,28,6
2023,REG,PIT,8,00-0034514,CB,Levi Wallace,Levi,Wallace,Foot,,Questionable,Foot,,Limited Participation in Practice,2023-10-27 19:03:00,injury_reports_2023.csv,0.0,CB,PIT,Levi Wallace,PIT,762,17
2023,REG,PIT,9,00-0034514,CB,Levi Wallace,Levi,Wallace,Foot,,Questionable,Foot,,Limited Participation in Practice,2023-11-01 20:05:37,injury_reports_2023.csv,0.0,CB,PIT,Levi Wallace,PIT,762,17
2023,REG,PIT,12,00-0034514,CB,Levi Wallace,Levi,Wallace,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-11-22 20:31:55,injury_reports_2023.csv,0.0,CB,PIT,Levi Wallace,PIT,762,17
2023,REG,SEA,8,00-0029255,LB,Bobby Wagner,Bobby,Wagner,,,,Ankle,,Full Participation in Practice,2023-10-27 21:06:56,injury_reports_2023.csv,0.0,LB,SEA,Bobby Wagner,SEA,1170,17
2023,REG,SEA,9,00-0029255,LB,Bobby Wagner,Bobby,Wagner,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-11-02 23:03:39,injury_reports_2023.csv,0.0,LB,SEA,Bobby Wagner,SEA,1170,17
2023,REG,SEA,16,00-0029255,LB,Bobby Wagner,Bobby,Wagner,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-12-22 00:03:20,injury_reports_2023.csv,0.0,LB,SEA,Bobby Wagner,SEA,1170,17
2023,REG,SEA,17,00-0029255,LB,Bobby Wagner,Bobby,Wagner,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-12-27 23:49:49,injury_reports_2023.csv,0.0,LB,SEA,Bobby Wagner,SEA,1170,17
2023,REG,SEA,8,00-0036767,DI,Austin Faoliu,Austin,Faoliu,Knee,,Out,Knee,,Full Participation in Practice,2023-10-27 19:33:18,injury_reports_2023.csv,3.0,DT,SEA,Austin Faoliu,SEA,22,2
2023,REG,SEA,9,00-0036767,DI,Austin Faoliu,Austin,Faoliu,Knee,,Questionable,Knee,,Full Participation in Practice,2023-11-03 19:56:32,injury_reports_2023.csv,0.0,DT,SEA,Austin Faoliu,SEA,22,2
2023,REG,TEN,8,00-0038125,CB,Roger McCreary,Roger,McCreary,Hamstring,,Out,Hamstring,,Limited Participation in Practice,2023-10-27 19:44:17,injury_reports_2023.csv,3.0,CB,TEN,Roger McCreary,TEN,934,15
2023,REG,TEN,9,00-0038125,CB,Roger McCreary,Roger,McCreary,Hamstring,,Out,Hamstring,,Limited Participation in Practice,2023-11-01 19:21:50,injury_reports_2023.csv,3.0,CB,TEN,Roger McCreary,TEN,934,15
2023,REG,TEN,10,00-0038125,CB,Roger McCreary,Roger,McCreary,,,,Hamstring,,Full Participation in Practice,2023-11-10 19:57:12,injury_reports_2023.csv,0.0,CB,TEN,Roger McCreary,TEN,934,15
2023,REG,TEN,13,00-0038125,CB,Roger McCreary,Roger,McCreary,,,,Foot,,Limited Participation in Practice,2023-12-01 20:15:11,injury_reports_2023.csv,0.0,CB,TEN,Roger McCreary,TEN,934,15
2023,REG,WAS,8,00-0035672,LB,Cody Barton,Cody,Barton,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-10-27 17:21:47,injury_reports_2023.csv,3.0,LB,WAS,Cody Barton,WAS,844,13
2023,REG,WAS,12,00-0035672,LB,Cody Barton,Cody,Barton,,,,Ankle,,Full Participation in Practice,2023-11-22 16:21:10,injury_reports_2023.csv,0.0,LB,WAS,Cody Barton,WAS,844,13
2023,REG,WAS,16,00-0035672,LB,Cody Barton,Cody,Barton,,,,Knee,,Full Participation in Practice,2023-12-22 18:13:48,injury_reports_2023.csv,0.0,LB,WAS,Cody Barton,WAS,844,13
2023,REG,WAS,8,00-0038099,DI,Phidarian Mathis,Phidarian,Mathis,Calf,,Questionable,Calf,,Full Participation in Practice,2023-10-27 17:21:39,injury_reports_2023.csv,0.0,DT,WAS,Phidarian Mathis,WAS,202,10
2023,REG,ATL,9,00-0033051,DI,David Onyemata,David,Onyemata,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-11-01 20:30:18,injury_reports_2023.csv,0.0,DT,ATL,David Onyemata,ATL,594,14
