season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,source_file,injury_score,original_position,original_team,player,team_name,snap_counts_defense,player_game_count,total_position_snaps,snap_share,player_weighted_score
2023,REG,GB,17,00-0036901,CB,Eric Stokes,Eric,Stokes,Hamstring,,Out,,,"
    ",2023-12-30 23:11:11,injury_reports_2023.csv,3.0,CB,GB,Eric Stokes,GB,110,2,15989,0.006879729814247295,0.020639189442741884
2023,REG,GB,12,00-0035633,CB,Corey Ballentine,Corey,Ballentine,,,,Shoulder,,Full Participation in Practice,2023-11-22 21:20:42,injury_reports_2023.csv,0.0,CB,GB,Corey Ballentine,GB,534,12,15989,0.033397961098255054,0.0
2023,REG,GB,12,00-0035133,CB,Keisean Nixon,Keisean,Nixon,,,,Ankle,,Full Participation in Practice,2023-11-22 21:23:13,injury_reports_2023.csv,0.0,CB,GB,Keisean Nixon,GB,937,19,15989,0.058602789417724684,0.0
2023,REG,GB,13,00-0035133,CB,Keisean Nixon,Keisean,Nixon,,,,Wrist,,Full Participation in Practice,2023-12-01 20:20:15,injury_reports_2023.csv,0.0,CB,GB,Keisean Nixon,GB,937,19,15989,0.058602789417724684,0.0
2023,REG,GB,14,00-0035133,CB,Keisean Nixon,Keisean,Nixon,,,,Wrist,,Full Participation in Practice,2023-12-09 19:52:28,injury_reports_2023.csv,0.0,CB,GB,Keisean Nixon,GB,937,19,15989,0.058602789417724684,0.0
2023,REG,GB,15,00-0035133,CB,Keisean Nixon,Keisean,Nixon,,,,Quadricep,,Limited Participation in Practice,2023-12-15 19:37:37,injury_reports_2023.csv,0.0,CB,GB,Keisean Nixon,GB,937,19,15989,0.058602789417724684,0.0
2023,REG,GB,18,00-0035133,CB,Keisean Nixon,Keisean,Nixon,,,,Quadricep,,Full Participation in Practice,2024-01-05 20:03:03,injury_reports_2023.csv,0.0,CB,GB,Keisean Nixon,GB,937,19,15989,0.058602789417724684,0.0
2023,REG,GB,13,00-0036904,CB,Robert Rochell,Robert,Rochell,Calf,,Questionable,Calf,,Did Not Participate In Practice,2023-12-01 20:20:35,injury_reports_2023.csv,0.0,CB,GB,Robert Rochell,GB,6,2,15989,0.00037525798986803426,0.0
2023,REG,GB,16,00-0036904,CB,Robert Rochell,Robert,Rochell,Neck,,Questionable,Neck,,Limited Participation in Practice,2023-12-22 20:41:39,injury_reports_2023.csv,0.0,CB,GB,Robert Rochell,GB,6,2,15989,0.00037525798986803426,0.0
2023,REG,GB,17,00-0036904,CB,Robert Rochell,Robert,Rochell,Neck,,Questionable,Neck,,Limited Participation in Practice,2023-12-29 19:44:14,injury_reports_2023.csv,0.0,CB,GB,Robert Rochell,GB,6,2,15989,0.00037525798986803426,0.0
2023,REG,HST,3,00-0036224,ED,Jonathan Greenard,Jonathan,Greenard,,,,Knee,,Full Participation in Practice,2023-09-22 19:59:25,injury_reports_2023.csv,0.0,DE,HOU,Jonathan Greenard,HST,697,17,6651,0.10479627123740791,0.0
2023,REG,HST,4,00-0036224,ED,Jonathan Greenard,Jonathan,Greenard,,,,Knee,,Full Participation in Practice,2023-09-29 20:37:55,injury_reports_2023.csv,0.0,DE,HOU,Jonathan Greenard,HST,697,17,6651,0.10479627123740791,0.0
2023,REG,HST,10,00-0036224,ED,Jonathan Greenard,Jonathan,Greenard,,,,Shoulder,,Full Participation in Practice,2023-11-10 20:54:46,injury_reports_2023.csv,0.0,DE,HOU,Jonathan Greenard,HST,697,17,6651,0.10479627123740791,0.0
2023,REG,HST,11,00-0036224,ED,Jonathan Greenard,Jonathan,Greenard,,,,Shoulder,,Full Participation in Practice,2023-11-17 21:03:56,injury_reports_2023.csv,0.0,DE,HOU,Jonathan Greenard,HST,697,17,6651,0.10479627123740791,0.0
2023,REG,HST,17,00-0036224,ED,Jonathan Greenard,Jonathan,Greenard,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-12-29 20:58:03,injury_reports_2023.csv,3.0,DE,HOU,Jonathan Greenard,HST,697,17,6651,0.10479627123740791,0.3143888137122237
2023,REG,HST,18,00-0036224,ED,Jonathan Greenard,Jonathan,Greenard,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-01-04 21:06:12,injury_reports_2023.csv,3.0,DE,HOU,Jonathan Greenard,HST,697,17,6651,0.10479627123740791,0.3143888137122237
2023,WC,HST,19,00-0036224,ED,Jonathan Greenard,Jonathan,Greenard,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2024-01-11 20:29:41,injury_reports_2023.csv,0.0,DE,HOU,Jonathan Greenard,HST,697,17,6651,0.10479627123740791,0.0
2023,REG,HST,10,00-0027881,ED,Jerry Hughes,Jerry,Hughes,Back,,Questionable,Back,,Full Participation in Practice,2023-11-10 20:57:10,injury_reports_2023.csv,0.0,DE,HOU,Jerry Hughes,HST,474,17,6651,0.07126747857465043,0.0
2023,REG,HST,11,00-0027881,ED,Jerry Hughes,Jerry,Hughes,,,,Back,,Full Participation in Practice,2023-11-17 21:03:56,injury_reports_2023.csv,0.0,DE,HOU,Jerry Hughes,HST,474,17,6651,0.07126747857465043,0.0
2023,WC,HST,19,00-0027881,ED,Jerry Hughes,Jerry,Hughes,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-01-11 20:30:36,injury_reports_2023.csv,3.0,DE,HOU,Jerry Hughes,HST,474,17,6651,0.07126747857465043,0.2138024357239513
2023,REG,HST,11,00-0039009,ED,Dylan Horton,Dylan,Horton,Knee,,Questionable,Knee,,Full Participation in Practice,2023-11-17 21:08:34,injury_reports_2023.csv,0.0,DE,HOU,Dylan Horton,HST,175,10,6651,0.026311832807096678,0.0
2023,REG,HST,12,00-0039009,ED,Dylan Horton,Dylan,Horton,,,,Illness,,Did Not Participate In Practice,2023-11-22 21:07:41,injury_reports_2023.csv,0.0,DE,HOU,Dylan Horton,HST,175,10,6651,0.026311832807096678,0.0
2023,REG,HST,3,00-0034488,CB,Tavierre Thomas,Tavierre,Thomas,Hand,,Out,Hand,,Did Not Participate In Practice,2023-09-22 20:00:07,injury_reports_2023.csv,3.0,CB,HOU,Tavierre Thomas,HST,352,7,9747,0.03611367600287268,0.10834102800861803
2023,REG,HST,4,00-0034488,CB,Tavierre Thomas,Tavierre,Thomas,Hand,,Out,Hand,,Did Not Participate In Practice,2023-09-29 20:39:07,injury_reports_2023.csv,3.0,CB,HOU,Tavierre Thomas,HST,352,7,9747,0.03611367600287268,0.10834102800861803
2023,REG,HST,5,00-0034488,CB,Tavierre Thomas,Tavierre,Thomas,,,,Hand,,Full Participation in Practice,2023-10-06 19:39:17,injury_reports_2023.csv,0.0,CB,HOU,Tavierre Thomas,HST,352,7,9747,0.03611367600287268,0.0
2023,REG,HST,6,00-0034488,CB,Tavierre Thomas,Tavierre,Thomas,,,,Hand,,Full Participation in Practice,2023-10-13 20:00:48,injury_reports_2023.csv,0.0,CB,HOU,Tavierre Thomas,HST,352,7,9747,0.03611367600287268,0.0
2023,REG,HST,8,00-0034488,CB,Tavierre Thomas,Tavierre,Thomas,,,,Hand,,Full Participation in Practice,2023-10-27 19:43:04,injury_reports_2023.csv,0.0,CB,HOU,Tavierre Thomas,HST,352,7,9747,0.03611367600287268,0.0
2023,REG,HST,9,00-0034488,CB,Tavierre Thomas,Tavierre,Thomas,,,,Hand,,Full Participation in Practice,2023-11-03 19:50:30,injury_reports_2023.csv,0.0,CB,HOU,Tavierre Thomas,HST,352,7,9747,0.03611367600287268,0.0
2023,REG,HST,15,00-0034488,CB,Tavierre Thomas,Tavierre,Thomas,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-12-15 20:18:30,injury_reports_2023.csv,3.0,CB,HOU,Tavierre Thomas,HST,352,7,9747,0.03611367600287268,0.10834102800861803
2023,REG,HST,5,00-0032150,CB,Steven Nelson,Steven,Nelson,,,,Not injury related - resting player,,Limited Participation in Practice,2023-10-04 21:20:51,injury_reports_2023.csv,0.0,CB,HOU,Steven Nelson,HST,1192,19,9747,0.12229403919154612,0.0
2023,REG,HST,10,00-0032150,CB,Steven Nelson,Steven,Nelson,Back,Neck,Questionable,Back,Neck,Did Not Participate In Practice,2023-11-10 20:57:10,injury_reports_2023.csv,0.0,CB,HOU,Steven Nelson,HST,1192,19,9747,0.12229403919154612,0.0
2023,REG,HST,11,00-0032150,CB,Steven Nelson,Steven,Nelson,,,,Back,Neck,Full Participation in Practice,2023-11-17 21:03:56,injury_reports_2023.csv,0.0,CB,HOU,Steven Nelson,HST,1192,19,9747,0.12229403919154612,0.0
2023,REG,HST,15,00-0032150,CB,Steven Nelson,Steven,Nelson,Wrist,,Questionable,,,"
    ",2023-12-16 19:55:48,injury_reports_2023.csv,0.0,CB,HOU,Steven Nelson,HST,1192,19,9747,0.12229403919154612,0.0
2023,REG,HST,16,00-0032150,CB,Steven Nelson,Steven,Nelson,,,,Hand,,Full Participation in Practice,2023-12-22 21:17:25,injury_reports_2023.csv,0.0,CB,HOU,Steven Nelson,HST,1192,19,9747,0.12229403919154612,0.0
2023,REG,HST,17,00-0032150,CB,Steven Nelson,Steven,Nelson,Foot,Hamstring,Questionable,Foot,Hamstring,Did Not Participate In Practice,2023-12-29 20:57:29,injury_reports_2023.csv,0.0,CB,HOU,Steven Nelson,HST,1192,19,9747,0.12229403919154612,0.0
2023,REG,HST,9,00-0034990,CB,Ka'dar Hollman,Ka'dar,Hollman,,,,Ankle,,Full Participation in Practice,2023-11-03 19:50:30,injury_reports_2023.csv,0.0,CB,HOU,Ka'dar Hollman,HST,131,10,9747,0.013440032830614549,0.0
2023,REG,IND,3,00-0037395,CB,Dallis Flowers,Dallis,Flowers,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-22 18:31:41,injury_reports_2023.csv,0.0,CB,IND,Dallis Flowers,IND,304,4,1650,0.18424242424242424,0.0
2023,REG,IND,4,00-0037395,CB,Dallis Flowers,Dallis,Flowers,,,,Back,,Full Participation in Practice,2023-09-29 19:27:54,injury_reports_2023.csv,0.0,CB,IND,Dallis Flowers,IND,304,4,1650,0.18424242424242424,0.0
2023,REG,IND,7,00-0034540,CB,Tony Brown,Tony,Brown,,,,Back,,Full Participation in Practice,2023-10-20 18:11:51,injury_reports_2023.csv,0.0,CB,IND,Tony Brown,IND,56,2,1650,0.03393939393939394,0.0
2023,REG,IND,8,00-0034540,CB,Tony Brown,Tony,Brown,Ribs,,Questionable,Ribs,,Did Not Participate In Practice,2023-10-27 19:33:42,injury_reports_2023.csv,0.0,CB,IND,Tony Brown,IND,56,2,1650,0.03393939393939394,0.0
2023,REG,IND,10,00-0034540,CB,Tony Brown,Tony,Brown,,,,Concussion,,Full Participation in Practice,2023-11-10 19:19:06,injury_reports_2023.csv,0.0,CB,IND,Tony Brown,IND,56,2,1650,0.03393939393939394,0.0
2023,REG,IND,14,00-0038624,CB,Ameer Speed,Ameer,Speed,Hip,,Questionable,Hip,,Did Not Participate In Practice,2023-12-08 19:28:47,injury_reports_2023.csv,0.0,CB,IND,Ameer Speed,IND,13,3,1650,0.00787878787878788,0.0
2023,REG,IND,17,00-0038624,CB,Ameer Speed,Ameer,Speed,,,,Knee,,Full Participation in Practice,2023-12-29 20:28:40,injury_reports_2023.csv,0.0,CB,IND,Ameer Speed,IND,13,3,1650,0.00787878787878788,0.0
2023,REG,IND,15,00-0038407,CB,Jaylon Jones,Jaylon,Jones,,,,Ankle,,Full Participation in Practice,2023-12-14 20:11:18,injury_reports_2023.csv,0.0,CB,IND,Jaylon Jones,IND,788,15,1650,0.4775757575757576,0.0
2023,REG,IND,18,00-0034145,CB,Chris Lammons,Chris,Lammons,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2024-01-04 20:32:55,injury_reports_2023.csv,0.0,CB,IND,Chris Lammons,IND,60,1,1650,0.03636363636363636,0.0
2023,REG,JAX,3,00-0034275,DI,Folorunso Fatukasi,Folorunso,Fatukasi,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-09-22 18:02:54,injury_reports_2023.csv,0.0,DT,JAX,Folorunso Fatukasi,JAX,415,16,3026,0.1371447455386649,0.0
2023,REG,JAX,4,00-0034275,DI,Folorunso Fatukasi,Folorunso,Fatukasi,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-09-29 20:30:32,injury_reports_2023.csv,0.0,DT,JAX,Folorunso Fatukasi,JAX,415,16,3026,0.1371447455386649,0.0
2023,REG,JAX,5,00-0034275,DI,Folorunso Fatukasi,Folorunso,Fatukasi,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-10-06 21:38:21,injury_reports_2023.csv,0.0,DT,JAX,Folorunso Fatukasi,JAX,415,16,3026,0.1371447455386649,0.0
2023,REG,JAX,14,00-0034275,DI,Folorunso Fatukasi,Folorunso,Fatukasi,Heel,,Questionable,Heel,,Limited Participation in Practice,2023-12-08 20:10:24,injury_reports_2023.csv,0.0,DT,JAX,Folorunso Fatukasi,JAX,415,16,3026,0.1371447455386649,0.0
2023,REG,JAX,11,00-0032667,DI,Roy Robertson-Harris,Roy,Robertson-Harris,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-11-17 18:30:00,injury_reports_2023.csv,0.0,DT,JAX,Roy Robertson-Harris,JAX,683,17,3026,0.2257105089226702,0.0
2023,REG,JAX,12,00-0032667,DI,Roy Robertson-Harris,Roy,Robertson-Harris,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-11-24 20:17:51,injury_reports_2023.csv,0.0,DT,JAX,Roy Robertson-Harris,JAX,683,17,3026,0.2257105089226702,0.0
2023,REG,JAX,3,00-0035642,LB,Josh Hines-Allen,Josh,Hines-Allen,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-09-22 18:02:54,injury_reports_2023.csv,0.0,LB,JAX,Josh Hines-Allen,JAX,880,17,5923,0.1485733580955597,0.0
2023,REG,JAX,4,00-0035642,LB,Josh Hines-Allen,Josh,Hines-Allen,,,,Shoulder,,Full Participation in Practice,2023-09-29 20:30:22,injury_reports_2023.csv,0.0,LB,JAX,Josh Hines-Allen,JAX,880,17,5923,0.1485733580955597,0.0
2023,REG,JAX,5,00-0035642,LB,Josh Hines-Allen,Josh,Hines-Allen,,,,Shoulder,,Full Participation in Practice,2023-10-06 21:37:40,injury_reports_2023.csv,0.0,LB,JAX,Josh Hines-Allen,JAX,880,17,5923,0.1485733580955597,0.0
2023,REG,JAX,4,00-0037244,LB,Devin Lloyd,Devin,Lloyd,Thumb,,Out,Thumb,,Did Not Participate In Practice,2023-09-29 20:31:39,injury_reports_2023.csv,3.0,LB,JAX,Devin Lloyd,JAX,966,15,5923,0.1630930271821712,0.48927908154651356
2023,REG,JAX,5,00-0037244,LB,Devin Lloyd,Devin,Lloyd,Thumb,,Out,Thumb,,Did Not Participate In Practice,2023-10-06 21:39:44,injury_reports_2023.csv,3.0,LB,JAX,Devin Lloyd,JAX,966,15,5923,0.1630930271821712,0.48927908154651356
2023,REG,JAX,6,00-0037244,LB,Devin Lloyd,Devin,Lloyd,Thumb,,Questionable,Thumb,,Limited Participation in Practice,2023-10-13 19:31:13,injury_reports_2023.csv,0.0,LB,JAX,Devin Lloyd,JAX,966,15,5923,0.1630930271821712,0.0
2023,REG,JAX,5,00-0033907,LB,Dawuane Smoot,Dawuane,Smoot,Achilles,,Out,Achilles,,Limited Participation in Practice,2023-10-06 21:38:57,injury_reports_2023.csv,3.0,LB,JAX,Dawuane Smoot,JAX,340,12,5923,0.05740334290055715,0.17221002870167146
2023,REG,JAX,10,00-0038580,LB,Yasir Abdullah,Yasir,Abdullah,,,,Illness,,Full Participation in Practice,2023-11-10 20:15:47,injury_reports_2023.csv,0.0,LB,JAX,Yasir Abdullah,JAX,45,5,5923,0.007597501266250211,0.0
2023,REG,LA,3,00-0035944,ED,Jonah Williams,Jonah,Williams,,,,Back,,Full Participation in Practice,2023-09-23 19:39:20,injury_reports_2023.csv,0.0,DE,LA,Jonah Williams,LA,636,18,636,1.0,0.0
2023,REG,LAC,3,00-0037375,DI,Christopher Hinton,Christopher,Hinton,Back,,Questionable,Back,,Limited Participation in Practice,2023-09-22 20:07:33,injury_reports_2023.csv,0.0,DT,LAC,Christopher Hinton,LAC,81,3,1856,0.043642241379310345,0.0
2023,REG,LAC,7,00-0037270,DI,Otito Ogbonnia,Otito,Ogbonnia,Knee,,Out,Knee,,Limited Participation in Practice,2023-10-20 20:17:11,injury_reports_2023.csv,3.0,DT,LAC,Otito Ogbonnia,LAC,223,8,1856,0.12015086206896551,0.3604525862068965
2023,REG,LAC,8,00-0037270,DI,Otito Ogbonnia,Otito,Ogbonnia,Knee,,Questionable,Knee,,Full Participation in Practice,2023-10-27 20:24:34,injury_reports_2023.csv,0.0,DT,LAC,Otito Ogbonnia,LAC,223,8,1856,0.12015086206896551,0.0
2023,REG,LAC,9,00-0037270,DI,Otito Ogbonnia,Otito,Ogbonnia,Knee,,Questionable,Knee,,Full Participation in Practice,2023-11-04 20:18:38,injury_reports_2023.csv,0.0,DT,LAC,Otito Ogbonnia,LAC,223,8,1856,0.12015086206896551,0.0
2023,REG,LAC,13,00-0037270,DI,Otito Ogbonnia,Otito,Ogbonnia,,,,Knee,,Full Participation in Practice,2023-12-01 22:14:09,injury_reports_2023.csv,0.0,DT,LAC,Otito Ogbonnia,LAC,223,8,1856,0.12015086206896551,0.0
2023,REG,LAC,14,00-0037270,DI,Otito Ogbonnia,Otito,Ogbonnia,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-12-08 21:14:04,injury_reports_2023.csv,0.0,DT,LAC,Otito Ogbonnia,LAC,223,8,1856,0.12015086206896551,0.0
2023,REG,LAC,15,00-0037270,DI,Otito Ogbonnia,Otito,Ogbonnia,Knee,,Questionable,Knee,,Full Participation in Practice,2023-12-13 22:29:10,injury_reports_2023.csv,0.0,DT,LAC,Otito Ogbonnia,LAC,223,8,1856,0.12015086206896551,0.0
2023,REG,LAC,9,00-0032671,DI,Morgan Fox,Morgan,Fox,Oblique,,Questionable,Oblique,,Full Participation in Practice,2023-11-04 20:18:38,injury_reports_2023.csv,0.0,DT,LAC,Morgan Fox,LAC,437,17,1856,0.23545258620689655,0.0
2023,REG,LV,3,00-0036990,LB,Divine Deablo,Divine,Deablo,,,,Rib,,Full Participation in Practice,2023-09-22 20:42:12,injury_reports_2023.csv,0.0,LB,LV,Divine Deablo,LV,771,15,9805,0.07863335033146354,0.0
2023,REG,LV,8,00-0036990,LB,Divine Deablo,Divine,Deablo,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-10-28 20:24:48,injury_reports_2023.csv,3.0,LB,LV,Divine Deablo,LV,771,15,9805,0.07863335033146354,0.23590005099439063
2023,REG,LV,9,00-0036990,LB,Divine Deablo,Divine,Deablo,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-11-03 20:34:55,injury_reports_2023.csv,3.0,LB,LV,Divine Deablo,LV,771,15,9805,0.07863335033146354,0.23590005099439063
2023,REG,LV,10,00-0036990,LB,Divine Deablo,Divine,Deablo,,,,Ankle,,Limited Participation in Practice,2023-11-10 21:39:51,injury_reports_2023.csv,0.0,LB,LV,Divine Deablo,LV,771,15,9805,0.07863335033146354,0.0
2023,REG,LV,11,00-0036990,LB,Divine Deablo,Divine,Deablo,,,,Ankle,,Full Participation in Practice,2023-11-17 20:31:17,injury_reports_2023.csv,0.0,LB,LV,Divine Deablo,LV,771,15,9805,0.07863335033146354,0.0
2023,REG,LV,4,00-0035076,LB,Curtis Bolton,Curtis,Bolton,Knee,,Out,Knee,,Did Not Participate In Practice,2023-09-29 20:34:08,injury_reports_2023.csv,3.0,LB,LV,Curtis Bolton,LV,16,3,9805,0.001631820499745028,0.004895461499235084
2023,REG,LV,8,00-0035076,LB,Curtis Bolton,Curtis,Bolton,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-10-28 20:24:35,injury_reports_2023.csv,0.0,LB,LV,Curtis Bolton,LV,16,3,9805,0.001631820499745028,0.0
2023,REG,LV,11,00-0035076,LB,Curtis Bolton,Curtis,Bolton,,,,Illness,,Full Participation in Practice,2023-11-17 20:31:17,injury_reports_2023.csv,0.0,LB,LV,Curtis Bolton,LV,16,3,9805,0.001631820499745028,0.0
2023,REG,LV,15,00-0035076,LB,Curtis Bolton,Curtis,Bolton,,,,Groin,,Full Participation in Practice,2023-12-13 21:29:59,injury_reports_2023.csv,0.0,LB,LV,Curtis Bolton,LV,16,3,9805,0.001631820499745028,0.0
2023,REG,LV,7,00-0034720,LB,Robert Spillane,Robert,Spillane,,,,Knee,Shoulder,Full Participation in Practice,2023-10-20 20:23:43,injury_reports_2023.csv,0.0,LB,LV,Robert Spillane,LV,1100,17,9805,0.11218765935747067,0.0
2023,REG,LV,9,00-0034720,LB,Robert Spillane,Robert,Spillane,Hand,,Questionable,Hand,,Limited Participation in Practice,2023-11-03 20:34:40,injury_reports_2023.csv,0.0,LB,LV,Robert Spillane,LV,1100,17,9805,0.11218765935747067,0.0
2023,REG,LV,10,00-0034720,LB,Robert Spillane,Robert,Spillane,,,,Hand,,Full Participation in Practice,2023-11-10 21:39:51,injury_reports_2023.csv,0.0,LB,LV,Robert Spillane,LV,1100,17,9805,0.11218765935747067,0.0
2023,REG,LV,12,00-0034720,LB,Robert Spillane,Robert,Spillane,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-11-24 22:23:55,injury_reports_2023.csv,0.0,LB,LV,Robert Spillane,LV,1100,17,9805,0.11218765935747067,0.0
2023,REG,LV,16,00-0034720,LB,Robert Spillane,Robert,Spillane,,,,Illness,,Full Participation in Practice,2023-12-23 20:06:04,injury_reports_2023.csv,0.0,LB,LV,Robert Spillane,LV,1100,17,9805,0.11218765935747067,0.0
2023,REG,LV,9,00-0037517,LB,Luke Masterson,Luke,Masterson,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-11-03 20:35:17,injury_reports_2023.csv,3.0,LB,LV,Luke Masterson,LV,182,14,9805,0.018561958184599693,0.05568587455379908
2023,REG,LV,10,00-0037517,LB,Luke Masterson,Luke,Masterson,,,,Concussion,,Full Participation in Practice,2023-11-10 21:39:51,injury_reports_2023.csv,0.0,LB,LV,Luke Masterson,LV,182,14,9805,0.018561958184599693,0.0
2023,REG,LV,14,00-0037383,LB,Kana'i Mauga,Kana'i,Mauga,Knee,,Questionable,Knee,,Full Participation in Practice,2023-12-08 22:11:44,injury_reports_2023.csv,0.0,LB,LV,Kana'i Mauga,LV,11,1,9805,0.0011218765935747067,0.0
2023,REG,LV,15,00-0037383,LB,Kana'i Mauga,Kana'i,Mauga,,,,Knee,,Did Not Participate In Practice,2023-12-11 21:54:31,injury_reports_2023.csv,0.0,LB,LV,Kana'i Mauga,LV,11,1,9805,0.0011218765935747067,0.0
2023,REG,LV,3,00-0034993,S,Marcus Epps,Marcus,Epps,,,,Quadricep,,Full Participation in Practice,2023-09-22 20:42:12,injury_reports_2023.csv,0.0,S,LV,Marcus Epps,LV,1030,17,4258,0.24189760450915923,0.0
2023,REG,LV,5,00-0034993,S,Marcus Epps,Marcus,Epps,,,,Knee,,Full Participation in Practice,2023-10-07 20:35:09,injury_reports_2023.csv,0.0,S,LV,Marcus Epps,LV,1030,17,4258,0.24189760450915923,0.0
2023,REG,LV,6,00-0034993,S,Marcus Epps,Marcus,Epps,,,,Knee,,Full Participation in Practice,2023-10-13 20:51:45,injury_reports_2023.csv,0.0,S,LV,Marcus Epps,LV,1030,17,4258,0.24189760450915923,0.0
2023,REG,LV,12,00-0034993,S,Marcus Epps,Marcus,Epps,Neck,,Questionable,Neck,,Limited Participation in Practice,2023-11-24 22:23:55,injury_reports_2023.csv,0.0,S,LV,Marcus Epps,LV,1030,17,4258,0.24189760450915923,0.0
2023,REG,LV,4,00-0035437,S,Roderic Teamer,Roderic,Teamer,Achilles,,Questionable,Achilles,,Limited Participation in Practice,2023-09-29 20:34:01,injury_reports_2023.csv,0.0,S,LV,Roderic Teamer,LV,46,4,4258,0.010803193987787695,0.0
2023,REG,LV,11,00-0035437,S,Roderic Teamer,Roderic,Teamer,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2023-11-17 20:31:45,injury_reports_2023.csv,0.0,S,LV,Roderic Teamer,LV,46,4,4258,0.010803193987787695,0.0
2023,REG,LV,12,00-0035437,S,Roderic Teamer,Roderic,Teamer,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2023-11-24 22:23:55,injury_reports_2023.csv,0.0,S,LV,Roderic Teamer,LV,46,4,4258,0.010803193987787695,0.0
2023,REG,LV,3,00-0034387,DI,Bilal Nichols,Bilal,Nichols,,,,Hamstring,Hand,Limited Participation in Practice,2023-09-22 20:42:12,injury_reports_2023.csv,0.0,DT,LV,Bilal Nichols,LV,616,17,2978,0.2068502350570853,0.0
2023,REG,LV,16,00-0034387,DI,Bilal Nichols,Bilal,Nichols,,,,Back,,Full Participation in Practice,2023-12-23 20:07:09,injury_reports_2023.csv,0.0,DT,LV,Bilal Nichols,LV,616,17,2978,0.2068502350570853,0.0
2023,REG,LV,4,00-0038978,DI,Byron Young,Byron,Young,,,,Ankle,,Limited Participation in Practice,2023-09-29 20:32:49,injury_reports_2023.csv,0.0,DT,LV,Byron Young,LV,99,6,2978,0.03324378777703157,0.0
2023,REG,LV,11,00-0033381,DI,Adam Butler,Adam,Butler,,,,Knee,,Full Participation in Practice,2023-11-17 20:31:17,injury_reports_2023.csv,0.0,DT,LV,Adam Butler,LV,526,17,2978,0.17662860980523842,0.0
2023,REG,LV,15,00-0033381,DI,Adam Butler,Adam,Butler,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-12-13 21:30:30,injury_reports_2023.csv,0.0,DT,LV,Adam Butler,LV,526,17,2978,0.17662860980523842,0.0
2023,REG,LV,14,00-0030070,DI,John Jenkins,John,Jenkins,,,,Not injury related - resting player,,Full Participation in Practice,2023-12-08 22:11:16,injury_reports_2023.csv,0.0,DT,LV,John Jenkins,LV,595,17,2978,0.19979852249832103,0.0
2023,REG,LV,3,00-0038541,ED,Tyree Wilson,Tyree,Wilson,Illness,,Questionable,Illness,,Limited Participation in Practice,2023-09-22 20:42:38,injury_reports_2023.csv,0.0,DE,LV,Tyree Wilson,LV,493,17,18619,0.026478328589075676,0.0
2023,REG,LV,4,00-0034973,ED,Maxx Crosby,Maxx,Crosby,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-09-29 20:34:01,injury_reports_2023.csv,0.0,DE,LV,Maxx Crosby,LV,1080,17,18619,0.05800526344057146,0.0
2023,REG,LV,5,00-0034973,ED,Maxx Crosby,Maxx,Crosby,,,,Knee,,Limited Participation in Practice,2023-10-07 20:34:31,injury_reports_2023.csv,0.0,DE,LV,Maxx Crosby,LV,1080,17,18619,0.05800526344057146,0.0
2023,REG,LV,6,00-0034973,ED,Maxx Crosby,Maxx,Crosby,,,,Knee,,Limited Participation in Practice,2023-10-13 20:51:45,injury_reports_2023.csv,0.0,DE,LV,Maxx Crosby,LV,1080,17,18619,0.05800526344057146,0.0
2023,REG,LV,7,00-0034973,ED,Maxx Crosby,Maxx,Crosby,,,,Knee,Thumb,Limited Participation in Practice,2023-10-20 20:23:43,injury_reports_2023.csv,0.0,DE,LV,Maxx Crosby,LV,1080,17,18619,0.05800526344057146,0.0
2023,REG,LV,8,00-0034973,ED,Maxx Crosby,Maxx,Crosby,,,,Knee,,Limited Participation in Practice,2023-10-28 20:24:22,injury_reports_2023.csv,0.0,DE,LV,Maxx Crosby,LV,1080,17,18619,0.05800526344057146,0.0
