season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,source_file,injury_score,original_position,original_team,player,team_name,routes,player_game_count,weighting_stat,player_game_stat,weighted_injury_score
2023,REG,SEA,4,00-0034159,TE,Will Dissly,Will,Dissly,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2023-09-30 19:54:50,injury_reports_2023.csv,1.0,TE,SEA,Will Dissly,SEA,145,16,145,16,9.0625
2023,REG,SEA,13,00-0034159,TE,Will Dissly,Will,Dissly,Hip,,Questionable,Hip,,Full Participation in Practice,2023-11-29 20:42:30,injury_reports_2023.csv,1.0,TE,SEA,Will Dissly,SEA,145,16,145,16,9.0625
2023,REG,TB,2,00-0031408,WR,Mike Evans,Mike,Evans,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-15 17:55:29,injury_reports_2023.csv,0.0,WR,TB,Mike Evans,TB,622,19,622,19,0.0
2023,REG,TB,3,00-0031408,WR,Mike Evans,Mike,Evans,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-09-23 19:46:55,injury_reports_2023.csv,0.0,WR,TB,Mike Evans,TB,622,19,622,19,0.0
2023,REG,TB,6,00-0031408,WR,Mike Evans,Mike,Evans,,,,Hamstring,,Full Participation in Practice,2023-10-13 19:35:02,injury_reports_2023.csv,0.0,WR,TB,Mike Evans,TB,622,19,622,19,0.0
2023,REG,TB,7,00-0031408,WR,Mike Evans,Mike,Evans,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-10-20 18:06:06,injury_reports_2023.csv,0.0,WR,TB,Mike Evans,TB,622,19,622,19,0.0
2023,REG,TB,9,00-0031408,WR,Mike Evans,Mike,Evans,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-11-03 18:16:18,injury_reports_2023.csv,0.0,WR,TB,Mike Evans,TB,622,19,622,19,0.0
2023,REG,TB,10,00-0031408,WR,Mike Evans,Mike,Evans,,,,Not injury related - resting player,,Did Not Participate In Practice,2023-11-10 20:21:00,injury_reports_2023.csv,0.0,WR,TB,Mike Evans,TB,622,19,622,19,0.0
2023,REG,TB,11,00-0031408,WR,Mike Evans,Mike,Evans,,,,Quadricep,Not injury related - resting p,Did Not Participate In Practice,2023-11-17 20:50:46,injury_reports_2023.csv,0.0,WR,TB,Mike Evans,TB,622,19,622,19,0.0
2023,WC,TB,19,00-0031408,WR,Mike Evans,Mike,Evans,,,,Not injury related - resting player,,Did Not Participate In Practice,2024-01-13 20:44:33,injury_reports_2023.csv,0.0,WR,TB,Mike Evans,TB,622,19,622,19,0.0
2023,REG,WAS,2,00-0033282,WR,Curtis Samuel,Curtis,Samuel,,,,Hip,,Limited Participation in Practice,2023-09-15 17:26:32,injury_reports_2023.csv,0.0,WR,WAS,Curtis Samuel,WAS,402,16,402,16,0.0
2023,REG,WAS,3,00-0033282,WR,Curtis Samuel,Curtis,Samuel,Illness,Hip,Questionable,Illness,Hip,Did Not Participate In Practice,2023-09-22 17:22:17,injury_reports_2023.csv,1.0,WR,WAS,Curtis Samuel,WAS,402,16,402,16,25.125
2023,REG,WAS,5,00-0033282,WR,Curtis Samuel,Curtis,Samuel,,,,Quadricep,,Limited Participation in Practice,2023-10-04 16:18:59,injury_reports_2023.csv,0.0,WR,WAS,Curtis Samuel,WAS,402,16,402,16,0.0
2023,REG,WAS,6,00-0033282,WR,Curtis Samuel,Curtis,Samuel,,,,Finger,,Full Participation in Practice,2023-10-13 17:13:07,injury_reports_2023.csv,0.0,WR,WAS,Curtis Samuel,WAS,402,16,402,16,0.0
2023,REG,WAS,8,00-0033282,WR,Curtis Samuel,Curtis,Samuel,Foot,,Questionable,Foot,,Limited Participation in Practice,2023-10-27 17:21:39,injury_reports_2023.csv,1.0,WR,WAS,Curtis Samuel,WAS,402,16,402,16,25.125
2023,REG,WAS,9,00-0033282,WR,Curtis Samuel,Curtis,Samuel,Toe,,Out,Toe,,Did Not Participate In Practice,2023-11-03 17:24:28,injury_reports_2023.csv,3.0,WR,WAS,Curtis Samuel,WAS,402,16,402,16,75.375
2023,REG,WAS,10,00-0033282,WR,Curtis Samuel,Curtis,Samuel,Toe,,Questionable,Toe,,Limited Participation in Practice,2023-11-10 18:13:55,injury_reports_2023.csv,1.0,WR,WAS,Curtis Samuel,WAS,402,16,402,16,25.125
2023,REG,WAS,11,00-0033282,WR,Curtis Samuel,Curtis,Samuel,,,,Toe,,Full Participation in Practice,2023-11-17 18:29:26,injury_reports_2023.csv,0.0,WR,WAS,Curtis Samuel,WAS,402,16,402,16,0.0
2023,REG,WAS,12,00-0033282,WR,Curtis Samuel,Curtis,Samuel,,,,Toe,,Full Participation in Practice,2023-11-22 16:21:10,injury_reports_2023.csv,0.0,WR,WAS,Curtis Samuel,WAS,402,16,402,16,0.0
2023,REG,WAS,18,00-0033282,WR,Curtis Samuel,Curtis,Samuel,,,,Hamstring,,Full Participation in Practice,2024-01-05 19:59:14,injury_reports_2023.csv,0.0,WR,WAS,Curtis Samuel,WAS,402,16,402,16,0.0
2023,REG,BLT,3,00-0036331,WR,Devin Duvernay,Devin,Duvernay,,,,Shoulder,,Full Participation in Practice,2023-09-22 19:03:40,injury_reports_2023.csv,0.0,WR,BAL,Devin Duvernay,BLT,64,9,64,9,0.0
2023,REG,BLT,11,00-0036331,WR,Devin Duvernay,Devin,Duvernay,Hamstring,,Questionable,Hamstring,,Did Not Participate In Practice,2023-11-15 19:32:55,injury_reports_2023.csv,1.0,WR,BAL,Devin Duvernay,BLT,64,9,64,9,7.111111111111111
2023,REG,BLT,12,00-0036331,WR,Devin Duvernay,Devin,Duvernay,,,,Knee,,Full Participation in Practice,2023-11-24 21:21:56,injury_reports_2023.csv,0.0,WR,BAL,Devin Duvernay,BLT,64,9,64,9,0.0
2023,REG,BUF,3,00-0035689,TE,Dawson Knox,Dawson,Knox,,,,Back,,Full Participation in Practice,2023-09-22 18:06:54,injury_reports_2023.csv,0.0,TE,BUF,Dawson Knox,BUF,273,14,273,14,0.0
2023,REG,BUF,5,00-0035689,TE,Dawson Knox,Dawson,Knox,,,,Quadricep,,Full Participation in Practice,2023-10-06 21:32:52,injury_reports_2023.csv,0.0,TE,BUF,Dawson Knox,BUF,273,14,273,14,0.0
2023,REG,BUF,6,00-0035689,TE,Dawson Knox,Dawson,Knox,Wrist,,Questionable,Wrist,,Limited Participation in Practice,2023-10-13 18:12:05,injury_reports_2023.csv,1.0,TE,BUF,Dawson Knox,BUF,273,14,273,14,19.5
2023,REG,BUF,7,00-0035689,TE,Dawson Knox,Dawson,Knox,,,,Wrist,,Full Participation in Practice,2023-10-20 20:54:56,injury_reports_2023.csv,0.0,TE,BUF,Dawson Knox,BUF,273,14,273,14,0.0
2023,REG,BUF,8,00-0035689,TE,Dawson Knox,Dawson,Knox,Wrist,,Out,Wrist,,Did Not Participate In Practice,2023-10-25 17:39:13,injury_reports_2023.csv,3.0,TE,BUF,Dawson Knox,BUF,273,14,273,14,58.5
2023,REG,BUF,14,00-0035689,TE,Dawson Knox,Dawson,Knox,Wrist,,Questionable,Wrist,,Full Participation in Practice,2023-12-08 19:06:59,injury_reports_2023.csv,1.0,TE,BUF,Dawson Knox,BUF,273,14,273,14,19.5
2023,REG,BUF,15,00-0035689,TE,Dawson Knox,Dawson,Knox,,,,Wrist,,Full Participation in Practice,2023-12-15 20:55:18,injury_reports_2023.csv,0.0,TE,BUF,Dawson Knox,BUF,273,14,273,14,0.0
2023,REG,BUF,16,00-0035689,TE,Dawson Knox,Dawson,Knox,,,,Wrist,,Full Participation in Practice,2023-12-21 20:14:54,injury_reports_2023.csv,0.0,TE,BUF,Dawson Knox,BUF,273,14,273,14,0.0
2023,WC,BUF,19,00-0035689,TE,Dawson Knox,Dawson,Knox,,,,Illness,,Full Participation in Practice,2024-01-12 19:55:48,injury_reports_2023.csv,0.0,TE,BUF,Dawson Knox,BUF,273,14,273,14,0.0
2023,REG,CHI,3,00-0036309,WR,Darnell Mooney,Darnell,Mooney,,,,Knee,,Full Participation in Practice,2023-09-22 19:11:06,injury_reports_2023.csv,0.0,WR,CHI,Darnell Mooney,CHI,466,15,466,15,0.0
2023,REG,CHI,16,00-0036309,WR,Darnell Mooney,Darnell,Mooney,,,,Illness,,Full Participation in Practice,2023-12-22 20:30:10,injury_reports_2023.csv,0.0,WR,CHI,Darnell Mooney,CHI,466,15,466,15,0.0
2023,REG,CHI,17,00-0036309,WR,Darnell Mooney,Darnell,Mooney,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-12-29 21:48:58,injury_reports_2023.csv,3.0,WR,CHI,Darnell Mooney,CHI,466,15,466,15,93.2
2023,REG,CHI,18,00-0036309,WR,Darnell Mooney,Darnell,Mooney,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-01-05 19:58:16,injury_reports_2023.csv,3.0,WR,CHI,Darnell Mooney,CHI,466,15,466,15,93.2
2023,REG,CLV,3,00-0033885,TE,David Njoku,David,Njoku,,,,Not injury related - resting player,,Full Participation in Practice,2023-09-22 18:37:18,injury_reports_2023.csv,0.0,TE,CLE,David Njoku,CLV,558,17,558,17,0.0
2023,REG,CLV,4,00-0033885,TE,David Njoku,David,Njoku,Face,Arm,Questionable,,,"
    ",2023-09-30 17:12:14,injury_reports_2023.csv,1.0,TE,CLE,David Njoku,CLV,558,17,558,17,32.8235294117647
2023,REG,CLV,6,00-0033885,TE,David Njoku,David,Njoku,Hand,Face,Questionable,Hand,Face,Limited Participation in Practice,2023-10-13 19:24:00,injury_reports_2023.csv,1.0,TE,CLE,David Njoku,CLV,558,17,558,17,32.8235294117647
2023,REG,CLV,8,00-0033885,TE,David Njoku,David,Njoku,,,,Knee,,Limited Participation in Practice,2023-10-27 18:48:19,injury_reports_2023.csv,0.0,TE,CLE,David Njoku,CLV,558,17,558,17,0.0
2023,REG,CLV,9,00-0033885,TE,David Njoku,David,Njoku,,,,Ankle,,Full Participation in Practice,2023-11-03 19:11:51,injury_reports_2023.csv,0.0,TE,CLE,David Njoku,CLV,558,17,558,17,0.0
2023,REG,CLV,10,00-0033885,TE,David Njoku,David,Njoku,,,,Knee,,Full Participation in Practice,2023-11-10 20:46:04,injury_reports_2023.csv,0.0,TE,CLE,David Njoku,CLV,558,17,558,17,0.0
2023,REG,CLV,11,00-0033885,TE,David Njoku,David,Njoku,,,,Not injury related - resting player,Knee,Full Participation in Practice,2023-11-17 19:59:35,injury_reports_2023.csv,0.0,TE,CLE,David Njoku,CLV,558,17,558,17,0.0
2023,REG,CLV,12,00-0033885,TE,David Njoku,David,Njoku,,,,Not injury related - resting player,Knee,Full Participation in Practice,2023-11-24 20:14:07,injury_reports_2023.csv,0.0,TE,CLE,David Njoku,CLV,558,17,558,17,0.0
2023,REG,CLV,13,00-0033885,TE,David Njoku,David,Njoku,,,,Not injury related - resting player,Knee,Full Participation in Practice,2023-12-01 22:55:18,injury_reports_2023.csv,0.0,TE,CLE,David Njoku,CLV,558,17,558,17,0.0
2023,REG,CLV,14,00-0033885,TE,David Njoku,David,Njoku,,,,Not injury related - resting player,Knee,Limited Participation in Practice,2023-12-08 19:47:51,injury_reports_2023.csv,0.0,TE,CLE,David Njoku,CLV,558,17,558,17,0.0
2023,REG,CLV,15,00-0033885,TE,David Njoku,David,Njoku,,,,Not injury related - resting player,Knee,Full Participation in Practice,2023-12-15 19:56:04,injury_reports_2023.csv,0.0,TE,CLE,David Njoku,CLV,558,17,558,17,0.0
2023,REG,CLV,16,00-0033885,TE,David Njoku,David,Njoku,,,,Not injury related - resting player,Knee,Full Participation in Practice,2023-12-22 20:49:56,injury_reports_2023.csv,0.0,TE,CLE,David Njoku,CLV,558,17,558,17,0.0
2023,REG,CLV,17,00-0033885,TE,David Njoku,David,Njoku,,,,Not injury related - resting player,Knee,Full Participation in Practice,2023-12-27 20:26:02,injury_reports_2023.csv,0.0,TE,CLE,David Njoku,CLV,558,17,558,17,0.0
2023,REG,CLV,18,00-0033885,TE,David Njoku,David,Njoku,,,,Not injury related - resting player,"Knee, Illness",Limited Participation in Practice,2024-01-05 19:53:21,injury_reports_2023.csv,0.0,TE,CLE,David Njoku,CLV,558,17,558,17,0.0
2023,WC,CLV,19,00-0033885,TE,David Njoku,David,Njoku,,,,Not injury related - resting player,Knee,Full Participation in Practice,2024-01-11 20:13:25,injury_reports_2023.csv,0.0,TE,CLE,David Njoku,CLV,558,17,558,17,0.0
2023,REG,DET,3,00-0038627,WR,Antoine Green,Antoine,Green,,,,gameday concussion protocol evaluation,,Full Participation in Practice,2023-09-20 19:47:31,injury_reports_2023.csv,0.0,WR,DET,Antoine Green,DET,57,9,57,9,0.0
2023,REG,DET,3,00-0033943,WR,Josh Reynolds,Josh,Reynolds,Groin,,Questionable,Groin,,Full Participation in Practice,2023-09-22 19:54:26,injury_reports_2023.csv,1.0,WR,DET,Josh Reynolds,DET,580,20,580,20,29.0
2023,REG,DET,5,00-0033943,WR,Josh Reynolds,Josh,Reynolds,Groin,,Questionable,Groin,,Full Participation in Practice,2023-10-06 19:35:22,injury_reports_2023.csv,1.0,WR,DET,Josh Reynolds,DET,580,20,580,20,29.0
2023,REG,DET,15,00-0033943,WR,Josh Reynolds,Josh,Reynolds,Back,,Questionable,Back,,Limited Participation in Practice,2023-12-14 20:40:22,injury_reports_2023.csv,1.0,WR,DET,Josh Reynolds,DET,580,20,580,20,29.0
2023,REG,DET,3,00-0036963,WR,Amon-Ra St. Brown,Amon-Ra,St. Brown,Toe,,Questionable,Toe,,Full Participation in Practice,2023-09-22 19:54:26,injury_reports_2023.csv,1.0,WR,DET,Amon-Ra St. Brown,DET,691,19,691,19,36.36842105263158
2023,REG,DET,5,00-0036963,WR,Amon-Ra St. Brown,Amon-Ra,St. Brown,Abdomen,,Doubtful,Abdomen,,Did Not Participate In Practice,2023-10-06 19:36:03,injury_reports_2023.csv,2.0,WR,DET,Amon-Ra St. Brown,DET,691,19,691,19,72.73684210526316
2023,REG,DET,6,00-0036963,WR,Amon-Ra St. Brown,Amon-Ra,St. Brown,,,,Abdomen,,Full Participation in Practice,2023-10-13 19:51:13,injury_reports_2023.csv,0.0,WR,DET,Amon-Ra St. Brown,DET,691,19,691,19,0.0
2023,REG,DET,8,00-0036963,WR,Amon-Ra St. Brown,Amon-Ra,St. Brown,Illness,,Questionable,,,"
    ",2023-10-29 19:44:32,injury_reports_2023.csv,1.0,WR,DET,Amon-Ra St. Brown,DET,691,19,691,19,36.36842105263158
2023,REG,HST,3,00-0038977,WR,Tank Dell,Tank,Dell,,,,Thigh,,Full Participation in Practice,2023-09-22 19:59:25,injury_reports_2023.csv,0.0,WR,HOU,Tank Dell,HST,320,11,320,11,0.0
2023,REG,HST,4,00-0038977,WR,Tank Dell,Tank,Dell,,,,Not injury related - resting player,,Limited Participation in Practice,2023-09-27 21:45:24,injury_reports_2023.csv,0.0,WR,HOU,Tank Dell,HST,320,11,320,11,0.0
2023,REG,HST,6,00-0038977,WR,Tank Dell,Tank,Dell,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2023-10-13 20:02:44,injury_reports_2023.csv,1.0,WR,HOU,Tank Dell,HST,320,11,320,11,29.09090909090909
2023,REG,HST,8,00-0038977,WR,Tank Dell,Tank,Dell,,,,Concussion,,Full Participation in Practice,2023-10-27 19:43:04,injury_reports_2023.csv,0.0,WR,HOU,Tank Dell,HST,320,11,320,11,0.0
2023,REG,HST,13,00-0038977,WR,Tank Dell,Tank,Dell,Calf,,Questionable,Calf,,Limited Participation in Practice,2023-12-01 21:37:34,injury_reports_2023.csv,1.0,WR,HOU,Tank Dell,HST,320,11,320,11,29.09090909090909
2023,REG,JAX,3,00-0033891,WR,Zay Jones,Zay,Jones,Knee,,Out,Knee,,Did Not Participate In Practice,2023-09-22 18:03:17,injury_reports_2023.csv,3.0,WR,JAX,Zay Jones,JAX,307,9,307,9,102.33333333333333
2023,REG,JAX,4,00-0033891,WR,Zay Jones,Zay,Jones,Knee,,Out,Knee,,Did Not Participate In Practice,2023-09-29 20:31:05,injury_reports_2023.csv,3.0,WR,JAX,Zay Jones,JAX,307,9,307,9,102.33333333333333
2023,REG,JAX,5,00-0033891,WR,Zay Jones,Zay,Jones,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-10-06 21:38:21,injury_reports_2023.csv,1.0,WR,JAX,Zay Jones,JAX,307,9,307,9,34.111111111111114
2023,REG,JAX,6,00-0033891,WR,Zay Jones,Zay,Jones,Knee,,Out,Knee,,Did Not Participate In Practice,2023-10-13 19:32:01,injury_reports_2023.csv,3.0,WR,JAX,Zay Jones,JAX,307,9,307,9,102.33333333333333
2023,REG,JAX,7,00-0033891,WR,Zay Jones,Zay,Jones,Knee,,Out,Knee,,Did Not Participate In Practice,2023-10-18 18:48:58,injury_reports_2023.csv,3.0,WR,JAX,Zay Jones,JAX,307,9,307,9,102.33333333333333
2023,REG,JAX,8,00-0033891,WR,Zay Jones,Zay,Jones,Knee,,Out,Knee,,Did Not Participate In Practice,2023-10-27 18:22:27,injury_reports_2023.csv,3.0,WR,JAX,Zay Jones,JAX,307,9,307,9,102.33333333333333
2023,REG,JAX,10,00-0033891,WR,Zay Jones,Zay,Jones,Knee,,Out,Knee,,Limited Participation in Practice,2023-11-10 20:21:07,injury_reports_2023.csv,3.0,WR,JAX,Zay Jones,JAX,307,9,307,9,102.33333333333333
2023,REG,JAX,11,00-0033891,WR,Zay Jones,Zay,Jones,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-11-17 18:30:00,injury_reports_2023.csv,1.0,WR,JAX,Zay Jones,JAX,307,9,307,9,34.111111111111114
2023,REG,JAX,12,00-0033891,WR,Zay Jones,Zay,Jones,Knee,,Questionable,Knee,,Limited Participation in Practice,2023-11-24 20:16:57,injury_reports_2023.csv,1.0,WR,JAX,Zay Jones,JAX,307,9,307,9,34.111111111111114
2023,REG,JAX,14,00-0033891,WR,Zay Jones,Zay,Jones,,,,Knee,,Limited Participation in Practice,2023-12-08 20:08:01,injury_reports_2023.csv,0.0,WR,JAX,Zay Jones,JAX,307,9,307,9,0.0
2023,REG,JAX,15,00-0033891,WR,Zay Jones,Zay,Jones,,,,Knee,,Limited Participation in Practice,2023-12-15 19:49:11,injury_reports_2023.csv,0.0,WR,JAX,Zay Jones,JAX,307,9,307,9,0.0
2023,REG,JAX,16,00-0033891,WR,Zay Jones,Zay,Jones,Knee,Hamstring,Questionable,Knee,Hamstring,Limited Participation in Practice,2023-12-22 19:55:30,injury_reports_2023.csv,1.0,WR,JAX,Zay Jones,JAX,307,9,307,9,34.111111111111114
2023,REG,JAX,17,00-0033891,WR,Zay Jones,Zay,Jones,Knee,Hamstring,Questionable,Knee,Hamstring,Limited Participation in Practice,2023-12-29 19:44:05,injury_reports_2023.csv,1.0,WR,JAX,Zay Jones,JAX,307,9,307,9,34.111111111111114
2023,REG,JAX,18,00-0033891,WR,Zay Jones,Zay,Jones,Knee,Hamstring,Questionable,Knee,Hamstring,Limited Participation in Practice,2024-01-05 18:52:04,injury_reports_2023.csv,1.0,WR,JAX,Zay Jones,JAX,307,9,307,9,34.111111111111114
2023,REG,KC,3,00-0034386,WR,Justin Watson,Justin,Watson,,,,Ankle,,Full Participation in Practice,2023-09-22 19:28:21,injury_reports_2023.csv,0.0,WR,KC,Justin Watson,KC,463,20,463,20,0.0
2023,REG,KC,4,00-0034386,WR,Justin Watson,Justin,Watson,,,,Ankle,,Full Participation in Practice,2023-09-29 18:50:13,injury_reports_2023.csv,0.0,WR,KC,Justin Watson,KC,463,20,463,20,0.0
2023,REG,KC,7,00-0034386,WR,Justin Watson,Justin,Watson,Elbow,,Out,Elbow,,Did Not Participate In Practice,2023-10-20 20:12:11,injury_reports_2023.csv,3.0,WR,KC,Justin Watson,KC,463,20,463,20,69.45
2023,REG,KC,8,00-0034386,WR,Justin Watson,Justin,Watson,,,,Elbow,,Full Participation in Practice,2023-10-27 18:53:18,injury_reports_2023.csv,0.0,WR,KC,Justin Watson,KC,463,20,463,20,0.0
2023,REG,KC,9,00-0034386,WR,Justin Watson,Justin,Watson,,,,Elbow,,Full Participation in Practice,2023-11-03 21:29:44,injury_reports_2023.csv,0.0,WR,KC,Justin Watson,KC,463,20,463,20,0.0
2023,REG,KC,11,00-0034386,WR,Justin Watson,Justin,Watson,,,,Elbow,,Full Participation in Practice,2023-11-18 19:23:44,injury_reports_2023.csv,0.0,WR,KC,Justin Watson,KC,463,20,463,20,0.0
2023,REG,LAC,3,00-0033536,WR,Mike Williams,Mike,Williams,,,,Ankle,,Full Participation in Practice,2023-09-22 20:06:35,injury_reports_2023.csv,0.0,WR,LAC,Mike Williams,LAC,107,3,107,3,0.0
2023,REG,MIA,3,00-0033040,WR,Tyreek Hill,Tyreek,Hill,,,,Ankle,,Full Participation in Practice,2023-09-22 19:50:47,injury_reports_2023.csv,0.0,WR,MIA,Tyreek Hill,MIA,500,17,500,17,0.0
2023,REG,MIA,6,00-0033040,WR,Tyreek Hill,Tyreek,Hill,,,,Not injury related - resting player,,Limited Participation in Practice,2023-10-11 20:27:24,injury_reports_2023.csv,0.0,WR,MIA,Tyreek Hill,MIA,500,17,500,17,0.0
2023,REG,MIA,8,00-0033040,WR,Tyreek Hill,Tyreek,Hill,,,,Hip,,Limited Participation in Practice,2023-10-27 19:53:45,injury_reports_2023.csv,0.0,WR,MIA,Tyreek Hill,MIA,500,17,500,17,0.0
2023,REG,MIA,11,00-0033040,WR,Tyreek Hill,Tyreek,Hill,,,,Foot,,Limited Participation in Practice,2023-11-17 20:48:27,injury_reports_2023.csv,0.0,WR,MIA,Tyreek Hill,MIA,500,17,500,17,0.0
2023,REG,MIA,12,00-0033040,WR,Tyreek Hill,Tyreek,Hill,,,,Hand,,Limited Participation in Practice,2023-11-23 16:47:27,injury_reports_2023.csv,0.0,WR,MIA,Tyreek Hill,MIA,500,17,500,17,0.0
2023,REG,MIA,13,00-0033040,WR,Tyreek Hill,Tyreek,Hill,,,,Ankle,,Limited Participation in Practice,2023-12-01 20:17:58,injury_reports_2023.csv,0.0,WR,MIA,Tyreek Hill,MIA,500,17,500,17,0.0
2023,REG,MIA,14,00-0033040,WR,Tyreek Hill,Tyreek,Hill,,,,Ankle,Wrist,Limited Participation in Practice,2023-12-09 21:29:04,injury_reports_2023.csv,0.0,WR,MIA,Tyreek Hill,MIA,500,17,500,17,0.0
2023,REG,MIA,15,00-0033040,WR,Tyreek Hill,Tyreek,Hill,Ankle,,Questionable,Ankle,,Did Not Participate In Practice,2023-12-15 20:57:32,injury_reports_2023.csv,1.0,WR,MIA,Tyreek Hill,MIA,500,17,500,17,29.41176470588235
2023,REG,MIA,16,00-0033040,WR,Tyreek Hill,Tyreek,Hill,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-12-22 20:57:44,injury_reports_2023.csv,1.0,WR,MIA,Tyreek Hill,MIA,500,17,500,17,29.41176470588235
2023,REG,MIA,17,00-0033040,WR,Tyreek Hill,Tyreek,Hill,,,,Ankle,,Full Participation in Practice,2023-12-29 20:53:57,injury_reports_2023.csv,0.0,WR,MIA,Tyreek Hill,MIA,500,17,500,17,0.0
2023,REG,MIA,18,00-0033040,WR,Tyreek Hill,Tyreek,Hill,,,,Ankle,,Full Participation in Practice,2024-01-05 20:49:08,injury_reports_2023.csv,0.0,WR,MIA,Tyreek Hill,MIA,500,17,500,17,0.0
2023,WC,MIA,19,00-0033040,WR,Tyreek Hill,Tyreek,Hill,,,,Ankle,Quadricep,Limited Participation in Practice,2024-01-11 20:56:07,injury_reports_2023.csv,0.0,WR,MIA,Tyreek Hill,MIA,500,17,500,17,0.0
2023,REG,MIN,3,00-0037291,WR,Jalen Nailor,Jalen,Nailor,,,,Hamstring,,Limited Participation in Practice,2023-09-20 21:30:45,injury_reports_2023.csv,0.0,WR,MIN,Jalen Nailor,MIN,53,4,53,4,0.0
2023,REG,MIN,7,00-0037291,WR,Jalen Nailor,Jalen,Nailor,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-10-21 19:03:23,injury_reports_2023.csv,1.0,WR,MIN,Jalen Nailor,MIN,53,4,53,4,13.25
2023,REG,MIN,8,00-0037291,WR,Jalen Nailor,Jalen,Nailor,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-10-27 18:42:15,injury_reports_2023.csv,1.0,WR,MIN,Jalen Nailor,MIN,53,4,53,4,13.25
2023,REG,MIN,9,00-0037291,WR,Jalen Nailor,Jalen,Nailor,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2023-11-03 19:08:17,injury_reports_2023.csv,1.0,WR,MIN,Jalen Nailor,MIN,53,4,53,4,13.25
2023,REG,MIN,10,00-0037291,WR,Jalen Nailor,Jalen,Nailor,,,,Hamstring,,Full Participation in Practice,2023-11-10 19:50:40,injury_reports_2023.csv,0.0,WR,MIN,Jalen Nailor,MIN,53,4,53,4,0.0
2023,REG,MIN,15,00-0037291,WR,Jalen Nailor,Jalen,Nailor,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-12-14 19:48:52,injury_reports_2023.csv,3.0,WR,MIN,Jalen Nailor,MIN,53,4,53,4,39.75
2023,REG,MIN,16,00-0037291,WR,Jalen Nailor,Jalen,Nailor,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-12-22 19:47:26,injury_reports_2023.csv,3.0,WR,MIN,Jalen Nailor,MIN,53,4,53,4,39.75
2023,REG,MIN,17,00-0037291,WR,Jalen Nailor,Jalen,Nailor,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-12-29 19:33:14,injury_reports_2023.csv,3.0,WR,MIN,Jalen Nailor,MIN,53,4,53,4,39.75
2023,REG,MIN,18,00-0037291,WR,Jalen Nailor,Jalen,Nailor,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-01-05 19:48:41,injury_reports_2023.csv,3.0,WR,MIN,Jalen Nailor,MIN,53,4,53,4,39.75
2023,REG,NO,3,00-0034981,TE,Foster Moreau,Foster,Moreau,Ankle,,Doubtful,Ankle,,Did Not Participate In Practice,2023-09-22 19:11:04,injury_reports_2023.csv,2.0,TE,NO,Foster Moreau,NO,154,15,154,15,20.533333333333335
2023,REG,NO,4,00-0034981,TE,Foster Moreau,Foster,Moreau,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-29 19:09:46,injury_reports_2023.csv,1.0,TE,NO,Foster Moreau,NO,154,15,154,15,10.266666666666667
