year,snap_counts_coverage,snap_counts_run_defense,player_game_count,snap_counts_dl_over_t,snap_counts_fs,snap_counts_pass_rush,grades_defense,grades_run_defense,grades_pass_rush_defense,grades_tackle,snap_counts_defense,snap_counts_dl_outside_t,snap_counts_slot,player,team_name,grades_coverage_defense,grades_defense_penalty,snap_counts_dl_a_gap,player_id,snap_counts_offball,position,snap_counts_dl,snap_counts_dl_b_gap,snap_counts_box,snap_counts_corner
2023,0,21,4,0,0,23,36.3,29.3,57.4,40.2,44,0,0,Cory Durden,LA,69.5,77.6,33,56976,0,DI,44,11,0,0
2023,0,128,16,84,0,133,48.6,53.4,46.2,62.8,261,36,0,Larrell Murchison,LA,,84.0,1,57004,0,DI,261,140,0,0
2023,35,8,6,0,1,2,75.5,58.6,57.7,59.0,45,1,4,Jake Hummel,LA,76.2,74.3,0,57879,44,LB,1,0,37,0
2023,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Hunter Long,LA,,60.0,0,60859,1,TE,0,0,0,0
2023,0,231,18,59,0,498,83.2,68.8,81.2,44.3,729,2,0,Kobie Turner,LA,62.7,78.0,219,66894,2,DI,727,447,2,0
2023,3,19,6,2,0,53,52.6,58.2,50.7,72.8,75,72,0,Ochaun Mathis,LA,64.0,79.3,0,76838,1,ED,74,0,1,0
2023,0,42,12,41,0,63,59.5,62.7,55.2,73.1,105,10,0,Desjuan Johnson,LA,,80.4,1,76850,0,DI,105,53,0,0
2023,35,9,4,0,35,0,36.1,53.3,,56.1,44,0,4,Jason Taylor II,LA,41.5,85.5,0,77842,44,S,0,0,3,0
2023,571,299,18,0,0,1,59.7,65.4,74.4,48.3,871,2,8,Derion Kendrick,LA,60.4,2.5,0,78022,869,CB,2,0,54,806
2023,448,224,17,0,2,11,57.0,63.2,63.0,52.5,683,11,349,Cobie Durant,LA,54.7,86.1,0,79126,672,CB,11,0,55,265
2023,10,28,8,0,0,32,58.1,52.4,74.0,75.7,70,66,2,Nick Hampton,LA,53.1,10.1,0,81162,4,ED,66,0,1,0
2023,487,360,16,0,0,141,78.8,86.2,83.1,77.6,988,54,44,Ernest Jones,LA,57.5,88.3,0,81399,934,LB,54,0,890,0
2023,0,173,14,5,0,162,72.1,68.8,65.2,65.5,335,0,0,Bobby Brown III,LA,60.0,85.6,235,82429,0,DI,335,95,0,0
2023,39,6,5,0,0,0,44.7,61.4,,81.3,45,0,0,Tre Tomlinson,LA,42.5,77.4,0,99256,45,CB,0,0,0,44
2023,15,42,9,0,0,39,31.6,29.7,61.8,56.5,96,91,4,Zach VanValkenburg,LA,29.4,80.3,0,101450,5,ED,91,0,1,0
2023,256,378,18,39,0,382,58.2,60.9,66.8,34.4,1016,911,61,Michael Hoecht,LA,38.7,89.9,0,108840,66,ED,950,0,5,0
2023,0,1,1,0,0,0,59.9,60.0,,,1,0,0,Zach Evans,LA,,60.4,0,123072,1,HB,0,0,0,0
2023,132,371,18,5,0,518,64.1,61.6,60.2,42.6,1021,977,35,Byron Young,LA,68.3,74.0,0,146932,39,ED,982,0,3,1
2023,0,204,14,12,0,195,59.7,51.0,63.5,39.8,399,0,0,Nick Williams,LAC,81.3,86.1,200,8006,0,DI,399,187,0,0
2023,53,347,17,1,0,534,91.8,90.8,86.3,72.3,934,911,18,Khalil Mack,LAC,86.1,90.5,0,8640,22,ED,912,0,3,1
2023,465,322,15,0,1,60,72.3,73.6,82.5,83.4,847,32,81,Eric Kendricks,LAC,62.1,85.9,0,9478,815,LB,32,0,729,4
2023,204,94,9,0,194,0,60.7,63.9,82.0,67.0,298,4,26,Dean Marlowe,LAC,57.5,84.8,0,9966,294,S,4,0,71,2
2023,10,102,9,1,0,208,78.4,70.7,80.3,66.8,320,317,2,Joey Bosa,LAC,65.4,18.1,0,10637,2,ED,318,0,0,0
2023,0,307,17,116,0,334,45.7,48.4,49.3,59.9,641,2,0,Austin Johnson,LAC,60.0,63.4,95,10677,0,DI,641,428,0,0
2023,3,115,17,162,0,319,58.0,43.1,64.6,30.0,437,35,0,Morgan Fox,LAC,68.1,69.5,14,11184,2,DI,435,224,2,0
2023,550,334,15,0,0,2,56.5,64.1,77.8,51.7,886,12,19,Michael Davis,LAC,54.3,64.8,0,12040,874,CB,12,0,81,774
2023,544,381,14,0,660,3,86.1,75.2,56.6,66.7,928,4,92,Alohi Gilman,LAC,89.2,65.6,0,41662,924,S,4,0,170,2
2023,1,4,1,0,0,5,49.0,61.0,65.5,69.9,10,10,0,Ty Shelby,LAC,47.0,73.0,0,41752,0,ED,10,0,0,0
2023,1,5,3,0,0,0,72.6,65.8,,74.9,6,0,0,Amen Ogbongbemiga,LAC,60.0,99.9,0,42449,6,LB,0,0,5,0
2023,144,85,9,0,0,18,71.6,64.5,66.0,80.2,247,15,18,Nick Niemann,LAC,71.2,79.8,0,43500,232,LB,15,0,213,0
2023,224,121,12,0,14,8,52.2,39.2,47.4,27.1,353,5,284,Essang Bassey,LAC,58.7,33.4,0,45258,348,CB,5,0,48,2
2023,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Blake Lynch,LAC,,60.0,0,47621,1,LB,0,0,0,0
2023,14,79,11,0,0,104,53.3,71.3,46.8,52.7,197,195,2,Justin Hollins,LAC,50.5,50.8,0,48498,2,ED,195,0,0,0
2023,560,400,16,0,385,41,60.1,74.4,69.5,69.9,1001,62,225,Derwin James Jr.,LAC,57.0,0.0,0,51368,939,S,62,0,304,25
2023,88,49,11,0,111,0,53.4,70.1,,74.3,137,0,12,Jaylinn Hawkins,LAC,50.6,82.1,0,51423,137,S,0,0,13,1
2023,361,157,13,0,2,16,56.2,47.3,53.4,29.9,534,9,436,Ja'Sir Taylor,LAC,58.0,83.6,0,55426,525,CB,9,0,58,28
2023,51,24,3,0,52,1,61.5,68.1,60.0,80.1,76,3,8,Raheem Layne,LAC,62.6,0.0,0,55960,73,S,3,0,13,0
2023,7,33,6,0,0,63,58.2,50.4,59.9,76.9,103,103,0,Chris Rumph II,LAC,64.4,81.9,0,56345,0,ED,103,0,0,0
2023,509,380,15,0,1,79,52.1,48.2,63.9,68.2,968,62,59,Kenneth Murray Jr.,LAC,54.4,66.1,0,58099,906,LB,62,0,842,4
2023,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Stone Smartt,LAC,,60.0,0,60492,1,TE,0,0,0,0
2023,33,18,6,0,0,3,69.9,64.5,55.2,83.1,54,3,4,Daiyan Henley,LAC,69.4,75.6,0,61500,51,LB,3,0,46,0
2023,672,438,17,0,0,1,73.9,60.6,59.1,42.7,1111,10,24,Asante Samuel Jr.,LAC,75.6,69.9,0,76625,1101,CB,10,0,57,1020
2023,48,13,3,0,44,0,54.8,61.1,,44.5,61,0,7,JT Woods,LAC,54.9,78.5,0,77837,61,S,0,0,10,0
2023,0,1,1,0,0,0,60.0,60.0,,,1,0,0,Derius Davis,LAC,,60.0,0,78196,1,WR,0,0,0,0
2023,0,119,8,69,0,104,50.4,43.6,60.1,75.5,223,2,0,Otito Ogbonnia,LAC,61.7,83.1,2,82450,0,DI,223,150,0,0
2023,1,134,12,85,0,131,36.8,38.8,46.5,62.5,266,4,0,Scott Matlock,LAC,56.5,83.7,2,82482,0,DI,266,175,0,0
2023,1,7,2,0,0,4,29.8,36.4,55.3,,12,12,0,Brevin Allen,LAC,60.0,73.3,0,88418,0,ED,12,0,0,0
2023,20,7,5,0,18,0,64.3,60.1,,,27,0,3,AJ Finley,LAC,62.6,75.1,0,98887,27,S,0,0,5,0
2023,1,46,3,1,0,34,56.8,57.6,55.2,72.2,81,0,0,Christopher Hinton,LAC,60.0,80.2,44,101418,0,DI,81,36,0,0
2023,3,30,7,0,0,28,63.1,71.8,55.8,27.4,61,59,1,Andrew Farmer,LAC,51.3,79.8,0,106311,2,ED,59,0,0,0
2023,127,94,6,0,0,1,57.3,45.3,60.0,43.4,222,4,4,Deane Leonard,LAC,60.0,83.6,0,124140,218,CB,4,0,16,197
2023,69,339,17,9,0,444,71.0,88.4,61.1,41.3,852,796,18,Tuli Tuipulotu,LAC,30.1,90.4,0,131840,42,ED,810,5,18,6
2023,1,0,1,0,0,0,70.2,,,,1,0,0,Brandon Bolden,LV,60.7,60.4,0,7469,1,HB,0,0,0,0
2023,0,323,17,2,0,272,61.2,55.6,66.7,63.0,595,0,0,John Jenkins,LV,59.1,87.3,124,7863,1,DI,594,468,0,0
2023,426,306,12,0,4,0,68.8,50.7,,30.0,732,27,8,Marcus Peters,LV,71.3,86.8,0,9451,705,CB,27,0,53,640
2023,1,0,1,0,0,0,70.2,,,,1,0,0,DeAndre Carter,LV,60.7,60.0,0,9859,1,WR,0,0,0,0
2023,11,14,1,0,0,0,55.9,50.6,,75.0,25,1,0,Jaylon Smith,LV,65.7,72.4,0,10668,24,LB,1,0,24,0
2023,13,79,8,11,0,28,58.8,70.9,44.1,59.3,120,105,2,Isaac Rochell,LV,43.2,82.5,0,11980,2,ED,118,2,0,0
2023,15,149,17,62,0,362,60.1,39.4,70.2,47.1,526,3,0,Adam Butler,LV,64.0,87.0,82,12214,6,DI,520,373,6,0
2023,0,423,17,20,0,657,92.1,92.7,84.3,61.4,1080,1054,0,Maxx Crosby,LV,68.0,61.6,0,26316,4,ED,1076,2,4,0
2023,1,293,17,115,0,322,51.6,49.4,54.7,63.2,616,1,0,Bilal Nichols,LV,63.9,75.3,7,28451,1,DI,615,492,0,0
2023,323,146,11,0,1,2,71.6,81.7,69.4,56.4,471,5,21,Jack Jones,LV,71.9,0.0,0,29050,466,CB,5,0,23,421
2023,8,8,3,0,0,0,29.0,56.6,,73.2,16,0,0,Curtis Bolton,LV,29.0,72.6,0,39043,16,LB,0,0,15,0
2023,433,298,15,0,1,40,60.6,60.4,62.3,80.4,771,82,50,Divine Deablo,LV,60.2,61.1,0,42208,689,LB,82,0,633,5
2023,3,31,6,4,0,44,56.3,71.3,56.6,51.1,78,68,3,Janarius Robinson,LV,77.8,0.0,0,42447,4,ED,74,2,0,0
2023,103,52,9,0,2,6,72.7,74.7,50.7,82.0,161,1,129,Tyler Hall,LV,71.9,80.5,0,43958,160,CB,1,0,21,7
2023,91,87,14,0,0,4,86.9,88.7,54.1,53.0,182,4,20,Luke Masterson,LV,76.2,78.4,0,45046,178,LB,4,0,157,0
2023,0,221,17,211,0,283,67.7,63.1,67.5,45.3,504,79,0,Jerry Tillery,LV,63.8,55.8,1,49949,0,DI,504,213,0,0
2023,27,17,3,0,0,0,51.7,42.9,,47.2,44,0,3,Brandon Facyson,LV,55.4,75.2,0,50564,44,CB,0,0,10,31
2023,606,439,17,0,2,55,77.1,89.0,87.7,69.1,1100,63,40,Robert Spillane,LV,59.0,50.6,0,50918,1037,LB,63,0,989,6
2023,614,404,17,0,640,12,65.4,69.7,57.5,54.1,1030,25,120,Marcus Epps,LV,62.3,87.7,0,51391,1005,S,25,0,235,10
2023,19,27,4,0,10,0,51.9,65.5,,83.0,46,0,7,Roderic Teamer,LV,47.3,71.7,0,51405,46,S,0,0,26,3
2023,9,148,17,15,0,344,81.3,66.3,78.9,51.4,501,482,0,Malcolm Koonce,LV,67.0,77.7,0,55015,1,ED,500,3,0,0
2023,419,251,14,0,3,4,63.4,54.5,74.7,53.2,674,7,100,Amik Robertson,LV,65.8,29.6,0,55619,667,CB,7,0,58,506
2023,470,281,13,0,1,24,69.0,78.8,45.8,42.3,775,19,504,Nate Hobbs,LV,68.1,36.3,0,55948,756,CB,19,0,140,111
2023,65,64,10,0,83,1,55.4,30.4,69.1,62.5,130,7,13,Isaiah Pola-Mao,LV,66.6,80.7,0,60781,123,S,7,0,26,1
2023,0,4,2,2,0,7,65.6,62.0,63.0,66.8,11,0,0,Matthew Butler,LV,,72.4,0,62931,0,DI,11,9,0,0
2023,0,12,2,0,0,12,43.9,46.7,52.2,68.7,24,0,0,Nesta Jade Silvera,LV,60.0,75.6,0,76888,0,DI,24,24,0,0
2023,656,439,17,0,600,10,70.2,73.4,64.7,71.5,1105,17,149,Tre'von Moehrig,LV,68.0,68.1,0,77847,1088,S,17,0,326,13
2023,8,3,1,0,0,0,53.9,62.0,,28.6,11,0,0,Kana'i Mauga,LV,52.7,69.4,0,81982,11,LB,0,0,11,0
2023,9,176,17,79,0,308,47.1,47.6,50.4,44.5,493,374,0,Tyree Wilson,LV,76.9,47.9,4,82432,1,ED,492,35,0,0
2023,10,12,1,0,18,0,64.9,60.7,,,22,0,2,Chris Smith II,LV,63.2,76.9,0,83220,22,S,0,0,2,0
2023,43,42,4,0,0,4,53.9,58.1,48.8,58.7,89,0,4,Amari Burney,LV,55.2,75.6,0,83811,89,LB,0,0,84,1
2023,0,48,6,6,0,51,45.6,45.1,53.3,70.6,99,0,0,Byron Young,LV,60.0,80.5,0,98923,0,DI,99,93,0,0
2023,223,138,12,0,0,0,42.4,49.4,,44.1,361,5,14,Jakorian Bennett,LV,41.1,84.4,0,129496,356,CB,5,0,35,306
2023,0,14,3,5,0,8,65.8,70.5,51.3,71.4,22,15,0,Jason Pierre-Paul,MIA,,75.7,0,5540,1,ED,21,1,1,0
2023,19,68,8,2,0,112,63.7,54.3,61.9,47.1,199,193,3,Justin Houston,MIA,82.9,51.7,0,6222,4,ED,195,0,1,0
2023,5,4,4,0,0,45,35.9,52.0,55.2,69.2,54,54,0,Bruce Irvin,MIA,29.1,9.2,0,7021,0,ED,54,0,0,0
2023,8,67,4,0,0,75,53.2,61.1,52.7,51.9,150,140,6,Melvin Ingram III,MIA,41.9,81.5,0,7024,10,ED,140,0,4,0
2023,86,35,10,0,1,5,67.6,65.6,90.9,85.2,126,0,88,Justin Bethel,MIA,62.0,79.9,0,7654,126,CB,0,0,30,5
2023,421,236,11,0,2,2,65.6,68.8,55.9,66.3,659,1,15,Jalen Ramsey,MIA,65.0,57.6,0,10639,658,CB,1,0,40,601
2023,384,240,11,0,0,0,51.7,88.7,84.7,40.1,624,3,11,Eli Apple,MIA,43.4,86.8,0,10644,621,CB,3,0,34,576
2023,6,108,15,1,0,172,55.4,41.4,63.6,29.1,286,279,4,Emmanuel Ogbah,MIA,74.7,63.8,0,10666,6,ED,280,0,0,0
2023,475,266,13,0,1,2,55.1,63.9,78.9,52.9,743,2,3,Xavien Howard,MIA,51.9,85.8,0,10672,741,CB,2,0,70,667
2023,242,185,16,0,0,46,71.5,69.3,76.0,41.8,473,5,10,Duke Riley,MIA,64.2,82.3,0,11830,468,LB,5,0,451,5
2023,15,7,3,0,0,1,73.6,67.8,59.9,76.9,23,0,0,Calvin Munson,MIA,68.9,73.2,0,12236,23,LB,0,0,23,0
2023,397,262,13,0,3,54,66.6,56.7,57.9,58.0,713,10,40,Jerome Baker,MIA,74.4,29.7,0,28091,702,LB,11,1,653,6
2023,619,367,16,0,589,1,68.6,83.5,66.9,73.4,987,13,113,DeShon Elliott,MIA,60.3,89.2,0,28854,974,S,13,0,266,6
2023,454,357,18,0,0,88,62.5,92.6,62.1,58.3,899,24,175,David Long Jr.,MIA,29.8,64.7,0,29367,875,LB,24,0,696,4
2023,147,259,17,0,3,321,91.1,76.3,90.6,49.9,727,561,56,Andrew Van Ginkel,MIA,87.3,77.4,0,30267,166,ED,561,0,105,1
2023,11,24,9,0,0,40,71.7,73.2,63.1,74.2,75,70,5,Cameron Goode,MIA,64.6,78.9,0,38410,5,ED,70,0,0,0
2023,330,201,14,0,361,11,75.4,64.4,75.7,54.1,542,6,54,Brandon Jones,MIA,76.2,50.6,0,43049,536,S,6,0,119,1
2023,0,251,18,32,0,280,57.5,51.5,60.3,59.6,531,3,0,Raekwon Davis,MIA,69.9,87.3,173,44582,2,DI,529,321,0,0
2023,1,1,2,0,0,0,70.6,60.0,,,2,0,0,Braxton Berrios,MIA,60.7,60.0,0,47961,2,WR,0,0,0,0
2023,0,100,16,30,0,119,87.6,84.3,68.5,35.4,219,0,0,Da'Shawn Hand,MIA,64.3,83.5,5,48386,0,DI,219,184,0,0
2023,0,3,2,0,0,2,57.2,60.0,56.2,,5,5,0,Chase Winovich,MIA,,70.6,0,48523,0,ED,5,0,0,0
2023,57,305,16,2,0,475,88.8,71.1,84.9,51.8,837,814,15,Bradley Chubb,MIA,88.5,58.4,0,48526,21,ED,816,0,5,0
2023,21,50,5,0,0,23,51.0,52.6,62.5,57.5,94,74,9,Malik Reed,MIA,45.2,80.3,0,48567,20,ED,74,0,10,1
2023,97,44,11,0,86,0,56.2,52.1,,53.3,141,0,23,Elijah Campbell,MIA,57.9,82.2,0,49190,141,S,0,0,31,0
2023,1,358,18,254,0,609,71.8,69.5,70.8,54.8,968,20,0,Christian Wilkins,MIA,64.5,35.8,31,50293,2,DI,966,661,0,0
2023,60,11,11,0,1,2,50.8,61.7,56.3,56.8,73,2,57,Nik Needham,MIA,49.7,79.7,0,50356,71,CB,2,0,10,2
2023,53,25,3,0,1,6,61.1,65.8,68.4,79.9,84,0,63,Parry Nickerson,MIA,58.0,78.3,0,50511,84,CB,0,0,7,13
2023,32,126,8,1,0,208,79.8,77.7,71.2,77.5,366,349,13,Jaelan Phillips,MIA,64.6,86.7,0,56902,16,ED,350,0,3,0
2023,0,16,4,6,0,13,55.6,59.4,52.3,69.0,29,0,0,Brandon Pili,MIA,,75.9,2,57036,0,DI,29,21,0,0
2023,0,351,18,173,0,573,68.3,63.4,67.1,29.9,924,23,0,Zach Sieler,MIA,68.6,62.3,13,66917,4,DI,920,711,2,0
2023,5,7,2,0,0,0,78.2,74.2,,79.0,12,0,1,Channing Tindall,MIA,64.3,67.8,0,82548,12,LB,0,0,11,0
2023,12,11,2,0,0,0,91.0,92.7,,76.7,23,0,0,Ethan Bonner,MIA,81.3,80.6,0,83091,23,CB,0,0,1,21
2023,434,267,12,0,362,6,90.4,82.5,51.7,84.0,707,8,121,Jevon Holland,MIA,89.9,86.6,0,83873,699,S,8,0,211,5
2023,15,7,5,0,0,0,73.3,61.3,,75.2,22,0,0,Cam Smith,MIA,73.7,74.1,0,98837,22,CB,0,0,2,18
2023,640,328,18,0,1,17,64.8,69.8,88.7,42.6,985,4,647,Kader Kohou,MIA,62.0,43.6,0,156070,981,CB,4,0,91,242
2023,593,419,17,0,346,99,68.9,66.2,58.6,61.2,1111,185,151,Harrison Smith,MIN,69.5,88.3,0,7641,926,S,185,0,390,39
2023,18,10,4,0,0,20,70.6,59.9,52.8,70.5,48,37,2,Anthony Barr,MIN,82.5,79.2,0,8644,11,LB,37,0,9,0
2023,366,324,13,1,6,123,74.6,74.2,64.2,71.3,813,120,21,Jordan Hicks,MIN,70.2,66.7,0,9517,692,LB,121,0,665,0
2023,14,376,17,87,0,614,78.0,51.7,79.1,60.1,1004,859,0,Danielle Hunter,MIN,75.0,87.1,0,9521,53,ED,951,5,53,0
2023,8,309,17,278,0,326,46.3,53.7,46.9,62.6,643,121,0,Jonathan Bullard,MIN,59.8,43.1,4,10706,1,DI,642,239,1,0
2023,1,60,6,35,0,64,61.4,58.5,54.1,26.7,125,10,0,Sheldon Day,MIN,66.0,81.2,1,10737,1,DI,124,78,1,0
2023,11,117,9,105,0,109,47.4,53.1,53.6,28.5,237,9,0,Dean Lowry,MIN,55.0,55.8,1,10771,0,DI,237,122,0,0
2023,58,29,8,0,0,25,60.7,57.7,58.9,72.5,112,29,9,Troy Dye,MIN,62.0,79.8,0,28251,83,LB,29,0,74,0
2023,43,13,3,0,0,0,49.4,63.9,,75.2,56,0,3,Joejuan Williams,MIN,47.3,77.9,0,29113,56,CB,0,0,1,52
2023,0,25,3,18,0,19,55.8,60.0,50.8,71.4,44,9,0,T.J. Smith,MIN,,77.4,1,36851,0,DI,44,16,0,0
2023,691,420,17,0,561,9,73.2,79.1,56.1,70.4,1120,42,282,Camryn Bynum,MIN,69.7,89.3,0,38408,1078,S,42,0,186,49
2023,556,391,17,0,55,116,69.2,67.8,75.8,67.5,1063,205,396,Josh Metellus,MIN,64.5,72.5,0,43395,857,S,206,1,377,29
2023,47,199,17,33,0,388,37.5,39.8,45.6,34.6,634,442,0,Pat Jones II,MIN,52.9,61.6,8,43974,97,ED,537,54,97,0
2023,570,322,14,0,9,14,58.0,65.1,48.4,29.0,906,19,214,Byron Murphy Jr.,MIN,58.2,42.9,0,44027,887,CB,19,0,68,596
2023,83,278,15,2,0,465,62.3,68.6,56.8,66.1,826,793,5,D.J. Wonnum,MIN,53.4,88.1,0,44550,30,ED,796,1,25,0
2023,28,372,17,68,0,438,59.7,65.6,53.6,42.2,838,2,0,Harrison Phillips,MIN,56.2,70.0,249,48690,3,DI,835,516,3,0
2023,1,40,4,18,0,77,55.4,52.3,60.1,27.4,118,90,0,Marcus Davenport,MIN,53.4,81.3,0,50291,8,ED,110,2,8,0
2023,0,109,13,35,0,79,67.7,58.1,70.4,74.3,188,1,0,Khyiris Tonga,MIN,71.6,82.5,42,52000,0,DI,188,110,0,0
2023,319,276,17,0,1,109,77.1,61.2,78.0,67.0,704,59,3,Ivan Pace Jr.,MIN,77.7,86.4,0,53587,645,LB,59,0,641,0
2023,100,20,15,0,10,5,67.6,47.3,65.0,32.8,125,27,45,Theo Jackson,MIN,69.2,81.1,0,62919,98,S,27,0,33,10
2023,524,326,15,0,1,5,54.9,60.2,62.9,29.6,855,10,38,Akayleb Evans,MIN,52.6,86.8,0,65033,845,CB,10,0,125,681
2023,8,25,5,0,0,3,38.3,27.6,68.3,52.2,36,9,7,Brian Asamoah II,MIN,72.5,76.1,0,77195,27,LB,9,0,20,0
2023,1,0,1,0,1,0,60.0,,,,1,0,0,NaJee Thompson,MIN,60.0,62.6,0,78869,1,CB,0,0,0,0
2023,329,104,15,0,0,1,71.8,63.9,60.0,90.3,434,4,18,Mekhi Blackmon,MIN,71.8,84.8,0,83036,430,CB,4,0,30,382
2023,11,13,2,0,0,0,38.6,65.2,,25.9,24,0,0,Jaylin Williams,MIN,31.8,74.7,0,83246,24,CB,0,0,3,21
2023,22,11,6,0,6,2,67.8,63.9,54.6,78.0,35,1,17,Jay Ward,MIN,74.7,0.0,0,98833,34,S,1,0,8,3
2023,1,7,1,0,1,0,66.3,63.2,,73.3,8,0,0,Lewis Cine,MIN,60.0,66.0,0,98879,8,S,0,0,7,0
2023,99,52,10,0,0,0,68.6,59.8,,81.6,151,0,9,Andrew Booth Jr.,MIN,69.1,80.0,0,99744,151,CB,0,0,21,121
2023,6,13,8,0,0,49,54.0,67.1,48.9,72.4,68,49,0,Andre Carter II,MIN,63.0,80.8,0,102780,17,ED,51,2,17,0
2023,4,47,12,2,0,44,58.3,63.1,55.1,50.5,95,0,0,Jaquelin Roy,MIN,56.8,79.7,35,124111,0,DI,95,58,0,0
2023,1,0,2,0,1,1,60.0,,60.0,,2,0,0,Matthew Slater,NE,60.0,99.9,0,4467,2,WR,0,0,0,0
2023,0,301,17,225,0,221,45.5,47.3,44.9,62.2,522,53,0,Lawrence Guy Sr.,NE,63.5,87.0,4,6385,1,DI,521,239,0,0
2023,83,45,13,0,15,11,46.5,64.3,39.5,28.3,139,14,18,Adrian Phillips,NE,45.3,79.2,0,9177,125,S,14,0,86,5
2023,21,69,4,0,0,94,70.2,67.3,60.4,61.8,184,174,6,Matthew Judon,NE,76.2,83.0,0,10780,10,ED,174,0,4,0
2023,303,144,17,0,159,12,59.1,84.1,65.5,54.8,459,31,136,Jalen Mills,NE,52.2,46.5,0,10867,428,S,31,0,106,27
2023,423,300,14,0,3,1,76.5,74.0,59.1,83.9,724,14,51,Jonathan Jones,NE,75.1,87.6,0,11217,710,CB,14,0,42,614
2023,526,390,15,0,424,39,87.3,90.7,54.0,59.5,955,50,134,Jabrill Peppers,NE,83.2,88.6,0,11780,905,S,50,0,267,80
2023,1,223,16,215,0,391,54.3,49.7,59.0,78.3,615,268,0,Deatrich Wise Jr.,NE,67.3,41.8,3,11886,3,ED,612,126,2,0
2023,2,351,17,10,0,332,50.2,51.6,50.0,59.7,685,2,0,Davon Godchaux,NE,60.0,78.5,489,11934,0,DI,685,184,0,0
2023,58,344,15,0,0,275,63.2,85.9,55.3,46.7,677,657,14,Anfernee Jennings,NE,28.0,65.9,0,25449,20,ED,657,0,4,2
2023,38,66,15,0,0,227,57.1,61.5,66.8,54.6,331,314,7,Joshua Uche,NE,28.8,63.9,0,27379,17,ED,314,0,9,1
2023,2,0,3,0,2,1,78.2,,60.0,,3,0,0,Brenden Schooler,NE,66.9,67.5,0,28253,3,S,0,0,0,0
2023,1,0,2,0,1,1,60.0,,60.0,,2,0,0,Chris Board,NE,60.0,72.3,0,29456,2,LB,0,0,0,0
2023,324,198,10,0,0,2,34.8,56.6,56.2,63.5,524,4,42,J.C. Jackson,NE,30.8,85.8,0,42781,520,CB,4,0,47,431
2023,102,95,16,0,0,108,81.5,71.7,63.2,64.5,305,131,2,Mack Wilson Sr.,NE,86.9,84.9,0,43190,174,LB,131,0,171,1
2023,545,290,17,0,62,17,66.6,84.3,52.9,63.5,852,4,541,Myles Bryant,NE,63.1,63.8,0,43336,848,CB,4,0,78,166
2023,0,2,1,1,0,2,60.2,60.5,58.7,,4,0,0,Trysten Hill,NE,,68.8,1,44519,0,DI,4,2,0,0
2023,0,15,3,6,0,38,63.1,72.0,51.8,70.1,53,0,0,Daniel Ekuale,NE,,77.6,24,48874,0,DI,53,23,0,0
2023,461,397,16,0,1,126,65.8,67.7,63.8,57.2,984,50,11,Ja'Whaun Bentley,NE,59.7,85.2,0,50966,934,LB,50,0,919,3
2023,333,419,17,0,0,86,86.6,86.2,63.5,68.6,838,302,65,Jahlani Tavai,NE,82.7,60.2,0,51055,536,LB,302,0,446,24
2023,399,304,12,0,0,1,41.7,50.8,48.0,53.6,704,0,4,Marco Wilson,NE,40.4,86.8,0,55592,704,CB,0,0,101,599
2023,213,135,11,0,0,0,62.2,73.2,,69.2,348,3,26,Shaun Wade,NE,59.1,84.2,0,55673,345,CB,3,0,26,293
2023,30,14,2,0,1,0,64.2,72.9,,78.0,44,0,11,Marcus Jones,NE,61.0,77.3,0,55717,44,CB,0,0,0,32
2023,105,92,14,0,60,7,50.0,51.4,59.5,62.3,204,8,34,Marte Mapu,NE,54.0,10.0,0,56159,196,S,8,0,94,8
2023,10,211,16,135,0,301,64.2,67.8,52.3,44.4,522,298,6,Keion White,NE,83.8,87.1,6,60998,9,ED,513,74,2,0
2023,67,43,6,0,0,9,45.4,61.6,67.4,47.7,119,0,10,Christian Elliss,NE,36.4,77.2,0,61853,119,LB,0,0,107,2
2023,0,272,17,290,0,478,83.8,67.8,84.9,61.5,750,33,0,Christian Barmore,NE,66.0,57.5,107,82198,1,DI,749,319,1,0
2023,616,445,17,0,371,55,61.7,79.6,66.5,77.4,1116,45,168,Kyle Dugger,NE,50.0,86.0,0,90621,1071,S,45,0,478,53
2023,122,94,7,0,0,0,62.0,62.3,,67.8,216,0,14,Alex Austin,NE,63.5,10.1,0,97683,216,CB,0,0,19,183
2023,127,80,4,0,4,2,80.8,71.3,75.1,79.0,209,0,18,Christian Gonzalez,NE,79.3,82.4,0,131679,209,CB,0,0,10,177
2023,0,45,7,42,0,56,47.3,39.7,60.0,45.3,101,7,0,Sam Roberts,NE,,80.1,1,156069,1,DI,100,50,0,0
2023,0,48,12,7,0,42,69.9,59.5,68.9,35.2,90,0,0,Jeremiah Pharms Jr.,NE,71.7,80.5,48,156117,0,DI,90,35,0,0
2023,11,310,17,71,0,449,73.5,72.0,63.8,56.5,770,684,0,Cameron Jordan,NO,82.9,81.6,0,6176,0,ED,770,15,0,0
2023,567,429,17,0,8,78,89.6,82.8,73.9,75.7,1074,83,67,Demario Davis,NO,85.4,88.4,0,7079,991,LB,83,0,908,8
2023,648,432,17,0,565,16,81.3,71.1,61.5,72.9,1096,78,88,Tyrann Mathieu,NO,87.4,49.8,0,7850,1018,S,78,0,354,11
