season,game_type,team,week,gsis_id,position,full_name,first_name,last_name,report_primary_injury,report_secondary_injury,report_status,practice_primary_injury,practice_secondary_injury,practice_status,date_modified,source_file,injury_score,original_position,original_team,player,team_name,routes,player_game_count,total_position_snaps,snap_share,player_weighted_score
2023,REG,LAC,7,00-0035414,WR,Jalen Guyton,Jalen,Guyton,Knee,,Out,Knee,,Limited Participation in Practice,2023-10-20 20:16:48,injury_reports_2023.csv,3.0,WR,LAC,Jalen Guyton,LAC,179,8,7287,0.024564292575819952,0.07369287772745986
2023,REG,LAC,8,00-0035414,WR,Jalen Guyton,Jalen,Guyton,Knee,,Questionable,Knee,,Full Participation in Practice,2023-10-27 20:24:34,injury_reports_2023.csv,0.0,WR,LAC,Jalen Guyton,LAC,179,8,7287,0.024564292575819952,0.0
2023,REG,LAC,9,00-0035414,WR,Jalen Guyton,Jalen,Guyton,Knee,,Questionable,Knee,,Full Participation in Practice,2023-11-04 20:18:38,injury_reports_2023.csv,0.0,WR,LAC,Jalen Guyton,LAC,179,8,7287,0.024564292575819952,0.0
2023,REG,LAC,11,00-0035414,WR,Jalen Guyton,Jalen,Guyton,Groin,,Questionable,Groin,,Limited Participation in Practice,2023-11-17 21:18:27,injury_reports_2023.csv,0.0,WR,LAC,Jalen Guyton,LAC,179,8,7287,0.024564292575819952,0.0
2023,REG,LAC,12,00-0035414,WR,Jalen Guyton,Jalen,Guyton,Groin,,Questionable,Groin,,Limited Participation in Practice,2023-11-24 21:14:07,injury_reports_2023.csv,0.0,WR,LAC,Jalen Guyton,LAC,179,8,7287,0.024564292575819952,0.0
2023,REG,LAC,13,00-0038544,WR,Quentin Johnston,Quentin,Johnston,,,,Ribs,Finger,Full Participation in Practice,2023-12-01 22:14:09,injury_reports_2023.csv,0.0,WR,LAC,Quentin Johnston,LAC,488,17,7287,0.06696857417318512,0.0
2023,REG,MIN,3,00-0037291,WR,Jalen Nailor,Jalen,Nailor,,,,Hamstring,,Limited Participation in Practice,2023-09-20 21:30:45,injury_reports_2023.csv,0.0,WR,MIN,Jalen Nailor,MIN,53,4,5495,0.009645131938125568,0.0
2023,REG,MIN,7,00-0037291,WR,Jalen Nailor,Jalen,Nailor,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-10-21 19:03:23,injury_reports_2023.csv,0.0,WR,MIN,Jalen Nailor,MIN,53,4,5495,0.009645131938125568,0.0
2023,REG,MIN,8,00-0037291,WR,Jalen Nailor,Jalen,Nailor,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-10-27 18:42:15,injury_reports_2023.csv,0.0,WR,MIN,Jalen Nailor,MIN,53,4,5495,0.009645131938125568,0.0
2023,REG,MIN,9,00-0037291,WR,Jalen Nailor,Jalen,Nailor,Hamstring,,Questionable,Hamstring,,Full Participation in Practice,2023-11-03 19:08:17,injury_reports_2023.csv,0.0,WR,MIN,Jalen Nailor,MIN,53,4,5495,0.009645131938125568,0.0
2023,REG,MIN,10,00-0037291,WR,Jalen Nailor,Jalen,Nailor,,,,Hamstring,,Full Participation in Practice,2023-11-10 19:50:40,injury_reports_2023.csv,0.0,WR,MIN,Jalen Nailor,MIN,53,4,5495,0.009645131938125568,0.0
2023,REG,MIN,15,00-0037291,WR,Jalen Nailor,Jalen,Nailor,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-12-14 19:48:52,injury_reports_2023.csv,3.0,WR,MIN,Jalen Nailor,MIN,53,4,5495,0.009645131938125568,0.028935395814376704
2023,REG,MIN,16,00-0037291,WR,Jalen Nailor,Jalen,Nailor,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-12-22 19:47:26,injury_reports_2023.csv,3.0,WR,MIN,Jalen Nailor,MIN,53,4,5495,0.009645131938125568,0.028935395814376704
2023,REG,MIN,17,00-0037291,WR,Jalen Nailor,Jalen,Nailor,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-12-29 19:33:14,injury_reports_2023.csv,3.0,WR,MIN,Jalen Nailor,MIN,53,4,5495,0.009645131938125568,0.028935395814376704
2023,REG,MIN,18,00-0037291,WR,Jalen Nailor,Jalen,Nailor,Concussion,,Out,Concussion,,Did Not Participate In Practice,2024-01-05 19:48:41,injury_reports_2023.csv,3.0,WR,MIN,Jalen Nailor,MIN,53,4,5495,0.009645131938125568,0.028935395814376704
2023,REG,MIN,6,00-0038994,WR,Jordan Addison,Jordan,Addison,,,,Ankle,,Full Participation in Practice,2023-10-13 18:29:43,injury_reports_2023.csv,0.0,WR,MIN,Jordan Addison,MIN,606,17,5495,0.1102820746132848,0.0
2023,REG,MIN,17,00-0038994,WR,Jordan Addison,Jordan,Addison,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-12-29 19:32:02,injury_reports_2023.csv,0.0,WR,MIN,Jordan Addison,MIN,606,17,5495,0.1102820746132848,0.0
2023,REG,MIN,9,00-0036345,WR,K.J. Osborn,K.J.,Osborn,,,,Chest,,Full Participation in Practice,2023-11-03 19:08:07,injury_reports_2023.csv,0.0,WR,MIN,K.J. Osborn,MIN,558,16,5495,0.10154686078252957,0.0
2023,REG,MIN,10,00-0036345,WR,K.J. Osborn,K.J.,Osborn,Concussion,,Questionable,Concussion,,Full Participation in Practice,2023-11-10 19:54:13,injury_reports_2023.csv,0.0,WR,MIN,K.J. Osborn,MIN,558,16,5495,0.10154686078252957,0.0
2023,REG,MIN,11,00-0036345,WR,K.J. Osborn,K.J.,Osborn,,,,Concussion,,Full Participation in Practice,2023-11-17 20:05:10,injury_reports_2023.csv,0.0,WR,MIN,K.J. Osborn,MIN,558,16,5495,0.10154686078252957,0.0
2023,REG,MIN,9,00-0034646,WR,Brandon Powell,Brandon,Powell,,,,Shoulder,,Full Participation in Practice,2023-11-03 19:08:13,injury_reports_2023.csv,0.0,WR,MIN,Brandon Powell,MIN,287,13,5495,0.05222929936305733,0.0
2023,REG,MIN,10,00-0036322,WR,Justin Jefferson,Justin,Jefferson,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-11-10 19:54:13,injury_reports_2023.csv,0.0,WR,MIN,Justin Jefferson,MIN,369,10,5495,0.06715195632393085,0.0
2023,REG,MIN,11,00-0036322,WR,Justin Jefferson,Justin,Jefferson,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-11-17 20:06:50,injury_reports_2023.csv,0.0,WR,MIN,Justin Jefferson,MIN,369,10,5495,0.06715195632393085,0.0
2023,REG,MIN,12,00-0036322,WR,Justin Jefferson,Justin,Jefferson,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-11-25 20:59:20,injury_reports_2023.csv,0.0,WR,MIN,Justin Jefferson,MIN,369,10,5495,0.06715195632393085,0.0
2023,REG,MIN,14,00-0036322,WR,Justin Jefferson,Justin,Jefferson,,,,Hamstring,,Full Participation in Practice,2023-12-08 20:02:51,injury_reports_2023.csv,0.0,WR,MIN,Justin Jefferson,MIN,369,10,5495,0.06715195632393085,0.0
2023,REG,MIN,15,00-0036322,WR,Justin Jefferson,Justin,Jefferson,Chest,,Questionable,Chest,,Full Participation in Practice,2023-12-14 19:48:38,injury_reports_2023.csv,0.0,WR,MIN,Justin Jefferson,MIN,369,10,5495,0.06715195632393085,0.0
2023,REG,PHI,3,00-0036912,WR,DeVonta Smith,DeVonta,Smith,,,,Hamstring,Thigh,Full Participation in Practice,2023-09-23 19:48:22,injury_reports_2023.csv,0.0,WR,PHI,DeVonta Smith,PHI,636,17,8565,0.07425569176882663,0.0
2023,REG,PHI,4,00-0036912,WR,DeVonta Smith,DeVonta,Smith,,,,Illness,,Limited Participation in Practice,2023-09-29 19:36:38,injury_reports_2023.csv,0.0,WR,PHI,DeVonta Smith,PHI,636,17,8565,0.07425569176882663,0.0
2023,REG,PHI,7,00-0036912,WR,DeVonta Smith,DeVonta,Smith,,,,Hamstring,,Limited Participation in Practice,2023-10-20 19:53:23,injury_reports_2023.csv,0.0,WR,PHI,DeVonta Smith,PHI,636,17,8565,0.07425569176882663,0.0
2023,REG,PHI,12,00-0036912,WR,DeVonta Smith,DeVonta,Smith,,,,Knee,,Did Not Participate In Practice,2023-11-24 20:43:03,injury_reports_2023.csv,0.0,WR,PHI,DeVonta Smith,PHI,636,17,8565,0.07425569176882663,0.0
2023,REG,PHI,13,00-0036912,WR,DeVonta Smith,DeVonta,Smith,,,,Knee,,Full Participation in Practice,2023-12-01 20:50:31,injury_reports_2023.csv,0.0,WR,PHI,DeVonta Smith,PHI,636,17,8565,0.07425569176882663,0.0
2023,REG,PHI,16,00-0036912,WR,DeVonta Smith,DeVonta,Smith,,,,Knee,,Limited Participation in Practice,2023-12-23 20:42:34,injury_reports_2023.csv,0.0,WR,PHI,DeVonta Smith,PHI,636,17,8565,0.07425569176882663,0.0
2023,REG,PHI,18,00-0036912,WR,DeVonta Smith,DeVonta,Smith,Ankle,,Out,Ankle,,Did Not Participate In Practice,2024-01-05 20:54:37,injury_reports_2023.csv,3.0,WR,PHI,DeVonta Smith,PHI,636,17,8565,0.07425569176882663,0.22276707530647988
2023,WC,PHI,19,00-0036912,WR,DeVonta Smith,DeVonta,Smith,,,,Ankle,,Full Participation in Practice,2024-01-13 20:45:59,injury_reports_2023.csv,0.0,WR,PHI,DeVonta Smith,PHI,636,17,8565,0.07425569176882663,0.0
2023,REG,PHI,3,00-0036271,WR,Quez Watkins,Quez,Watkins,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-09-23 19:49:27,injury_reports_2023.csv,3.0,WR,PHI,Quez Watkins,PHI,225,9,8565,0.02626970227670753,0.0788091068301226
2023,REG,PHI,4,00-0036271,WR,Quez Watkins,Quez,Watkins,Hamstring,,Out,Hamstring,,Limited Participation in Practice,2023-09-29 19:37:11,injury_reports_2023.csv,3.0,WR,PHI,Quez Watkins,PHI,225,9,8565,0.02626970227670753,0.0788091068301226
2023,REG,PHI,5,00-0036271,WR,Quez Watkins,Quez,Watkins,,,,Hamstring,,Full Participation in Practice,2023-10-06 19:51:55,injury_reports_2023.csv,0.0,WR,PHI,Quez Watkins,PHI,225,9,8565,0.02626970227670753,0.0
2023,REG,PHI,6,00-0036271,WR,Quez Watkins,Quez,Watkins,Hamstring,,Out,Hamstring,,Did Not Participate In Practice,2023-10-13 19:51:36,injury_reports_2023.csv,3.0,WR,PHI,Quez Watkins,PHI,225,9,8565,0.02626970227670753,0.0788091068301226
2023,REG,PHI,12,00-0036271,WR,Quez Watkins,Quez,Watkins,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-11-24 20:43:48,injury_reports_2023.csv,0.0,WR,PHI,Quez Watkins,PHI,225,9,8565,0.02626970227670753,0.0
2023,REG,PHI,4,00-0037132,WR,Britain Covey,Britain,Covey,,,,Hamstring,,Full Participation in Practice,2023-09-29 19:36:00,injury_reports_2023.csv,0.0,WR,PHI,Britain Covey,PHI,37,8,8565,0.004319906596614127,0.0
2023,REG,PHI,5,00-0037132,WR,Britain Covey,Britain,Covey,Concussion,,Questionable,Concussion,,Full Participation in Practice,2023-10-06 19:52:51,injury_reports_2023.csv,0.0,WR,PHI,Britain Covey,PHI,37,8,8565,0.004319906596614127,0.0
2023,WC,PHI,19,00-0037132,WR,Britain Covey,Britain,Covey,,,,Groin,,Full Participation in Practice,2024-01-13 20:46:09,injury_reports_2023.csv,0.0,WR,PHI,Britain Covey,PHI,37,8,8565,0.004319906596614127,0.0
2023,REG,PHI,12,00-0035676,WR,A.J. Brown,A.J.,Brown,,,,Thigh,,Full Participation in Practice,2023-11-24 20:43:22,injury_reports_2023.csv,0.0,WR,PHI,A.J. Brown,PHI,577,17,8565,0.0673671920607122,0.0
2023,REG,PHI,13,00-0035676,WR,A.J. Brown,A.J.,Brown,,,,Thigh,,Full Participation in Practice,2023-12-01 20:50:39,injury_reports_2023.csv,0.0,WR,PHI,A.J. Brown,PHI,577,17,8565,0.0673671920607122,0.0
2023,WC,PHI,19,00-0035676,WR,A.J. Brown,A.J.,Brown,Knee,,Out,Knee,,Did Not Participate In Practice,2024-01-13 20:46:23,injury_reports_2023.csv,3.0,WR,PHI,A.J. Brown,PHI,577,17,8565,0.0673671920607122,0.20210157618213662
2023,REG,PHI,12,00-0027944,WR,Julio Jones,Julio,Jones,,,,Knee,,Full Participation in Practice,2023-11-24 20:42:48,injury_reports_2023.csv,0.0,WR,PHI,Julio Jones,PHI,170,12,8565,0.0198482194979568,0.0
2023,REG,PHI,13,00-0027944,WR,Julio Jones,Julio,Jones,,,,Knee,,Limited Participation in Practice,2023-12-01 20:50:31,injury_reports_2023.csv,0.0,WR,PHI,Julio Jones,PHI,170,12,8565,0.0198482194979568,0.0
2023,REG,PHI,14,00-0027944,WR,Julio Jones,Julio,Jones,,,,Groin,,Limited Participation in Practice,2023-12-08 20:48:20,injury_reports_2023.csv,0.0,WR,PHI,Julio Jones,PHI,170,12,8565,0.0198482194979568,0.0
2023,REG,PHI,3,00-0036741,TE,Jack Stoll,Jack,Stoll,,,,Ankle,,Full Participation in Practice,2023-09-23 19:48:30,injury_reports_2023.csv,0.0,TE,PHI,Jack Stoll,PHI,152,18,3231,0.047044258743423086,0.0
2023,REG,PHI,6,00-0036741,TE,Jack Stoll,Jack,Stoll,,,,Shoulder,,Full Participation in Practice,2023-10-13 19:41:22,injury_reports_2023.csv,0.0,TE,PHI,Jack Stoll,PHI,152,18,3231,0.047044258743423086,0.0
2023,REG,PHI,9,00-0036741,TE,Jack Stoll,Jack,Stoll,,,,Ankle,,Full Participation in Practice,2023-11-03 19:53:17,injury_reports_2023.csv,0.0,TE,PHI,Jack Stoll,PHI,152,18,3231,0.047044258743423086,0.0
2023,REG,PHI,14,00-0036741,TE,Jack Stoll,Jack,Stoll,,,,Knee,,Full Participation in Practice,2023-12-08 20:48:03,injury_reports_2023.csv,0.0,TE,PHI,Jack Stoll,PHI,152,18,3231,0.047044258743423086,0.0
2023,REG,PHI,7,00-0034351,TE,Dallas Goedert,Dallas,Goedert,,,,Groin,,Limited Participation in Practice,2023-10-20 19:53:23,injury_reports_2023.csv,0.0,TE,PHI,Dallas Goedert,PHI,470,15,3231,0.14546580006190035,0.0
2023,REG,PHI,11,00-0034351,TE,Dallas Goedert,Dallas,Goedert,Forearm,,Out,Forearm,,Did Not Participate In Practice,2023-11-18 20:43:05,injury_reports_2023.csv,3.0,TE,PHI,Dallas Goedert,PHI,470,15,3231,0.14546580006190035,0.43639740018570106
2023,REG,PHI,12,00-0034351,TE,Dallas Goedert,Dallas,Goedert,Forearm,,Out,Forearm,,Did Not Participate In Practice,2023-11-24 20:44:07,injury_reports_2023.csv,3.0,TE,PHI,Dallas Goedert,PHI,470,15,3231,0.14546580006190035,0.43639740018570106
2023,REG,PHI,13,00-0034351,TE,Dallas Goedert,Dallas,Goedert,Forearm,,Doubtful,Forearm,,Limited Participation in Practice,2023-12-01 20:51:54,injury_reports_2023.csv,0.0,TE,PHI,Dallas Goedert,PHI,470,15,3231,0.14546580006190035,0.0
2023,REG,PHI,14,00-0034351,TE,Dallas Goedert,Dallas,Goedert,,,,Forearm,,Full Participation in Practice,2023-12-08 20:48:03,injury_reports_2023.csv,0.0,TE,PHI,Dallas Goedert,PHI,470,15,3231,0.14546580006190035,0.0
2023,REG,PHI,9,00-0037086,TE,Grant Calcaterra,Grant,Calcaterra,Concussion,,Out,Concussion,,Limited Participation in Practice,2023-11-03 19:54:29,injury_reports_2023.csv,3.0,TE,PHI,Grant Calcaterra,PHI,47,13,3231,0.014546580006190035,0.0436397400185701
2023,REG,PHI,11,00-0037086,TE,Grant Calcaterra,Grant,Calcaterra,,,,Concussion,,Full Participation in Practice,2023-11-18 20:42:36,injury_reports_2023.csv,0.0,TE,PHI,Grant Calcaterra,PHI,47,13,3231,0.014546580006190035,0.0
2023,REG,PHI,12,00-0037086,TE,Grant Calcaterra,Grant,Calcaterra,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-11-24 20:43:55,injury_reports_2023.csv,3.0,TE,PHI,Grant Calcaterra,PHI,47,13,3231,0.014546580006190035,0.0436397400185701
2023,REG,PHI,13,00-0037086,TE,Grant Calcaterra,Grant,Calcaterra,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-12-01 20:51:23,injury_reports_2023.csv,0.0,TE,PHI,Grant Calcaterra,PHI,47,13,3231,0.014546580006190035,0.0
2023,REG,PHI,14,00-0037086,TE,Grant Calcaterra,Grant,Calcaterra,,,,Ankle,,Full Participation in Practice,2023-12-08 20:48:03,injury_reports_2023.csv,0.0,TE,PHI,Grant Calcaterra,PHI,47,13,3231,0.014546580006190035,0.0
2023,REG,PHI,17,00-0036423,TE,Albert Okwuegbunam,Albert,Okwuegbunam,Hamstring,,Questionable,Hamstring,,Limited Participation in Practice,2023-12-29 20:47:52,injury_reports_2023.csv,0.0,TE,PHI,Albert Okwuegbunam,PHI,38,4,3231,0.011761064685855771,0.0
2023,REG,SF,3,00-0036261,WR,Brandon Aiyuk,Brandon,Aiyuk,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2023-09-20 19:26:42,injury_reports_2023.csv,0.0,WR,SF,Brandon Aiyuk,SF,563,19,5395,0.10435588507877665,0.0
2023,REG,SF,4,00-0036261,WR,Brandon Aiyuk,Brandon,Aiyuk,,,,Shoulder,,Full Participation in Practice,2023-09-29 20:19:38,injury_reports_2023.csv,0.0,WR,SF,Brandon Aiyuk,SF,563,19,5395,0.10435588507877665,0.0
2023,REG,SF,4,00-0036259,WR,Jauan Jennings,Jauan,Jennings,Shin,,Doubtful,Shin,,Did Not Participate In Practice,2023-09-29 20:20:52,injury_reports_2023.csv,0.0,WR,SF,Jauan Jennings,SF,303,16,5395,0.056163113994439295,0.0
2023,REG,SF,5,00-0036259,WR,Jauan Jennings,Jauan,Jennings,,,,Shin,,Full Participation in Practice,2023-10-06 21:20:14,injury_reports_2023.csv,0.0,WR,SF,Jauan Jennings,SF,303,16,5395,0.056163113994439295,0.0
2023,REG,SF,16,00-0036259,WR,Jauan Jennings,Jauan,Jennings,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-12-23 21:56:28,injury_reports_2023.csv,3.0,WR,SF,Jauan Jennings,SF,303,16,5395,0.056163113994439295,0.1684893419833179
2023,REG,SF,17,00-0036259,WR,Jauan Jennings,Jauan,Jennings,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-12-29 20:58:12,injury_reports_2023.csv,3.0,WR,SF,Jauan Jennings,SF,303,16,5395,0.056163113994439295,0.1684893419833179
2023,REG,SF,18,00-0036259,WR,Jauan Jennings,Jauan,Jennings,Concussion,,Questionable,Concussion,,Limited Participation in Practice,2024-01-05 21:45:13,injury_reports_2023.csv,0.0,WR,SF,Jauan Jennings,SF,303,16,5395,0.056163113994439295,0.0
2023,REG,SF,4,00-0035719,WR,Deebo Samuel,Deebo,Samuel,Ribs,Knee,Questionable,Ribs,Knee,Limited Participation in Practice,2023-09-29 20:20:35,injury_reports_2023.csv,0.0,WR,SF,Deebo Samuel,SF,459,18,5395,0.08507877664504171,0.0
2023,REG,SF,5,00-0035719,WR,Deebo Samuel,Deebo,Samuel,,,,Ribs,Knee,Full Participation in Practice,2023-10-06 21:20:20,injury_reports_2023.csv,0.0,WR,SF,Deebo Samuel,SF,459,18,5395,0.08507877664504171,0.0
2023,REG,SF,7,00-0035719,WR,Deebo Samuel,Deebo,Samuel,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2023-10-21 21:02:59,injury_reports_2023.csv,3.0,WR,SF,Deebo Samuel,SF,459,18,5395,0.08507877664504171,0.25523632993512513
2023,REG,SF,8,00-0035719,WR,Deebo Samuel,Deebo,Samuel,Shoulder,,Out,Shoulder,,Did Not Participate In Practice,2023-10-27 21:09:07,injury_reports_2023.csv,3.0,WR,SF,Deebo Samuel,SF,459,18,5395,0.08507877664504171,0.25523632993512513
2023,REG,SF,10,00-0035719,WR,Deebo Samuel,Deebo,Samuel,,,,Shoulder,,Full Participation in Practice,2023-11-10 20:56:43,injury_reports_2023.csv,0.0,WR,SF,Deebo Samuel,SF,459,18,5395,0.08507877664504171,0.0
2023,REG,SF,17,00-0035719,WR,Deebo Samuel,Deebo,Samuel,,,,Neck,,Full Participation in Practice,2023-12-29 20:56:58,injury_reports_2023.csv,0.0,WR,SF,Deebo Samuel,SF,459,18,5395,0.08507877664504171,0.0
2023,REG,WAS,3,00-0031260,TE,Logan Thomas,Logan,Thomas,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-09-22 17:22:31,injury_reports_2023.csv,3.0,TE,WAS,Logan Thomas,WAS,515,16,1628,0.31633906633906633,0.9490171990171989
2023,REG,WAS,4,00-0031260,TE,Logan Thomas,Logan,Thomas,,,,Concussion,,Full Participation in Practice,2023-09-29 17:29:43,injury_reports_2023.csv,0.0,TE,WAS,Logan Thomas,WAS,515,16,1628,0.31633906633906633,0.0
2023,REG,WAS,9,00-0031260,TE,Logan Thomas,Logan,Thomas,,,,Heel,,Full Participation in Practice,2023-11-03 17:24:05,injury_reports_2023.csv,0.0,TE,WAS,Logan Thomas,WAS,515,16,1628,0.31633906633906633,0.0
2023,REG,WAS,8,00-0037078,TE,Cole Turner,Cole,Turner,,,,Ankle,,Full Participation in Practice,2023-10-27 17:21:13,injury_reports_2023.csv,0.0,TE,WAS,Cole Turner,WAS,83,12,1628,0.05098280098280098,0.0
2023,REG,DAL,4,00-0037569,TE,Peyton Hendershot,Peyton,Hendershot,Ankle,,Questionable,Ankle,,Limited Participation in Practice,2023-09-29 18:49:50,injury_reports_2023.csv,0.0,TE,DAL,Peyton Hendershot,DAL,65,9,390,0.16666666666666666,0.0
2023,REG,DAL,5,00-0037569,TE,Peyton Hendershot,Peyton,Hendershot,Ankle,,Out,Ankle,,Did Not Participate In Practice,2023-10-06 19:31:06,injury_reports_2023.csv,3.0,TE,DAL,Peyton Hendershot,DAL,65,9,390,0.16666666666666666,0.5
2023,REG,DAL,11,00-0037569,TE,Peyton Hendershot,Peyton,Hendershot,,,,Ankle,,Full Participation in Practice,2023-11-17 19:27:10,injury_reports_2023.csv,0.0,TE,DAL,Peyton Hendershot,DAL,65,9,390,0.16666666666666666,0.0
2023,REG,DAL,12,00-0037569,TE,Peyton Hendershot,Peyton,Hendershot,,,,Ankle,,Full Participation in Practice,2023-11-22 17:18:33,injury_reports_2023.csv,0.0,TE,DAL,Peyton Hendershot,DAL,65,9,390,0.16666666666666666,0.0
2023,REG,DAL,13,00-0037569,TE,Peyton Hendershot,Peyton,Hendershot,Ankle,,Questionable,Ankle,,Full Participation in Practice,2023-11-29 22:55:17,injury_reports_2023.csv,0.0,TE,DAL,Peyton Hendershot,DAL,65,9,390,0.16666666666666666,0.0
2023,REG,DAL,14,00-0037569,TE,Peyton Hendershot,Peyton,Hendershot,Ankle,,Questionable,Ankle,,Full Participation in Practice,2023-12-08 20:48:24,injury_reports_2023.csv,0.0,TE,DAL,Peyton Hendershot,DAL,65,9,390,0.16666666666666666,0.0
2023,REG,LA,4,00-0033110,TE,Tyler Higbee,Tyler,Higbee,Achilles,,Questionable,Achilles,,Limited Participation in Practice,2023-09-29 19:52:11,injury_reports_2023.csv,0.0,TE,LA,Tyler Higbee,LA,475,16,2375,0.2,0.0
2023,REG,LA,14,00-0033110,TE,Tyler Higbee,Tyler,Higbee,Neck,,Doubtful,Neck,,Did Not Participate In Practice,2023-12-08 20:52:30,injury_reports_2023.csv,0.0,TE,LA,Tyler Higbee,LA,475,16,2375,0.2,0.0
2023,REG,LA,15,00-0033110,TE,Tyler Higbee,Tyler,Higbee,,,,Neck,,Full Participation in Practice,2023-12-15 20:04:16,injury_reports_2023.csv,0.0,TE,LA,Tyler Higbee,LA,475,16,2375,0.2,0.0
2023,REG,LA,18,00-0033110,TE,Tyler Higbee,Tyler,Higbee,Shoulder,,Doubtful,Shoulder,,Did Not Participate In Practice,2024-01-05 20:39:01,injury_reports_2023.csv,0.0,TE,LA,Tyler Higbee,LA,475,16,2375,0.2,0.0
2023,WC,LA,19,00-0033110,TE,Tyler Higbee,Tyler,Higbee,Shoulder,,Questionable,Shoulder,,Limited Participation in Practice,2024-01-12 20:42:50,injury_reports_2023.csv,0.0,TE,LA,Tyler Higbee,LA,475,16,2375,0.2,0.0
2023,REG,LAC,4,00-0033895,TE,Gerald Everett,Gerald,Everett,,,,Illness,,Full Participation in Practice,2023-09-29 20:07:18,injury_reports_2023.csv,0.0,TE,LAC,Gerald Everett,LAC,326,15,2591,0.12582014666152064,0.0
2023,REG,LAC,8,00-0033895,TE,Gerald Everett,Gerald,Everett,Hip,,Questionable,Hip,,Full Participation in Practice,2023-10-27 20:24:34,injury_reports_2023.csv,0.0,TE,LAC,Gerald Everett,LAC,326,15,2591,0.12582014666152064,0.0
2023,REG,LAC,9,00-0033895,TE,Gerald Everett,Gerald,Everett,,,,Hip,,Full Participation in Practice,2023-11-04 20:18:03,injury_reports_2023.csv,0.0,TE,LAC,Gerald Everett,LAC,326,15,2591,0.12582014666152064,0.0
2023,REG,LAC,11,00-0033895,TE,Gerald Everett,Gerald,Everett,Chest,,Out,Chest,,Did Not Participate In Practice,2023-11-17 21:18:33,injury_reports_2023.csv,3.0,TE,LAC,Gerald Everett,LAC,326,15,2591,0.12582014666152064,0.3774604399845619
2023,REG,LAC,12,00-0033895,TE,Gerald Everett,Gerald,Everett,Chest,,Questionable,Chest,,Full Participation in Practice,2023-11-24 21:14:07,injury_reports_2023.csv,0.0,TE,LAC,Gerald Everett,LAC,326,15,2591,0.12582014666152064,0.0
2023,REG,LAC,13,00-0033895,TE,Gerald Everett,Gerald,Everett,,,,Shoulder,,Full Participation in Practice,2023-12-01 22:14:09,injury_reports_2023.csv,0.0,TE,LAC,Gerald Everett,LAC,326,15,2591,0.12582014666152064,0.0
2023,REG,LAC,15,00-0033895,TE,Gerald Everett,Gerald,Everett,,,,Hip,,Full Participation in Practice,2023-12-13 22:28:32,injury_reports_2023.csv,0.0,TE,LAC,Gerald Everett,LAC,326,15,2591,0.12582014666152064,0.0
2023,REG,LAC,12,00-0032394,TE,Nick Vannett,Nick,Vannett,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-11-24 21:14:20,injury_reports_2023.csv,3.0,TE,LAC,Nick Vannett,LAC,30,8,2591,0.011578541103820918,0.03473562331146275
2023,REG,LAC,13,00-0032394,TE,Nick Vannett,Nick,Vannett,Concussion,,Out,Concussion,,Did Not Participate In Practice,2023-12-01 22:14:53,injury_reports_2023.csv,3.0,TE,LAC,Nick Vannett,LAC,30,8,2591,0.011578541103820918,0.03473562331146275
2023,REG,LAC,14,00-0032394,TE,Nick Vannett,Nick,Vannett,,,,Concussion,,Full Participation in Practice,2023-12-08 21:12:40,injury_reports_2023.csv,0.0,TE,LAC,Nick Vannett,LAC,30,8,2591,0.011578541103820918,0.0
2023,REG,LAC,16,00-0032394,TE,Nick Vannett,Nick,Vannett,Back,,Questionable,Back,,Limited Participation in Practice,2023-12-21 20:11:44,injury_reports_2023.csv,0.0,TE,LAC,Nick Vannett,LAC,30,8,2591,0.011578541103820918,0.0
2023,REG,LAC,17,00-0032394,TE,Nick Vannett,Nick,Vannett,Back,,Questionable,Back,,Full Participation in Practice,2023-12-29 20:23:25,injury_reports_2023.csv,0.0,TE,LAC,Nick Vannett,LAC,30,8,2591,0.011578541103820918,0.0
2023,REG,LAC,18,00-0037475,TE,Stone Smartt,Stone,Smartt,Shoulder,,Questionable,Shoulder,,Full Participation in Practice,2024-01-05 20:05:02,injury_reports_2023.csv,0.0,TE,LAC,Stone Smartt,LAC,159,16,2591,0.06136626785025087,0.0
