year,player_id,player_game_count,grades_hands_fumble,grades_pass_block,slot_snaps,position,routes,grades_hands_drop,player,team_name,wide_snaps,inline_snaps,grades_offense,grades_pass_route
2011,5243,7,26.9,72.6,5,HB,100,83.6,Kahlil Bell,CHI,5,0,68.0,67.6
2011,3362,12,70.1,,117,WR,133,54.9,Sam Hurd,CHI,17,0,55.3,54.9
2011,3693,15,69.5,66.9,13,TE,66,75.6,Matt Spaeth,CHI,5,132,78.0,67.7
2011,6124,16,19.2,31.8,0,FB,82,56.7,Tyler Clutts,CHI,2,0,34.8,40.0
2011,2326,11,63.7,63.9,2,HB,48,49.7,Marion Barber III,CHI,7,0,66.5,62.4
2011,6723,2,75.5,74.3,0,HB,5,,Armando Allen,CHI,0,0,67.7,56.3
2011,6556,2,,66.5,0,TE,2,,Kyle Adams,CHI,0,3,56.9,56.1
2012,3064,16,39.6,,128,WR,543,48.9,Brandon Marshall,CHI,448,0,90.4,90.1
2012,4358,15,74.6,77.2,16,HB,274,62.2,Matt Forte,CHI,34,0,67.6,62.5
2012,7048,10,75.9,,31,WR,261,65.2,Alshon Jeffery,CHI,251,0,66.0,66.4
2012,4384,12,76.3,66.1,200,WR,273,76.7,Earl Bennett,CHI,95,0,67.3,66.1
2012,4472,16,24.4,69.5,155,TE,361,27.0,Kellen Davis,CHI,13,351,60.4,44.1
2012,3002,15,76.6,,62,WR,247,41.6,Devin Hester,CHI,200,0,55.1,54.8
2012,3716,13,69.2,56.3,1,HB,68,77.3,Michael Bush,CHI,6,0,72.1,72.3
2012,3693,16,68.8,75.3,6,TE,93,49.7,Matt Spaeth,CHI,9,123,77.7,43.7
2012,6556,15,67.0,70.9,44,TE,91,28.6,Kyle Adams,CHI,14,32,46.7,40.9
2012,7111,12,67.0,47.8,2,FB,43,41.6,Evan Rodriguez,CHI,7,5,67.0,47.3
2012,4097,8,64.0,,11,WR,51,68.3,Eric Weems,CHI,42,2,61.6,57.0
2012,5243,6,28.8,64.1,1,HB,11,68.3,Kahlil Bell,CHI,2,0,47.8,28.7
2012,6723,7,79.1,65.4,0,HB,12,68.3,Armando Allen,CHI,5,0,70.8,63.5
2012,5170,11,62.3,75.7,0,G,0,67.6,Lance Louis,CHI,0,0,63.7,66.9
2013,3064,16,87.4,55.9,285,WR,606,35.3,Brandon Marshall,CHI,350,3,91.6,90.0
2013,7048,16,27.9,89.4,129,WR,600,76.6,Alshon Jeffery,CHI,497,10,86.9,83.9
2013,4375,16,46.9,45.0,342,TE,520,73.5,Martellus Bennett,CHI,43,211,75.1,76.0
2013,4358,16,79.6,67.7,26,HB,433,77.2,Matt Forte,CHI,23,1,72.4,79.9
2013,4384,15,77.3,69.8,114,WR,363,70.8,Earl Bennett,CHI,270,1,62.8,58.8
2013,3716,14,84.6,66.9,1,HB,41,28.6,Michael Bush,CHI,1,0,55.8,39.7
2013,5052,15,67.0,86.5,2,FB,49,42.1,Tony Fiammetta,CHI,5,6,70.3,50.3
2013,3771,15,61.2,85.5,40,TE,103,64.7,Dante Rosario,CHI,34,33,59.1,44.7
2013,4097,3,70.9,,3,WR,7,64.7,Eric Weems,CHI,4,0,65.5,56.1
2013,6028,4,,75.7,2,TE,13,,Steve Maneri,CHI,1,22,48.6,47.6
2013,8019,8,64.0,,10,WR,37,68.3,Marquess Wilson,CHI,30,0,54.7,54.9
2013,7801,16,18.9,75.1,0,G,0,67.6,Kyle Long,CHI,0,0,70.4,28.6
2014,7048,16,57.0,70.2,134,WR,622,66.5,Alshon Jeffery,CHI,524,7,76.7,76.3
2014,4375,16,83.1,59.4,294,TE,551,54.8,Martellus Bennett,CHI,81,272,79.5,78.3
2014,4358,16,79.5,55.1,19,HB,509,78.0,Matt Forte,CHI,22,0,63.6,69.2
2014,3064,13,45.8,77.0,250,WR,481,60.3,Brandon Marshall,CHI,263,2,74.8,71.9
2014,8019,7,73.6,,93,WR,251,41.9,Marquess Wilson,CHI,175,0,53.4,51.8
2014,3771,16,25.5,45.6,34,TE,152,82.2,Dante Rosario,CHI,29,57,57.6,53.3
2014,4488,14,72.7,,156,WR,249,43.8,Josh Morgan,CHI,110,5,52.5,47.1
2014,2970,9,25.5,,72,WR,172,76.5,Santonio Holmes,CHI,113,0,52.1,52.2
2014,8752,12,81.2,51.3,0,HB,42,73.4,Ka'Deem Carey,CHI,3,2,52.7,58.9
2014,3517,1,61.2,65.0,1,WR,9,28.8,Micheal Spurlock,CHI,9,1,37.1,39.5
2014,7472,2,,,1,WR,8,,Josh Bellamy,CHI,7,0,54.3,54.7
2014,9035,1,67.8,,0,HB,1,64.7,Senorise Perry,CHI,0,0,61.6,65.4
2014,4962,9,,67.9,0,G,1,,Eben Britton,CHI,0,41,67.8,60.0
2015,7048,9,79.8,,78,WR,281,87.9,Alshon Jeffery,CHI,217,0,92.0,92.1
2015,4375,11,25.1,61.9,88,TE,337,67.2,Martellus Bennett,CHI,87,230,73.0,66.3
2015,4358,13,72.3,52.2,32,HB,288,69.9,Matt Forte,CHI,36,5,70.7,68.2
2015,4356,9,78.2,,168,WR,272,63.4,Eddie Royal,CHI,116,0,59.4,58.0
2015,8019,11,76.1,,130,WR,369,46.7,Marquess Wilson,CHI,262,0,63.5,62.6
2015,5104,15,77.7,79.4,75,TE,213,90.0,Zach Miller,CHI,40,141,86.3,90.0
2015,9539,15,90.3,41.8,16,HB,166,27.3,Jeremy Langford,CHI,20,1,61.1,46.1
2015,7472,15,74.1,,54,WR,217,57.1,Josh Bellamy,CHI,172,0,60.7,60.2
2015,5745,15,63.6,65.9,272,WR,322,85.3,Marc Mariani,CHI,62,2,67.5,65.4
2015,10008,9,71.5,,15,WR,87,60.6,Cameron Meredith,CHI,75,0,62.4,62.1
2015,6221,9,67.0,47.6,23,TE,46,72.1,Rob Housler,CHI,12,19,64.5,61.8
2015,8752,7,44.7,12.0,3,HB,25,70.5,Ka'Deem Carey,CHI,0,0,61.0,60.4
2015,7513,5,77.9,,5,WR,23,68.3,Deonte Thompson,CHI,20,0,69.8,74.7
2015,10018,10,61.2,64.1,6,TE,26,28.8,Khari Lee,CHI,2,36,54.1,44.4
2015,6297,5,81.8,82.5,0,HB,17,64.7,Jacquizz Rodgers,CHI,2,0,70.4,55.3
2016,10008,14,22.6,,235,WR,428,50.5,Cameron Meredith,CHI,220,0,73.7,73.0
2016,7048,12,79.6,,81,WR,439,66.3,Alshon Jeffery,CHI,381,0,74.5,73.8
2016,5104,10,79.1,69.5,149,TE,304,85.9,Zach Miller,CHI,18,168,73.0,72.7
2016,10784,15,74.1,81.9,10,HB,303,28.8,Jordan Howard,CHI,14,2,73.8,41.0
2016,4356,9,51.7,,173,WR,228,79.9,Eddie Royal,CHI,66,0,65.1,64.2
2016,7472,12,76.3,,44,WR,172,28.0,Josh Bellamy,CHI,139,1,70.8,67.9
2016,7513,13,50.4,,20,WR,176,73.5,Deonte Thompson,CHI,174,0,70.5,69.5
2016,9440,4,74.8,,34,WR,133,70.7,Kevin White,CHI,104,0,66.0,66.0
2016,9539,12,30.0,77.1,6,HB,135,58.3,Jeremy Langford,CHI,4,0,54.4,59.3
2016,10144,6,73.3,29.5,53,TE,151,67.0,Daniel Brown,CHI,5,123,59.6,61.0
2016,8019,3,70.6,,7,WR,63,38.7,Marquess Wilson,CHI,61,0,74.6,72.4
2016,8752,11,80.9,86.9,2,HB,45,29.2,Ka'Deem Carey,CHI,3,0,59.4,44.6
2016,5795,16,67.0,64.9,14,TE,94,28.7,Logan Paulsen,CHI,2,145,48.6,30.6
2016,11335,9,67.0,60.2,12,TE,40,72.1,Ben Braunecker,CHI,2,40,59.5,56.7
2016,10864,3,61.2,,10,WR,10,64.7,Daniel Braverman,CHI,1,0,74.5,73.1
2016,9576,4,64.0,74.9,1,TE,8,68.3,MyCole Pruitt,CHI,1,6,52.9,56.4
2016,9802,8,69.8,51.5,0,FB,14,64.7,Paul Lasike,CHI,2,0,58.7,54.1
2016,7880,7,49.8,,0,QB,1,64.7,Matt Barkley,CHI,0,0,73.0,80.3
2016,11013,2,82.6,,0,WR,2,64.7,Bralon Addison,CHI,0,0,76.9,79.9
2017,7026,16,80.4,,306,WR,408,76.6,Kendall Wright,CHI,124,5,73.2,72.4
2017,11874,16,50.8,66.2,62,HB,198,81.8,Tarik Cohen,CHI,57,6,77.5,84.9
2017,7472,13,75.6,,58,WR,271,41.6,Josh Bellamy,CHI,220,4,63.8,61.3
2017,6597,11,75.5,,44,WR,266,33.4,Dontrelle Inman,CHI,242,0,66.0,63.0
2017,5104,8,74.6,70.9,123,TE,178,71.3,Zach Miller,CHI,23,50,66.6,63.5
2017,10784,16,86.3,75.6,1,HB,190,29.7,Jordan Howard,CHI,5,0,63.9,39.7
2017,7888,14,73.0,77.5,37,TE,175,38.1,Dion Sims,CHI,9,193,56.8,55.2
2017,8283,14,29.7,52.6,1,HB,121,70.7,Benny Cunningham,CHI,0,0,62.8,75.4
2017,10144,10,72.3,74.5,112,TE,171,47.7,Daniel Brown,CHI,6,66,54.7,55.1
2017,7860,11,65.8,,16,WR,116,36.2,Markus Wheaton,CHI,109,0,49.8,51.1
2017,9678,8,70.6,,20,WR,118,77.3,Tre McBride,CHI,110,0,63.5,63.4
2017,11800,13,71.9,57.6,5,TE,66,79.4,Adam Shaheen,CHI,10,65,72.2,84.0
2017,12170,4,65.8,,9,WR,80,36.8,Tanner Gentry,CHI,77,0,53.0,50.0
2017,9440,1,64.0,,4,WR,24,68.3,Kevin White,CHI,23,0,55.9,53.2
2017,9601,16,70.0,89.3,2,FB,40,68.3,Michael Burton,CHI,3,2,53.0,54.6
2018,8696,14,38.9,67.6,205,WR,492,84.7,Allen Robinson II,CHI,317,4,77.7,78.7
2018,9002,17,54.1,65.3,128,WR,520,82.3,Taylor Gabriel,CHI,419,5,68.8,69.5
2018,11874,17,30.3,60.8,68,HB,346,88.1,Tarik Cohen,CHI,64,1,71.4,82.3
2018,9185,16,41.9,65.7,233,TE,490,75.3,Trey Burton,CHI,129,187,69.4,64.4
2018,48160,15,81.2,,285,WR,395,55.9,Anthony Miller,CHI,124,9,60.6,61.7
2018,10784,17,74.1,86.3,2,HB,217,83.6,Jordan Howard,CHI,2,6,69.3,63.8
2018,7472,16,74.6,69.4,88,WR,166,67.0,Josh Bellamy,CHI,86,11,59.3,60.1
2018,45675,9,78.5,33.1,7,HB,44,54.5,Taquan Mizzell Sr.,CHI,17,0,60.0,71.6
2018,11800,7,70.6,48.1,33,TE,86,77.3,Adam Shaheen,CHI,18,56,54.2,55.0
2018,9440,9,68.0,,11,WR,70,73.4,Kevin White,CHI,67,0,63.4,63.9
2018,11335,14,68.8,70.8,23,TE,52,74.6,Ben Braunecker,CHI,17,21,61.1,60.6
2018,41406,3,67.0,,5,WR,11,72.1,Javon Wims,CHI,7,0,74.2,73.3
2018,7888,8,64.0,68.1,14,TE,62,29.9,Dion Sims,CHI,10,68,38.6,36.3
2018,7693,10,61.2,54.9,0,T,4,64.7,Bradley Sowell,CHI,0,15,60.6,77.6
2018,8283,7,78.8,52.0,0,HB,8,64.7,Benny Cunningham,CHI,0,1,44.9,65.8
2018,5214,4,25.1,,0,QB,3,64.7,Chase Daniel,CHI,1,0,57.6,89.1
2018,9601,5,61.2,82.3,1,FB,6,64.7,Michael Burton,CHI,1,1,75.9,56.8
2019,8696,16,83.5,65.1,277,WR,630,90.0,Allen Robinson II,CHI,390,3,80.8,81.1
2019,11874,16,90.8,70.6,112,HB,361,68.4,Tarik Cohen,CHI,56,15,60.6,61.4
2019,48160,16,40.7,,383,WR,467,66.1,Anthony Miller,CHI,98,11,66.0,67.9
2019,9002,9,77.4,62.4,70,WR,292,49.9,Taylor Gabriel,CHI,244,0,62.0,61.5
2019,41406,16,73.9,70.4,65,WR,288,43.3,Javon Wims,CHI,235,5,52.0,50.5
2019,45719,16,72.5,78.6,5,HB,239,65.0,David Montgomery,CHI,11,2,66.6,65.8
2019,9185,8,72.7,56.5,99,TE,175,49.6,Trey Burton,CHI,38,64,49.2,48.3
2019,7810,14,84.8,80.5,40,WR,126,78.7,Cordarrelle Patterson,CHI,83,9,54.7,53.7
2019,11800,8,72.0,70.6,25,TE,70,78.0,Adam Shaheen,CHI,25,36,61.2,62.0
2019,11335,8,68.8,45.2,42,TE,78,49.2,Ben Braunecker,CHI,13,39,55.7,55.9
2019,91465,6,70.6,67.4,44,TE,86,77.3,Jesper Horsted,CHI,36,14,54.1,58.0
2019,11062,14,71.7,78.3,12,TE,88,52.1,J.P. Holtz,CHI,19,95,66.9,52.8
2019,47933,5,68.8,,19,WR,72,74.6,Riley Ridley,CHI,54,1,63.8,63.4
2019,11929,2,64.0,70.2,11,TE,26,29.9,Eric Saubert,CHI,6,12,52.3,50.2
2020,8696,17,84.1,65.6,193,WR,636,91.3,Allen Robinson II,CHI,461,1,88.3,88.5
2020,48236,16,47.0,,111,WR,524,83.9,Darnell Mooney,CHI,426,0,68.7,67.3
2020,48160,17,46.5,,427,WR,446,71.9,Anthony Miller,CHI,32,1,58.2,58.8
2020,5619,17,38.1,54.3,218,TE,403,87.2,Jimmy Graham,CHI,77,162,64.5,67.4
2020,45719,16,76.0,60.9,13,HB,414,80.8,David Montgomery,CHI,22,4,80.2,65.8
2020,60995,17,27.8,63.0,117,TE,279,78.0,Cole Kmet,CHI,59,175,57.7,57.1
2020,7810,16,89.9,,16,HB,124,71.3,Cordarrelle Patterson,CHI,34,3,69.6,69.0
2020,41406,14,70.3,,30,WR,177,32.2,Javon Wims,CHI,153,0,53.5,51.8
2020,8524,13,72.6,65.3,12,TE,74,31.8,Demetrius Harris,CHI,20,77,58.5,48.0
2020,45753,14,74.8,64.9,0,HB,44,76.5,Ryan Nall,CHI,4,0,59.9,75.4
2020,11874,3,78.1,83.4,6,HB,54,49.2,Tarik Cohen,CHI,13,0,62.6,55.6
2020,47933,4,68.8,,5,WR,38,74.6,Riley Ridley,CHI,34,0,75.0,72.3
2020,9859,5,48.4,,16,WR,22,41.6,DeAndre Carter,CHI,7,0,52.6,54.6
2020,3625,6,74.5,,9,WR,42,70.5,Ted Ginn Jr.,CHI,34,0,56.6,58.5
2020,7112,8,61.2,70.8,0,T,1,64.7,Bobby Massie,CHI,0,0,72.6,89.1
2021,48236,17,83.0,65.8,284,WR,613,79.4,Darnell Mooney,CHI,362,0,74.7,74.9
2021,60995,17,80.7,44.5,285,TE,499,64.4,Cole Kmet,CHI,86,212,63.4,63.4
2021,8696,12,78.1,62.2,139,WR,363,74.3,Allen Robinson II,CHI,244,3,66.9,67.0
2021,45719,13,83.7,76.6,16,HB,289,68.6,David Montgomery,CHI,35,7,69.8,69.2
2021,7859,14,25.4,,30,WR,241,84.1,Marquise Goodwin,CHI,226,0,62.5,64.6
2021,9964,17,76.4,,190,WR,394,54.9,Damiere Byrd,CHI,215,1,53.8,54.5
2021,9205,12,82.5,72.6,16,HB,97,67.0,Damien Williams,CHI,7,0,71.4,63.9
2021,5619,15,73.3,48.6,57,TE,130,66.7,Jimmy Graham,CHI,37,53,69.7,70.9
2021,10820,13,30.0,,53,WR,90,47.7,Jakeem Grant Sr.,CHI,32,0,63.7,61.4
2021,41668,16,73.0,61.5,16,HB,141,51.2,Khalil Herbert,CHI,10,3,78.8,54.6
2021,9593,13,69.5,76.4,29,TE,100,75.6,Jesse James,CHI,11,96,59.4,56.3
2021,61510,3,75.8,,29,WR,63,68.3,Dazz Newsome,CHI,35,0,48.1,51.6
2021,91465,4,64.0,,2,TE,6,68.3,Jesper Horsted,CHI,3,1,87.7,82.9
2021,55307,1,,,0,WR,13,,Isaiah Coulter,CHI,13,0,52.3,53.0
2021,45753,4,64.6,76.9,2,HB,10,64.7,Ryan Nall,CHI,1,1,71.0,55.8
2021,11925,1,,,0,WR,4,27.9,Rodney Adams,CHI,5,0,39.1,41.4
2022,42312,15,41.9,69.6,275,WR,423,77.0,Chase Claypool,CHI,177,2,61.8,62.7
2022,60995,17,39.0,68.8,216,TE,428,79.6,Cole Kmet,CHI,68,221,67.6,66.1
2022,48236,12,78.2,68.2,204,WR,312,82.2,Darnell Mooney,CHI,128,0,69.2,68.9
2022,45719,16,69.0,57.4,32,HB,270,80.5,David Montgomery,CHI,28,0,67.9,64.0
2022,47967,16,76.5,80.5,94,WR,280,71.3,Equanimeous St. Brown,CHI,206,6,64.2,60.9
2022,48113,17,84.5,75.3,143,WR,308,49.5,Dante Pettis,CHI,183,1,53.3,53.5
2022,42345,11,71.1,71.6,44,WR,152,78.0,Byron Pringle,CHI,115,2,62.9,64.7
2022,40573,11,44.6,,14,WR,71,52.1,Velus Jones Jr.,CHI,59,0,64.9,62.8
2022,41668,13,90.0,54.4,13,HB,107,38.4,Khalil Herbert,CHI,8,1,72.5,46.5
2022,48297,7,69.5,,22,WR,79,75.6,N'Keal Harry,CHI,66,0,65.1,66.5
2022,7982,14,67.0,64.5,12,TE,45,72.1,Ryan Griffin,CHI,0,51,52.7,51.4
2022,57159,10,81.8,75.5,10,HB,35,70.5,Trestan Ebner,CHI,2,0,52.5,53.1
2022,42018,11,65.8,78.0,6,TE,34,36.2,Trevon Wesco,CHI,1,46,66.7,53.2
2022,48107,1,13.3,,0,WR,7,68.3,Nsimba Webster,CHI,7,0,46.6,48.2
2022,40692,4,75.5,76.3,5,HB,27,68.3,Darrynton Evans,CHI,0,2,54.2,60.4
2022,44889,16,,79.4,7,FB,32,,Khari Blasingame,CHI,4,17,59.6,43.6
2022,60864,3,,,1,TE,3,,Jake Tonges,CHI,1,1,52.5,55.7
2023,48267,17,57.4,,133,WR,591,90.5,DJ Moore,CHI,480,0,89.3,89.5
2023,60995,17,50.9,64.3,242,TE,425,90.4,Cole Kmet,CHI,51,210,73.7,77.7
2023,48236,15,77.1,39.6,320,WR,466,41.0,Darnell Mooney,CHI,159,3,55.2,58.9
2023,99467,15,65.9,64.8,7,HB,190,71.6,Roschon Johnson,CHI,19,7,65.8,60.7
2023,123578,17,28.2,80.6,57,WR,257,41.9,Tyler Scott,CHI,211,3,52.7,53.2
2023,41668,12,72.8,53.3,11,HB,146,84.1,Khalil Herbert,CHI,4,1,77.9,67.5
2023,12193,17,71.9,59.7,80,TE,164,61.8,Robert Tonyan,CHI,38,60,49.6,54.9
2023,11844,9,67.8,29.5,6,HB,96,60.2,D'Onta Foreman,CHI,7,0,74.0,58.3
2023,40573,12,80.5,,17,WR,54,29.7,Velus Jones Jr.,CHI,40,0,53.1,49.6
2023,47967,7,68.8,72.0,35,WR,111,74.6,Equanimeous St. Brown,CHI,81,2,55.1,56.3
2023,44889,16,73.2,57.0,11,FB,44,36.2,Khari Blasingame,CHI,12,12,55.8,41.3
2023,2973,16,67.0,68.4,0,TE,39,72.1,Marcedes Lewis,CHI,0,103,77.1,65.3
2023,11932,13,87.3,62.4,40,WR,60,64.7,Trent Taylor,CHI,24,0,51.8,52.3
2023,45859,2,,,0,HB,3,27.9,Travis Homer,CHI,0,0,37.9,26.0
2023,47808,3,61.2,,6,WR,14,64.7,Collin Johnson,CHI,9,0,66.9,64.0
2024,48267,9,79.6,,95,WR,347,76.5,DJ Moore,CHI,280,0,65.7,65.3
2024,73774,9,27.6,62.3,117,WR,322,56.1,Rome Odunze,CHI,235,0,62.0,62.9
2024,7857,7,76.1,66.4,138,WR,232,65.8,Keenan Allen,CHI,116,0,60.9,62.3
2024,60995,9,76.6,63.2,146,TE,250,88.0,Cole Kmet,CHI,28,119,68.4,67.5
2024,57212,9,58.1,40.2,15,HB,188,86.5,D'Andre Swift,CHI,27,0,61.9,61.2
2024,9859,5,84.8,73.7,61,WR,77,77.3,DeAndre Carter,CHI,27,0,53.7,57.1
2024,99467,7,81.7,43.4,3,HB,81,78.7,Roschon Johnson,CHI,3,1,68.8,67.0
2024,11799,9,69.5,69.0,50,TE,108,52.1,Gerald Everett,CHI,14,48,45.9,42.3
2024,40573,1,68.6,,1,HB,1,64.7,Velus Jones Jr.,CHI,0,0,71.7,61.0
2024,2973,9,61.2,79.6,5,TE,21,28.8,Marcedes Lewis,CHI,1,30,46.2,33.7
2006,806,16,83.3,,39,WR,552,65.9,Chad Johnson,CIN,538,0,87.5,89.5
2006,921,14,83.1,,304,WR,478,87.5,T.J. Houshmandzadeh,CIN,191,1,88.4,88.9
2006,2300,13,77.7,60.9,31,WR,335,64.5,Chris Henry,CIN,318,1,77.3,77.0
2006,468,16,74.6,74.0,45,TE,326,59.2,Reggie Kelly,CIN,12,242,68.7,51.7
2006,857,16,64.6,91.4,2,HB,245,72.8,Rudi Johnson,CIN,1,2,58.3,53.4
2006,1001,16,81.0,89.2,7,HB,169,74.3,Kenny Watson,CIN,6,1,71.0,68.2
2006,887,16,73.0,48.2,23,TE,120,81.1,Tony Stewart,CIN,10,65,71.6,71.3
2006,1380,5,70.6,,73,WR,99,77.3,Kelley Washington,CIN,27,0,70.9,65.8
2006,1747,4,75.8,79.0,1,HB,21,78.0,Chris Perry,CIN,4,0,82.6,87.6
2006,1430,16,76.8,46.8,3,FB,106,32.2,Jeremi Johnson,CIN,3,5,78.3,37.1
2006,2407,2,70.0,73.4,9,WR,17,73.4,Tab Perry,CIN,5,0,67.4,75.6
2006,946,3,65.8,,6,WR,37,70.5,Antonio Chatman,CIN,34,0,61.5,61.1
2006,3355,8,61.2,,24,WR,27,64.7,Glenn Holt,CIN,3,0,55.5,50.5
2007,921,16,38.9,,382,WR,577,71.0,T.J. Houshmandzadeh,CIN,218,0,82.3,82.5
2007,806,16,31.0,,39,WR,573,53.5,Chad Johnson,CIN,560,0,84.9,86.0
2007,1001,16,59.0,65.6,10,HB,290,88.7,Kenny Watson,CIN,4,0,70.7,65.7
2007,2300,8,74.6,,14,WR,209,29.7,Chris Henry,CIN,205,0,65.6,65.6
2007,946,12,74.5,,54,WR,129,56.9,Antonio Chatman,CIN,82,0,65.5,67.1
2007,468,15,74.4,81.9,72,TE,357,70.5,Reggie Kelly,CIN,9,238,66.3,43.9
2007,3355,9,74.2,,25,WR,120,81.7,Glenn Holt,CIN,97,0,78.3,75.0
2007,3908,15,71.9,75.2,30,TE,117,31.6,Daniel Coats,CIN,14,61,60.7,55.5
2007,857,11,46.9,49.5,3,HB,151,63.5,Rudi Johnson,CIN,2,0,51.2,51.6
2007,1430,16,73.6,69.8,4,FB,104,74.6,Jeremi Johnson,CIN,0,3,86.4,55.2
2007,2407,2,64.6,,15,WR,28,64.7,Tab Perry,CIN,14,0,54.2,52.0
2007,3299,7,78.4,54.7,1,HB,20,46.3,DeDe Dorsey,CIN,0,0,76.8,61.2
2007,3070,3,67.4,,21,WR,26,70.5,Skyler Green,CIN,9,0,60.1,63.3
2007,2440,3,61.2,,2,WR,11,64.7,Marcus Maxwell,CIN,9,0,67.7,63.0
2008,921,15,83.2,,425,WR,555,68.6,T.J. Houshmandzadeh,CIN,150,0,74.5,72.5
2008,806,13,79.8,42.4,44,WR,511,54.3,Chad Johnson,CIN,486,0,65.1,65.2
2008,2300,12,74.1,,40,WR,282,33.8,Chris Henry,CIN,247,0,53.5,52.8
2008,468,16,76.6,63.3,71,TE,326,68.1,Reggie Kelly,CIN,5,266,61.0,37.2
2008,1747,13,27.2,74.4,10,HB,183,47.8,Chris Perry,CIN,6,0,36.3,51.8
2008,946,10,25.6,,64,WR,171,71.3,Antonio Chatman,CIN,114,0,59.8,59.9
2008,2199,10,23.0,53.0,84,TE,185,52.8,Ben Utecht,CIN,11,79,44.1,43.7
2008,2221,11,85.3,63.8,0,HB,164,83.6,Cedric Benson,CIN,0,0,53.9,69.0
2008,4411,6,74.1,,48,WR,86,78.7,Andre Caldwell,CIN,38,0,67.2,59.3
2008,3355,8,65.8,,9,WR,66,25.5,Glenn Holt,CIN,58,0,48.0,42.6
2008,3908,15,65.8,54.7,3,FB,89,26.5,Daniel Coats,CIN,7,29,54.4,29.1
2008,1001,9,75.4,29.0,0,HB,70,36.2,Kenny Watson,CIN,1,0,40.7,39.0
2008,4634,4,74.5,76.9,2,HB,23,74.6,James Johnson,CIN,0,0,60.1,65.5
2008,1899,6,64.0,68.2,4,TE,25,68.3,Nate Lawrie,CIN,2,17,56.2,46.9
2008,4360,5,61.2,,0,WR,8,64.7,Jerome Simpson,CIN,10,0,46.4,47.6
2008,3299,3,70.9,70.7,1,HB,10,68.3,DeDe Dorsey,CIN,1,0,54.4,73.3
2008,2467,12,29.7,,0,QB,0,,Ryan Fitzpatrick,CIN,0,0,53.9,
2009,806,17,24.3,,52,WR,545,67.5,Chad Johnson,CIN,526,0,82.7,82.9
2009,4411,17,40.4,70.9,298,WR,402,59.5,Andre Caldwell,CIN,127,0,67.7,66.4
2009,638,17,38.8,,183,WR,417,57.4,Laveranues Coles,CIN,251,0,68.2,66.3
2009,2046,16,27.0,49.8,50,TE,239,66.0,John Paul Foschi,CIN,7,213,59.1,51.7
2009,3668,15,46.0,77.9,5,HB,181,88.3,Brian Leonard,CIN,9,0,64.4,68.2
2009,3908,17,16.1,70.0,47,TE,211,26.9,Daniel Coats,CIN,6,171,45.7,28.6
2009,2221,14,89.0,64.5,1,HB,189,50.6,Cedric Benson,CIN,1,0,62.0,47.8
2009,2300,8,72.3,,6,WR,134,80.0,Chris Henry,CIN,138,0,68.9,68.2
2009,1343,13,64.2,61.9,5,HB,116,67.7,Larry Johnson,CIN,2,0,47.8,55.9
2009,1430,17,21.5,59.9,0,FB,87,28.8,Jeremi Johnson,CIN,1,2,67.7,36.6
2009,5342,6,70.3,,27,WR,37,52.1,Quan Cosby,CIN,11,0,77.0,76.1
2009,5133,8,58.4,78.7,2,HB,37,73.4,Bernard Scott,CIN,1,0,68.5,72.1
2009,4779,5,,,1,WR,19,,Maurice Purify,CIN,19,0,54.6,51.3
2009,4360,1,,,2,WR,8,,Jerome Simpson,CIN,7,0,55.3,55.2
2010,188,14,81.6,66.5,96,WR,521,48.9,Terrell Owens,CIN,455,3,69.9,69.4
2010,806,14,81.2,,28,WR,539,51.1,Chad Johnson,CIN,545,0,70.2,70.1
2010,5546,15,25.0,61.9,60,TE,378,40.3,Jermaine Gresham,CIN,14,327,64.6,59.8
2010,5608,15,79.5,,408,WR,428,86.9,Jordan Shipley,CIN,40,0,66.9,66.3
2010,4411,15,75.8,,75,WR,176,52.7,Andre Caldwell,CIN,105,0,66.0,64.3
2010,2221,16,36.9,65.7,1,HB,238,76.3,Cedric Benson,CIN,3,0,58.2,62.4
2010,4360,5,19.7,,4,WR,70,70.5,Jerome Simpson,CIN,66,0,82.6,83.7
2010,3668,11,77.0,75.8,8,HB,141,70.7,Brian Leonard,CIN,16,6,58.3,57.7
2010,5133,13,85.0,55.9,4,HB,85,60.6,Bernard Scott,CIN,4,2,69.2,49.3
2010,468,16,71.1,58.0,17,TE,151,78.0,Reggie Kelly,CIN,7,135,63.7,41.8
2010,5021,6,65.8,74.3,8,TE,28,70.5,Chase Coffman,CIN,2,22,70.6,71.6
2010,3051,7,64.0,70.5,23,TE,42,68.3,Garrett Mills,CIN,6,21,49.7,47.5
2010,5109,3,66.7,81.6,0,HB,18,64.7,Cedric Peerman,CIN,3,0,60.1,59.5
2010,5342,7,64.0,,5,WR,16,68.3,Quan Cosby,CIN,11,0,59.7,59.5
2010,5347,6,64.6,25.5,0,FB,12,64.7,Chris Pressley,CIN,0,0,50.7,57.3
2010,3000,16,61.2,81.3,0,T,10,64.7,Andrew Whitworth,CIN,0,14,90.9,61.7
2011,6156,16,81.9,,82,WR,544,64.0,A.J. Green,CIN,499,0,72.0,74.5
2011,4360,17,79.7,68.1,58,WR,569,34.5,Jerome Simpson,CIN,547,0,64.2,64.2
2011,5546,15,44.4,63.8,116,TE,441,59.6,Jermaine Gresham,CIN,33,405,73.9,75.4
2011,4411,13,77.7,68.1,229,WR,331,48.3,Andre Caldwell,CIN,123,0,54.2,54.0
