team_name,year,position,grades_hands_fumble,grades_offense,grades_pass,grades_run,category,grades_hands_drop,grades_pass_block,grades_pass_route,grades_run_block,grades_offense_penalty,grades_coverage_defense,grades_defense,grades_defense_penalty,grades_pass_rush_defense,grades_run_defense,grades_tackle
ATL,2023,TE,58.6,63.599999999999994,56.3,56.9,rushing,,76.5,68.1,37.45,53.349999999999994,,,,,,
ATL,2023,WR,48.7,56.25,,53.0,rushing,,68.1,58.400000000000006,48.5,62.6,,,,,,
ATL,2024,HB,82.39999999999999,80.3,,80.23333333333333,rushing,,52.55,71.43333333333334,66.75,78.23333333333333,,,,,,
ATL,2024,QB,41.6,76.1,74.3,65.2,rushing,,,58.9,60.0,88.0,,,,,,
ATL,2024,WR,21.7,59.4,,73.5,rushing,,80.9,58.7,53.0,54.1,,,,,,
BLT,2006,FB,31.5,83.6,,70.9,rushing,,86.7,67.5,76.3,84.5,,,,,,
BLT,2006,HB,53.9,58.13333333333333,,55.800000000000004,rushing,,62.333333333333336,60.6,58.36666666666667,82.60000000000001,,,,,,
BLT,2006,QB,45.3,50.05,56.7,40.05,rushing,,,58.4,60.15,13.7,,,,,,
BLT,2006,WR,70.75,73.55000000000001,58.4,51.45,rushing,,,74.2,64.25,71.85,,,,,,
BLT,2007,FB,24.1,58.0,,56.3,rushing,,74.8,30.0,68.4,0.0,,,,,,
BLT,2007,HB,57.55,64.4,,59.2,rushing,,76.625,66.525,58.5,79.475,,,,,,
BLT,2007,QB,38.666666666666664,50.199999999999996,53.9,36.300000000000004,rushing,,,58.4,60.0,58.1,,,,,,
BLT,2007,WR,64.6,73.9,,58.7,rushing,,,71.6,85.1,75.6,,,,,,
BLT,2008,FB,76.9,71.5,,51.0,rushing,,36.0,55.0,82.8,54.3,,,,,,
BLT,2008,HB,55.925,50.55,,50.325,rushing,,68.26666666666667,49.975,69.5,36.099999999999994,,,,,,
BLT,2008,QB,74.25,69.65,75.5,42.8,rushing,,60.9,93.9,61.45,70.0,,,,,,
BLT,2008,WR,63.15,79.4,83.4,64.25,rushing,,68.4,78.9,69.75,60.0,,,,,,
BLT,2009,FB,84.4,62.0,,48.6,rushing,,55.4,57.4,73.8,86.0,,,,,,
BLT,2009,HB,70.825,54.275,56.1,53.575,rushing,,78.4,69.9,58.6,52.15,,,,,,
BLT,2009,QB,74.4,64.7,71.4,42.45,rushing,,74.2,53.7,60.15,63.2,,,,,,
BLT,2009,WR,63.73333333333333,70.53333333333335,60.3,56.26666666666667,rushing,,,69.16666666666667,77.93333333333334,66.96666666666667,,,,,,
BLT,2010,FB,75.0,56.8,,54.150000000000006,rushing,,50.7,58.6,65.85,41.4,,,,,,
BLT,2010,HB,70.65,63.8,,61.15,rushing,,45.7,81.75,57.25,51.95,,,,,,
BLT,2010,QB,57.7,73.2,78.1,28.3,rushing,,60.9,,60.0,61.5,,,,,,
BLT,2010,WR,43.699999999999996,64.73333333333333,58.8,52.366666666666674,rushing,,70.5,66.03333333333333,62.76666666666667,69.93333333333334,,,,,,
BLT,2011,FB,78.6,76.4,,59.3,rushing,,82.1,52.4,80.0,42.5,,,,,,
BLT,2011,HB,64.2,65.10000000000001,54.1,64.3,rushing,,57.15,68.36666666666666,58.56666666666666,72.23333333333333,,,,,,
BLT,2011,QB,56.900000000000006,64.65,61.7,47.35,rushing,,,59.5,60.1,51.0,,,,,,
BLT,2011,WR,51.8,62.5,,65.2,rushing,,66.4,60.400000000000006,62.400000000000006,77.55000000000001,,,,,,
BLT,2012,FB,34.1,83.4,,68.6,rushing,,63.0,60.0,86.8,64.5,,,,,,
BLT,2012,HB,78.26666666666667,72.13333333333334,,72.36666666666666,rushing,,69.10000000000001,61.26666666666667,60.6,45.43333333333334,,,,,,
BLT,2012,QB,73.4,70.75,67.15,53.45,rushing,,,58.6,60.05,76.5,,,,,,
BLT,2012,WR,80.56666666666666,77.43333333333334,,55.13333333333333,rushing,,,77.43333333333334,73.33333333333333,55.23333333333333,,,,,,
BLT,2013,C,19.7,69.2,,57.2,rushing,,65.0,,71.7,78.3,,,,,,
BLT,2013,FB,81.7,56.4,,48.9,rushing,,69.0,60.6,61.0,33.4,,,,,,
BLT,2013,HB,72.225,58.025,,56.199999999999996,rushing,,71.65,61.95,61.9,65.85,,,,,,
BLT,2013,QB,76.1,64.25,55.45,56.95,rushing,,,67.69999999999999,60.4,77.9,,,,,,
BLT,2013,WR,83.85,67.5,,53.75,rushing,,,67.25,65.35,72.6,,,,,,
BLT,2014,HB,67.7,60.175,,57.95,rushing,,74.5,60.9,59.6,79.0,,,,,,
BLT,2014,QB,40.6,55.150000000000006,75.7,45.05,rushing,,,,60.0,80.6,,,,,,
BLT,2014,WR,75.25,70.05,,62.8,rushing,,,67.5,75.7,80.5,,,,,,
BLT,2015,FB,82.1,63.6,,57.2,rushing,,91.0,71.5,47.4,22.6,,,,,,
BLT,2015,HB,64.74,63.58,,61.04,rushing,,59.46,67.88,59.925,79.1,,,,,,
BLT,2015,QB,76.725,55.425000000000004,56.45,50.7,rushing,,,,60.075,58.7,,,,,,
BLT,2015,S,16.2,43.8,,44.7,rushing,,,,,65.0,,,,,,
BLT,2015,WR,76.8,64.55,,62.55,rushing,,,61.2,62.1,83.30000000000001,,,,,,
BLT,2016,FB,79.2,75.6,,72.1,rushing,,91.0,71.1,67.7,90.1,,,,,,
BLT,2016,HB,69.05000000000001,67.075,,67.15,rushing,,56.175,65.5,60.26666666666667,64.725,,,,,,
BLT,2016,P,17.2,35.7,,60.0,rushing,,62.0,,,67.3,,,,,,
BLT,2016,QB,81.19999999999999,61.2,59.4,63.949999999999996,rushing,,,,60.0,61.55,,,,,,
BLT,2016,WR,64.85,61.325,,59.975,rushing,,,57.1,55.95,76.975,,,,,,
BLT,2017,HB,66.2,68.14,,66.26,rushing,,65.97999999999999,63.779999999999994,61.54,73.76,,,,,,
BLT,2017,QB,80.5,60.699999999999996,60.599999999999994,56.35,rushing,,,,60.05,56.15,,,,,,
BLT,2017,TE,46.35,61.6,,63.6,rushing,,82.5,57.1,61.45,68.6,,,,,,
BLT,2017,WR,71.89999999999999,62.9,,56.36666666666667,rushing,,,62.4,62.86666666666667,81.76666666666667,,,,,,
BLT,2018,HB,48.93333333333334,67.0,,67.43333333333332,rushing,,47.199999999999996,64.43333333333334,57.260000000000005,55.5,,,,,,
BLT,2018,QB,50.25,64.05,63.55,64.0,rushing,,,53.6,62.150000000000006,54.650000000000006,,,,,,
BLT,2018,TE,73.85,67.80000000000001,,59.75,rushing,,62.099999999999994,66.9,65.1,58.699999999999996,,,,,,
BLT,2018,WR,81.23333333333333,63.86666666666667,,55.1,rushing,,66.2,63.73333333333333,60.26666666666667,77.96666666666667,,,,,,
BLT,2019,HB,69.86666666666666,66.7,,69.26666666666667,rushing,,65.86666666666666,59.5,47.333333333333336,51.6,,,,,,
BLT,2019,QB,69.13333333333334,68.43333333333334,62.25,71.76666666666667,rushing,,,57.2,60.35,67.89999999999999,,,,,,
BLT,2019,S,65.2,75.1,,77.4,rushing,,,,,63.6,,,,,,
BLT,2019,WR,69.13333333333334,53.06666666666666,,58.23333333333333,rushing,,,52.23333333333333,59.73333333333333,69.36666666666666,,,,,,
BLT,2020,C,,49.1,,60.0,rushing,,50.2,44.9,55.1,52.6,,,,,,
BLT,2020,FB,22.0,60.1,,51.1,rushing,,68.4,48.8,73.7,50.7,,,,,,
BLT,2020,HB,63.4,65.4,,70.275,rushing,,56.75,53.05,50.55,63.2,,,,,,
BLT,2020,QB,69.35,62.8,56.1,69.775,rushing,,,,60.075,74.92500000000001,,,,,,
BLT,2020,WR,83.45,67.44999999999999,,64.2,rushing,,,67.4,61.45,56.599999999999994,,,,,,
BLT,2021,FB,71.5,73.9,,69.6,rushing,,61.1,50.3,87.1,75.9,,,,,,
BLT,2021,HB,70.25,63.675,,67.25,rushing,,63.6,56.0,55.93333333333334,61.675,,,,,,
BLT,2021,QB,50.9,70.60000000000001,68.13333333333334,67.3,rushing,,,,60.0,49.633333333333326,,,,,,
BLT,2021,TE,60.4,91.5,,56.9,rushing,,74.0,91.0,75.3,90.2,,,,,,
BLT,2021,WR,51.15,62.15,,61.25,rushing,,72.8,61.6,59.4,71.6,,,,,,
BLT,2022,FB,75.5,71.2,,68.9,rushing,,64.5,45.5,88.6,46.9,,,,,,
BLT,2022,HB,49.980000000000004,63.0,,64.7,rushing,,59.86,55.4,50.36,71.32000000000001,,,,,,
BLT,2022,QB,50.76666666666667,58.9,55.199999999999996,68.03333333333333,rushing,,,57.6,60.13333333333333,79.8,,,,,,
BLT,2022,TE,53.2,80.7,,69.7,rushing,,67.1,79.4,70.1,89.8,,,,,,
BLT,2022,WR,77.85,59.0,,63.699999999999996,rushing,,,60.05,47.2,84.65,,,,,,
BLT,2023,HB,57.300000000000004,68.16666666666667,,67.51666666666667,rushing,,49.31666666666666,68.93333333333334,59.699999999999996,84.39999999999999,,,,,,
BLT,2023,QB,62.4,77.1,73.85,74.2,rushing,,,,60.1,80.25,,,,,,
BLT,2023,TE,79.1,78.8,,58.2,rushing,,71.0,79.5,58.8,89.3,,,,,,
BLT,2023,WR,75.23333333333333,62.9,,66.13333333333334,rushing,,,61.63333333333333,64.06666666666666,59.53333333333333,,,,,,
BLT,2024,HB,73.65,83.65,,79.05,rushing,,72.9,77.25,58.75,22.6,,,,,,
BLT,2024,QB,58.85,72.25,75.8,69.3,rushing,,,,60.25,63.95,,,,,,
BLT,2024,TE,70.8,71.5,,62.6,rushing,,52.0,83.9,61.3,35.7,,,,,,
BLT,2024,WR,79.25,74.6,,64.80000000000001,rushing,,,75.5,50.45,73.7,,,,,,
BUF,2006,HB,62.13333333333333,54.199999999999996,,51.300000000000004,rushing,,69.2,76.6,54.35,78.13333333333334,,,,,,
BUF,2006,QB,28.1,40.4,44.9,28.9,rushing,,60.9,,60.1,40.5,,,,,,
BUF,2006,TE,75.4,66.0,,57.0,rushing,,69.0,65.8,63.6,55.8,,,,,,
BUF,2006,WR,61.5,66.5,,62.800000000000004,rushing,,37.2,66.56666666666666,63.43333333333334,50.13333333333333,,,,,,
BUF,2007,HB,68.175,67.64999999999999,68.9,66.2,rushing,,70.425,63.849999999999994,52.075,71.95,,,,,,
BUF,2007,QB,44.45,53.2,54.75,41.349999999999994,rushing,,,60.0,60.0,86.6,,,,,,
BUF,2007,WR,79.1,68.15,,63.05,rushing,,65.8,67.35,68.35,60.099999999999994,,,,,,
BUF,2008,HB,73.46666666666665,59.4,,60.26666666666667,rushing,,61.9,62.833333333333336,68.4,55.333333333333336,,,,,,
BUF,2008,QB,33.05,59.75,58.7,59.1,rushing,,,,60.7,64.15,,,,,,
BUF,2008,WR,58.76666666666667,67.2,,56.866666666666674,rushing,,,65.46666666666667,80.3,77.06666666666666,,,,,,
BUF,2009,FB,73.5,62.6,,45.8,rushing,,73.8,68.2,66.2,78.2,,,,,,
BUF,2009,HB,66.26666666666667,65.76666666666667,77.9,64.96666666666667,rushing,,60.46666666666667,61.96666666666667,73.5,53.46666666666667,,,,,,
BUF,2009,QB,77.73333333333333,57.9,58.800000000000004,56.79999999999999,rushing,,,59.7,60.699999999999996,51.03333333333334,,,,,,
BUF,2009,WR,74.95,59.8,,67.55,rushing,,,59.0,64.15,65.9,,,,,,
BUF,2010,FB,19.2,61.4,,63.1,rushing,,57.1,29.3,74.5,39.7,,,,,,
BUF,2010,HB,56.025,62.725,,61.55,rushing,,67.56666666666666,57.666666666666664,57.9,76.125,,,,,,
BUF,2010,QB,80.1,66.9,68.2,41.4,rushing,,,,60.3,75.7,,,,,,
BUF,2010,WR,58.633333333333326,65.0,,58.26666666666667,rushing,,,64.33333333333333,67.43333333333334,73.56666666666666,,,,,,
BUF,2011,HB,59.325,65.3,,68.6,rushing,,80.67500000000001,52.425,61.5,68.15,,,,,,
BUF,2011,QB,71.95,52.550000000000004,54.95,44.55,rushing,,61.3,,60.75,70.75,,,,,,
BUF,2011,WR,77.9,57.35,50.2,61.45,rushing,,,56.8,61.35,61.05,,,,,,
BUF,2012,FB,19.9,54.6,,57.7,rushing,,71.9,53.9,63.1,85.6,,,,,,
BUF,2012,HB,55.333333333333336,73.83333333333333,,74.39999999999999,rushing,,72.93333333333334,59.833333333333336,69.03333333333335,84.89999999999999,,,,,,
BUF,2012,QB,64.55,53.5,52.85,60.3,rushing,,,60.0,61.55,70.4,,,,,,
BUF,2012,WR,77.35,58.650000000000006,39.3,63.6,rushing,,68.1,57.3,66.3,72.65,,,,,,
BUF,2013,FB,75.9,66.1,,67.3,rushing,,36.9,75.6,61.6,32.3,,,,,,
BUF,2013,HB,59.03333333333333,69.16666666666667,,69.10000000000001,rushing,,52.5,66.33333333333333,57.95,54.86666666666667,,,,,,
BUF,2013,QB,52.0,53.333333333333336,56.53333333333333,41.666666666666664,rushing,,61.3,,60.0,79.39999999999999,,,,,,
BUF,2013,WR,47.3,65.69999999999999,60.1,60.1,rushing,,,64.725,67.975,73.025,,,,,,
BUF,2014,FB,73.6,50.8,,63.3,rushing,,66.9,43.4,50.4,80.5,,,,,,
BUF,2014,HB,49.7,64.475,53.1,59.975,rushing,,59.025,76.675,60.199999999999996,62.925,,,,,,
BUF,2014,QB,69.2,56.0,58.2,45.349999999999994,rushing,,62.2,,60.0,48.5,,,,,,
BUF,2014,WR,35.15,60.4,,58.1,rushing,,,60.25,68.25,55.0,,,,,,
BUF,2015,FB,81.6,66.6,,57.4,rushing,,64.4,48.9,75.2,5.3,,,,,,
BUF,2015,HB,62.54,65.32,,62.120000000000005,rushing,,73.42,62.04,73.975,69.3,,,,,,
BUF,2015,QB,44.1,59.6,56.95,68.2,rushing,,61.3,65.1,60.75,67.25,,,,,,
BUF,2015,WR,63.71999999999999,64.62,60.5,61.2,rushing,,62.3,65.88,69.03999999999999,53.160000000000004,,,,,,
BUF,2016,FB,75.3,68.4,,57.9,rushing,,59.5,44.2,73.3,88.4,,,,,,
BUF,2016,HB,48.45,67.725,60.0,60.2,rushing,,63.15,71.475,60.65,77.125,,,,,,
BUF,2016,P,,60.0,,60.0,rushing,,63.8,,,66.5,,,,,,
BUF,2016,QB,61.73333333333333,51.86666666666667,53.0,57.833333333333336,rushing,,,,61.03333333333333,61.93333333333334,,,,,,
BUF,2016,WR,78.56666666666666,60.666666666666664,,62.70000000000001,rushing,,,59.86666666666667,62.6,48.26666666666667,,,,,,
BUF,2017,DI,61.9,68.7,,62.4,rushing,,,,,65.5,,,,,,
BUF,2017,FB,72.0,61.8,,54.1,rushing,,83.8,45.6,66.2,85.3,,,,,,
BUF,2017,HB,66.625,62.0,,59.4,rushing,,55.199999999999996,67.225,65.23333333333333,75.3,,,,,,
BUF,2017,QB,58.25,55.75,56.7,54.05,rushing,,,59.75,60.2,85.19999999999999,,,,,,
BUF,2017,WR,58.95,55.150000000000006,28.2,66.05000000000001,rushing,,,58.95,71.6,55.949999999999996,,,,,,
BUF,2018,FB,67.4,56.5,,62.8,rushing,,77.5,59.7,50.4,83.0,,,,,,
BUF,2018,HB,80.075,60.775,,66.3,rushing,,46.475,54.575,58.025,73.425,,,,,,
BUF,2018,P,13.3,28.7,60.0,60.0,rushing,,,,,66.5,,,,,,
BUF,2018,QB,59.925000000000004,51.825,49.575,64.55,rushing,,,60.0,60.4,79.05,,,,,,
BUF,2018,WR,48.05,59.925,56.0,60.3,rushing,,76.9,59.125,61.775000000000006,73.64999999999999,,,,,,
BUF,2019,FB,71.9,50.0,,67.3,rushing,,77.0,46.9,54.0,84.5,,,,,,
BUF,2019,HB,54.125,63.975,,65.19999999999999,rushing,,60.225,57.575,60.5,66.825,,,,,,
BUF,2019,QB,23.299999999999997,54.949999999999996,55.4,54.550000000000004,rushing,,60.9,75.15,60.0,79.65,,,,,,
BUF,2019,TE,76.6,60.2,,62.8,rushing,,48.6,55.1,70.6,61.8,,,,,,
BUF,2019,WR,80.375,62.45,67.9,64.05,rushing,,65.7,61.325,58.625,59.525,,,,,,
BUF,2020,HB,67.2,71.675,,74.125,rushing,,69.275,60.675,58.2,61.125,,,,,,
BUF,2020,QB,65.1,75.45,73.5,69.1,rushing,,,90.3,60.15,69.5,,,,,,
BUF,2020,WR,66.65,71.67500000000001,60.0,55.05,rushing,,42.15,73.89999999999999,53.425,60.475,,,,,,
BUF,2021,FB,71.3,69.8,,53.0,rushing,,84.7,57.7,76.3,85.5,,,,,,
BUF,2021,HB,38.43333333333333,68.89999999999999,,75.63333333333334,rushing,,35.63333333333333,57.03333333333333,54.46666666666667,78.10000000000001,,,,,,
BUF,2021,QB,69.16666666666667,73.36666666666667,67.45,76.73333333333333,rushing,,,89.8,60.1,72.86666666666667,,,,,,
BUF,2021,TE,80.5,63.6,56.9,60.0,rushing,,48.4,65.9,56.5,61.2,,,,,,
BUF,2021,WR,69.5,69.35,,67.85,rushing,,,71.85,38.9,55.3,,,,,,
BUF,2022,HB,67.975,69.075,,66.425,rushing,,61.2,65.425,57.76666666666667,70.15,,,,,,
BUF,2022,QB,58.35,60.15,56.55,75.45,rushing,,,,60.0,77.75,,,,,,
BUF,2022,WR,71.9,77.55,,62.8,rushing,,,77.45,55.95,71.85,,,,,,
BUF,2023,HB,64.0,70.46000000000001,,73.67999999999999,rushing,,61.67999999999999,56.44,61.98,74.17999999999999,,,,,,
BUF,2023,QB,67.25,78.44999999999999,88.2,77.3,rushing,,,,60.0,69.95,,,,,,
BUF,2023,S,61.9,56.1,,57.0,rushing,,,,,65.0,,,,,,
BUF,2023,WR,55.325,73.15,,61.65,rushing,,67.6,73.575,59.35,83.25,,,,,,
BUF,2024,HB,84.43333333333334,72.7,,76.53333333333335,rushing,,57.0,64.43333333333334,47.23333333333333,58.03333333333333,,,,,,
BUF,2024,QB,51.2,55.099999999999994,48.2,76.5,rushing,,,,60.0,73.25,,,,,,
BUF,2024,WR,76.6,68.8,,58.05,rushing,,61.6,69.1,54.95,71.95,,,,,,
CAR,2006,FB,33.5,72.2,,56.1,rushing,,59.4,56.0,84.3,65.4,,,,,,
CAR,2006,HB,65.07499999999999,57.725,,51.275,rushing,,78.2,66.625,57.2,73.575,,,,,,
CAR,2006,QB,64.43333333333334,50.76666666666667,53.26666666666667,46.6,rushing,,,58.4,60.166666666666664,55.199999999999996,,,,,,
CAR,2006,WR,60.73333333333334,77.5,42.6,60.96666666666666,rushing,,56.1,76.3,81.0,64.13333333333333,,,,,,
CAR,2007,FB,76.6,71.9,,49.4,rushing,,57.0,44.8,85.7,86.2,,,,,,
CAR,2007,HB,57.26666666666667,58.63333333333333,,63.46666666666666,rushing,,66.05,45.800000000000004,53.56666666666666,47.53333333333333,,,,,,
CAR,2007,QB,54.375,54.725,55.625,47.475,rushing,,,,60.15,84.1,,,,,,
CAR,2007,WR,63.849999999999994,66.9,,62.349999999999994,rushing,,,65.55,69.30000000000001,79.1,,,,,,
CAR,2008,FB,74.8,80.5,,66.4,rushing,,86.5,39.2,83.7,53.9,,,,,,
CAR,2008,HB,76.53333333333335,61.166666666666664,,63.73333333333333,rushing,,46.099999999999994,51.56666666666666,57.63333333333333,69.03333333333333,,,,,,
CAR,2008,QB,67.05,61.05,77.6,41.7,rushing,,,,60.65,70.9,,,,,,
CAR,2008,WR,54.6,91.3,,65.5,rushing,,65.7,91.4,76.5,63.6,,,,,,
CAR,2009,FB,77.5,64.5,,41.2,rushing,,65.8,30.6,85.0,81.2,,,,,,
CAR,2009,HB,55.45,61.15,,60.425000000000004,rushing,,49.9,63.95,63.05,69.475,,,,,,
CAR,2009,QB,84.25,57.45,57.5,56.1,rushing,,,,60.75,51.5,,,,,,
CAR,2009,WR,49.7,78.3,,58.4,rushing,,,78.4,72.8,54.6,,,,,,
CAR,2010,FB,73.3,71.0,,62.6,rushing,,28.4,63.4,73.4,80.8,,,,,,
CAR,2010,HB,59.8,60.86,,60.3,rushing,,54.7,62.959999999999994,59.17999999999999,76.5,,,,,,
CAR,2010,QB,58.2,55.05,55.650000000000006,47.65,rushing,,60.9,,60.15,69.25,,,,,,
CAR,2010,TE,77.2,57.6,,60.0,rushing,,76.8,52.7,68.9,62.4,,,,,,
CAR,2010,WR,52.45,60.724999999999994,60.2,66.475,rushing,,68.2,57.45,71.875,57.324999999999996,,,,,,
CAR,2011,FB,69.7,71.2,,60.1,rushing,,29.8,66.1,76.3,81.4,,,,,,
CAR,2011,HB,79.56666666666666,72.3,,75.23333333333333,rushing,,49.5,58.150000000000006,68.0,67.39999999999999,,,,,,
CAR,2011,QB,75.75,62.650000000000006,65.1,63.2,rushing,,,89.5,61.0,53.5,,,,,,
CAR,2011,WR,54.25,68.6,60.4,66.75,rushing,,65.7,69.6,62.650000000000006,61.4,,,,,,
CAR,2012,FB,84.8,77.0,,72.1,rushing,,65.0,80.5,66.7,88.8,,,,,,
CAR,2012,HB,57.4,63.56666666666666,,62.800000000000004,rushing,,79.4,59.8,66.26666666666667,80.53333333333333,,,,,,
CAR,2012,QB,72.4,71.9,68.6,73.6,rushing,,,59.3,61.2,55.7,,,,,,
CAR,2012,WR,58.48,68.86,,54.67999999999999,rushing,,64.35,66.38,76.9,65.36,,,,,,
CAR,2013,FB,85.1,67.4,,61.65,rushing,,63.85,60.199999999999996,70.3,59.3,,,,,,
CAR,2013,HB,63.199999999999996,57.225,,58.325,rushing,,81.13333333333334,57.333333333333336,58.2,77.5,,,,,,
CAR,2013,QB,79.9,64.1,71.7,60.5,rushing,,,,60.6,76.35,,,,,,
CAR,2013,WR,85.5,70.65,,70.35,rushing,,,69.35,71.5,50.4,,,,,,
CAR,2014,FB,85.3,52.7,,52.8,rushing,,55.9,54.0,57.6,85.9,,,,,,
CAR,2014,HB,61.81999999999999,60.04,,60.58,rushing,,74.82000000000001,64.9,59.05,72.94,,,,,,
CAR,2014,QB,43.45,73.05,74.95,48.0,rushing,,,,60.0,50.1,,,,,,
CAR,2014,WR,57.800000000000004,59.76666666666666,,63.6,rushing,,67.4,62.699999999999996,61.666666666666664,41.93333333333334,,,,,,
CAR,2015,FB,40.0,60.5,,53.7,rushing,,78.4,68.3,57.2,88.9,,,,,,
CAR,2015,HB,65.13333333333334,66.86666666666666,,66.7,rushing,,80.53333333333333,59.633333333333326,63.0,75.60000000000001,,,,,,
CAR,2015,QB,52.95,67.25,70.9,57.199999999999996,rushing,,61.3,,60.05,65.3,,,,,,
CAR,2015,WR,82.875,65.94999999999999,60.0,69.225,rushing,,65.25,68.075,66.0,62.25,,,,,,
CAR,2016,FB,81.4,53.9,,47.5,rushing,,85.7,52.4,60.4,87.7,,,,,,
CAR,2016,HB,66.13333333333334,60.333333333333336,,57.03333333333334,rushing,,84.0,55.23333333333333,58.800000000000004,84.8,,,,,,
CAR,2016,QB,58.75,64.2,67.30000000000001,42.9,rushing,,,58.4,60.1,56.1,,,,,,
CAR,2016,WR,83.1,63.35,59.7,52.650000000000006,rushing,,,64.15,56.8,81.1,,,,,,
CAR,2017,HB,72.25,64.45,,60.875,rushing,,62.199999999999996,63.65,63.574999999999996,72.19999999999999,,,,,,
CAR,2017,QB,72.44999999999999,58.25,57.6,62.2,rushing,,,58.4,60.2,66.8,,,,,,
CAR,2017,WR,55.475,54.45,,64.175,rushing,,66.6,52.675,67.025,66.15,,,,,,
CAR,2018,FB,73.1,62.7,,63.1,rushing,,81.3,54.2,59.4,82.6,,,,,,
CAR,2018,HB,73.575,65.975,71.3,64.425,rushing,,66.425,67.52499999999999,59.23333333333333,79.5,,,,,,
CAR,2018,QB,80.13333333333333,63.63333333333333,62.333333333333336,66.2,rushing,,,60.0,60.0,61.46666666666667,,,,,,
CAR,2018,WR,28.433333333333334,69.0,,68.33333333333333,rushing,,64.9,69.53333333333335,53.06666666666666,54.133333333333326,,,,,,
CAR,2019,FB,72.3,50.9,,50.8,rushing,,77.6,55.3,49.5,83.6,,,,,,
CAR,2019,HB,76.4,61.675,45.6,59.675,rushing,,58.36666666666667,68.26666666666667,59.4,79.57499999999999,,,,,,
CAR,2019,QB,45.300000000000004,42.4,44.9,40.63333333333333,rushing,,,56.6,60.06666666666666,71.06666666666666,,,,,,
CAR,2019,S,61.9,67.3,,65.3,rushing,,60.9,,,65.7,,,,,,
CAR,2019,WR,64.86666666666666,64.23333333333333,,62.43333333333334,rushing,,69.06666666666666,63.86666666666667,57.76666666666667,81.2,,,,,,
CAR,2020,CB,65.2,61.3,,57.4,rushing,,,57.2,60.0,67.7,,,,,,
CAR,2020,FB,73.1,57.0,,79.2,rushing,,86.0,30.3,64.0,81.4,,,,,,
CAR,2020,HB,72.2,69.47999999999999,,69.9,rushing,,57.25,67.24,63.449999999999996,81.66,,,,,,
CAR,2020,QB,73.0,67.43333333333334,61.7,64.3,rushing,,,58.699999999999996,60.75,47.699999999999996,,,,,,
CAR,2020,S,65.2,69.1,,67.6,rushing,,,60.0,,65.6,,,,,,
CAR,2020,WR,68.15,71.52499999999999,53.5,67.6,rushing,,76.2,71.775,52.1,65.6,,,,,,
CAR,2021,HB,75.9,67.1,,63.35,rushing,,48.775,72.3,64.60000000000001,74.5,,,,,,
CAR,2021,QB,51.4,53.333333333333336,51.0,65.5,rushing,,,60.0,60.29999999999999,19.400000000000002,,,,,,
CAR,2021,S,65.8,64.9,,63.1,rushing,,,,,60.4,,,,,,
CAR,2021,TE,76.2,55.2,,57.9,rushing,,53.2,51.7,64.0,77.3,,,,,,
CAR,2021,WR,70.36666666666667,66.3,,64.2,rushing,,66.8,65.46666666666665,64.16666666666667,86.73333333333333,,,,,,
CAR,2022,HB,76.25,69.39999999999999,,73.075,rushing,,43.275,56.35,55.86666666666667,65.075,,,,,,
CAR,2022,QB,57.05,63.7,63.3,60.949999999999996,rushing,,,,60.1,59.099999999999994,,,,,,
CAR,2022,S,61.9,65.5,,63.1,rushing,,63.8,,,63.6,,,,,,
CAR,2022,WR,80.3,79.45,,54.4,rushing,,,81.35,64.8,58.75,,,,,,
CAR,2023,HB,75.36666666666666,67.23333333333333,,69.53333333333333,rushing,,43.1,61.333333333333336,56.300000000000004,86.03333333333335,,,,,,
CAR,2023,P,60.4,61.0,60.3,60.0,rushing,,,,,67.4,,,,,,
CAR,2023,QB,55.1,68.55,65.85,71.15,rushing,,,,60.0,69.0,,,,,,
CAR,2023,WR,50.333333333333336,67.9,,67.3,rushing,,46.5,68.53333333333333,57.833333333333336,43.6,,,,,,
CAR,2024,HB,66.10000000000001,71.16666666666667,,75.83333333333333,rushing,,46.95,54.96666666666667,56.0,80.06666666666666,,,,,,
CAR,2024,QB,73.95,60.949999999999996,61.300000000000004,57.45,rushing,,,,60.0,42.5,,,,,,
CAR,2024,WR,70.45,56.35,,58.7,rushing,,46.2,59.0,55.95,79.7,,,,,,
CHI,2006,FB,78.6,75.3,,57.4,rushing,,89.5,61.1,72.6,87.4,,,,,,
CHI,2006,HB,81.46666666666665,58.76666666666667,60.2,56.0,rushing,,69.89999999999999,68.53333333333333,56.9,64.76666666666667,,,,,,
CHI,2006,QB,67.55,39.25,40.9,40.099999999999994,rushing,,61.3,62.1,60.0,75.69999999999999,,,,,,
CHI,2006,WR,62.15,66.7,,55.4,rushing,,62.4,67.15,59.45,59.15,,,,,,
CHI,2007,FB,22.8,82.8,,49.3,rushing,,56.6,48.1,90.2,53.6,,,,,,
CHI,2007,HB,50.1,54.03333333333333,68.9,50.0,rushing,,73.63333333333334,61.5,56.53333333333333,81.0,,,,,,
CHI,2007,QB,44.6,55.36666666666667,60.63333333333333,28.53333333333333,rushing,,60.9,58.4,60.0,48.166666666666664,,,,,,
CHI,2007,WR,77.0,68.2,60.0,58.2,rushing,,,70.0,57.2,13.5,,,,,,
CHI,2008,FB,46.949999999999996,57.0,,60.1,rushing,,69.75,47.25,62.9,0.0,,,,,,
CHI,2008,HB,80.875,51.55,,49.475,rushing,,70.625,63.625,59.9,76.125,,,,,,
