player,year_signed,years,value,apy,guaranteed,apy_cap_pct,inflated_value,inflated_apy,inflated_guaranteed,gsis_id,season,team,position,depth_chart_position,jersey_number,birth_date,draft_club,draft_number,age
Seth Williams,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0036657,2023,JAX,WR,WR,18.0,2000-04-10,DEN,219.0,24.0
Parker Washington,2023,4,4.032264,1.008066,0.192264,0.004,4.58114,1.145285,0.218435,00-0038606,2023,JAX,WR,WR,11.0,2002-03-21,JAX,185.0,22.0
Tim Jones,2023,1,0.87,0.87,0.0,0.004,0.988425,0.988425,0.0,00-0036497,2023,JAX,WR,WR,15.0,1998-05-15,,,25.0
Jacob Harris,2023,1,0.94,0.94,0.0,0.004,1.067954,1.067954,0.0,00-0036918,2023,JAX,WR,WR,83.0,1997-04-16,LA,141.0,27.0
Kevin Austin Jr.,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0037231,2023,JAX,WR,WR,80.0,,,,
Elijah Cooks,2023,3,2.705,0.901667,0.07,0.004,3.073207,1.024403,0.079528,00-0038667,2023,JAX,WR,WR,14.0,1998-10-13,,,25.0
Jaray Jenkins,2023,3,2.7025,0.900833,0.0825,0.004,3.070367,1.023455,0.09373,00-0038671,2023,JAX,WR,WR,87.0,,,,
Oliver Martin,2023,3,2.696,0.898667,0.002,0.004,3.062982,1.020994,0.002272,00-0038672,2023,JAX,WR,WR,88.0,,,,
Jaylon Moore,2023,1,0.75,0.75,0.0,0.003,0.852091,0.852091,0.0,00-0036125,2023,JAX,WR,WR,83.0,1997-07-01,,,26.0
Evan Engram,2023,3,41.25,13.75,25.5,0.061,46.864991,15.621664,28.971085,00-0033881,2023,JAX,TE,TE,17.0,1994-09-02,NYG,23.0,29.0
Brenton Strange,2023,4,6.114342,1.528586,3.224717,0.007,6.946632,1.736659,3.663669,00-0038935,2023,JAX,TE,TE,85.0,2000-12-27,JAX,61.0,23.0
