season,player,pfr_id,tm,age,pos,g,gs,int,tgt,cmp,cmp_percent,yds,yds_cmp,yds_tgt,td,rat,dadot,air,yac,bltz,hrry,qbkd,sk,prss,comb,m_tkl,m_tkl_percent,loaded
2024,Jordan Davis,DaviJo03,PHI,24.0,DT,7.0,7.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,1.0,10.0,2.0,0.16699999999999998,2024-10-31
2024,Khalil Davis,DaviKh00,HOU,28.0,DT,8.0,0.0,0.0,1.0,1.0,1.0,14.0,14.0,14.0,0.0,118.7,2.0,2.0,12.0,0.0,0.0,1.0,1.0,2.0,8.0,2.0,0.2,2024-10-31
2024,Clelin Ferrell,FerrCl00,WAS,27.0,DE,5.0,5.0,0.0,2.0,2.0,1.0,16.0,8.0,8.0,0.0,100.0,-1.5,-3.0,19.0,1.0,2.0,2.0,2.0,6.0,10.0,1.0,0.091,2024-10-31
2024,Demetrius Flannigan-Fowles,FlanDe00,SF,28.0,LB,6.0,3.0,1.0,5.0,5.0,1.0,83.0,16.6,16.6,0.0,79.2,2.4,12.0,71.0,4.0,0.0,0.0,0.0,0.0,10.0,3.0,0.231,2024-10-31
2024,Nick Herbig,HerbNi00,PIT,23.0,LB,5.0,2.0,0.0,1.0,1.0,1.0,25.0,25.0,25.0,0.0,118.7,14.0,14.0,11.0,8.0,2.0,1.0,2.5,6.0,8.0,0.0,0.0,2024-10-31
2024,Maurice Hurst,HursMa00,CLE,29.0,DT,4.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.5,1.0,9.0,0.0,0.0,2024-10-31
2024,Thomas Incoom,IncoTh00,CAR,25.0,OLB,5.0,0.0,0.0,1.0,1.0,1.0,4.0,4.0,4.0,0.0,83.3,4.0,4.0,0.0,2.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,2024-10-31
2024,JaMarcus Ingram,IngrJa00,BUF,27.0,CB,8.0,0.0,2.0,12.0,5.0,0.41700000000000004,79.0,15.8,6.6,0.0,24.7,11.0,40.0,39.0,2.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,2024-10-31
2024,John Jenkins,JenkJo00,LV,35.0,DT,8.0,8.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.5,2.0,22.0,2.0,0.083,2024-10-31
2024,Nazeeh Johnson,JohnNa01,KC,26.0,S,7.0,1.0,0.0,9.0,3.0,0.33299999999999996,43.0,14.3,4.8,1.0,86.8,17.2,40.0,3.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2024-10-31
2024,Naquan Jones,JoneNa01,ARI,26.0,DT,4.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,1.0,2.0,4.0,14.0,1.0,0.067,2024-10-31
2024,Avonte Maddox,MaddAv00,PHI,28.0,CB,7.0,2.0,0.0,20.0,10.0,0.5,98.0,9.8,4.9,1.0,80.8,5.8,19.0,79.0,1.0,0.0,0.0,0.0,0.0,14.0,1.0,0.067,2024-10-31
2024,Jaylen McCollough,McCoJa02,LA,24.0,DB,7.0,0.0,3.0,4.0,1.0,0.25,18.0,18.0,4.5,0.0,6.2,8.0,6.0,12.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2024-10-31
2024,Jalen Mills,MillJa02,NYJ,30.0,S,3.0,2.0,0.0,10.0,3.0,0.3,39.0,13.0,3.9,0.0,43.3,12.4,22.0,17.0,2.0,0.0,0.0,0.0,0.0,12.0,3.0,0.2,2024-10-31
2024,Cameron Mitchell,MitcCa01,CLE,23.0,CB,8.0,0.0,0.0,12.0,9.0,0.75,94.0,10.4,7.8,1.0,125.0,5.3,44.0,50.0,1.0,0.0,0.0,0.0,0.0,7.0,6.0,0.462,2024-10-31
2024,Bilal Nichols,NichBi00,ARI,28.0,DL,6.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,10.0,2.0,0.16699999999999998,2024-10-31
2024,Trevor Nowaske,NowaTr00,DET,26.0,LB,5.0,1.0,1.0,2.0,1.0,0.5,1.0,1.0,0.5,0.0,16.7,-0.5,0.0,1.0,2.0,1.0,0.0,2.0,3.0,8.0,0.0,0.0,2024-10-31
2024,Otito Ogbonnia,OgboOt00,LAC,23.0,DT,7.0,7.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,0.0,0.0,2024-10-31
2024,Levi Onwuzurike,OnwuLe00,DET,26.0,DL,7.0,4.0,0.0,1.0,1.0,1.0,7.0,7.0,7.0,0.0,95.8,-6.0,-6.0,13.0,0.0,4.0,5.0,1.5,12.0,14.0,1.0,0.067,2024-10-31
2024,Dell Pettus,PettDe00,NE,23.0,S,8.0,1.0,0.0,4.0,2.0,0.5,31.0,15.5,7.8,0.0,76.0,12.8,29.0,2.0,1.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,2024-10-31
2024,James Pierre,PierJa01,PIT,28.0,CB,6.0,0.0,0.0,5.0,2.0,0.4,35.0,17.5,7.0,0.0,64.6,8.2,26.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2024-10-31
2024,Jalen Reeves-Maybin,ReevJa00,DET,29.0,LB,7.0,0.0,0.0,2.0,2.0,1.0,18.0,9.0,9.0,0.0,104.2,5.5,11.0,7.0,8.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,2024-10-31
2024,Jack Sanborn,SanbJa00,CHI,24.0,LB,7.0,1.0,0.0,4.0,3.0,0.75,49.0,16.3,12.3,0.0,115.6,9.8,31.0,18.0,6.0,1.0,1.0,1.0,3.0,11.0,1.0,0.083,2024-10-31
2024,Isaiah Simmons,SimmIs00,NYG,26.0,S,8.0,0.0,0.0,6.0,5.0,0.833,56.0,11.2,9.3,0.0,105.6,2.0,9.0,47.0,10.0,1.0,0.0,0.0,1.0,8.0,2.0,0.2,2024-10-31
2024,Preston Smith,SmitPr00,GB,32.0,DL,8.0,8.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,7.0,1.0,2.5,11.0,16.0,1.0,0.059000000000000004,2024-10-31
2024,Juanyeh Thomas,ThomJu03,DAL,24.0,S,7.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,1.0,0.125,2024-10-31
2024,Dalvin Tomlinson,TomlDa00,CLE,30.0,DT,8.0,8.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,2.0,1.5,4.0,12.0,2.0,0.14300000000000002,2024-10-31
2024,Dee Winters,WintDe00,SF,24.0,LB,6.0,4.0,0.0,6.0,5.0,0.833,28.0,5.6,4.7,0.0,86.1,5.2,10.0,18.0,7.0,0.0,0.0,0.0,0.0,11.0,2.0,0.154,2024-10-31
2024,Montravius Adams,AdamMo00,PIT,29.0,DT,7.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,1.0,2.0,8.0,0.0,0.0,2024-10-31
2024,Jalyn Armour-Davis,ArmoJa00,BAL,25.0,CB,4.0,2.0,0.0,11.0,8.0,0.727,89.0,11.1,8.1,1.0,126.7,6.5,54.0,35.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.125,2024-10-31
2024,Dorance Armstrong,ArmsDo00,WAS,27.0,DE,7.0,7.0,0.0,3.0,3.0,1.0,20.0,6.7,6.7,0.0,94.4,1.7,5.0,15.0,0.0,7.0,5.0,3.0,16.0,14.0,2.0,0.125,2024-10-31
2024,Andrew Booth,BootAn00,DAL,24.0,CB,3.0,1.0,0.0,3.0,3.0,1.0,46.0,15.3,15.3,0.0,118.7,11.3,34.0,12.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2024-10-31
2024,Chris Braswell,BrasCh01,TB,23.0,OLB,8.0,0.0,0.0,2.0,2.0,1.0,14.0,7.0,7.0,0.0,95.8,2.0,4.0,10.0,20.0,2.0,4.0,0.5,7.0,11.0,0.0,0.0,2024-10-31
2024,Elijah Campbell,CampEl00,MIA,29.0,DB,7.0,0.0,0.0,3.0,2.0,0.667,20.0,10.0,6.7,0.0,85.4,9.3,16.0,4.0,1.0,1.0,0.0,0.0,1.0,6.0,0.0,0.0,2024-10-31
2024,Elijah Chatman,ChatEl00,NYG,24.0,DT,8.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,2.0,8.0,0.0,0.0,2024-10-31
2024,Claudin Cherelus,CherCl00,CAR,26.0,LB,7.0,1.0,0.0,7.0,4.0,0.5710000000000001,39.0,9.8,5.6,0.0,72.9,3.6,20.0,19.0,0.0,0.0,1.0,0.0,1.0,14.0,4.0,0.222,2024-10-31
2024,Terrell Edmunds,EdmuTe00,2TM,27.0,,6.0,0.0,0.0,6.0,3.0,0.5,50.0,16.7,8.3,0.0,78.5,6.3,41.0,9.0,3.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2024-10-31
2024,Tommy Eichenberg,EichTo00,LV,23.0,LB,5.0,1.0,0.0,5.0,5.0,1.0,53.0,10.6,10.6,1.0,150.4,-1.8,-9.0,62.0,3.0,1.0,0.0,0.0,1.0,7.0,1.0,0.125,2024-10-31
2024,Kingsley Enagbare,EnagKi00,GB,24.0,DL,8.0,0.0,0.0,2.0,2.0,1.0,14.0,7.0,7.0,0.0,95.8,-0.5,-1.0,15.0,2.0,3.0,1.0,1.5,6.0,15.0,5.0,0.25,2024-10-31
2024,AJ Finley,FinlAJ00,LAC,23.0,S,7.0,0.0,0.0,4.0,3.0,0.75,51.0,17.0,12.8,0.0,116.7,10.0,30.0,21.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2024-10-31
2024,Neville Gallimore,GallNe00,LA,27.0,NT,7.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,16.0,0.0,0.0,2024-10-31
2024,Kevin Givens,GiveKe01,SF,27.0,DL,7.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,2.0,3.5,7.0,10.0,1.0,0.091,2024-10-31
2024,TaQuon Graham,GrahTa00,ATL,26.0,DL,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,2.0,0.16699999999999998,2024-10-31
2024,Malik Herring,HerrMa02,KC,27.0,DE,7.0,0.0,0.0,1.0,1.0,1.0,7.0,7.0,7.0,0.0,95.8,4.0,4.0,3.0,0.0,0.0,3.0,0.0,3.0,7.0,0.0,0.0,2024-10-31
2024,Talanoa Hufanga,HufaTa00,SF,25.0,S,2.0,2.0,0.0,3.0,3.0,1.0,58.0,19.3,19.3,0.0,118.7,9.3,28.0,30.0,1.0,0.0,0.0,0.0,0.0,8.0,2.0,0.2,2024-10-31
2024,Adoree Jackson,JackAd00,NYG,29.0,CB,5.0,0.0,0.0,8.0,5.0,0.625,61.0,12.2,7.6,0.0,85.9,10.1,41.0,20.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-10-31
2024,DMarco Jackson,JackDM00,NO,26.0,LB,5.0,0.0,0.0,3.0,2.0,0.667,15.0,7.5,5.0,0.0,78.5,4.3,8.0,7.0,2.0,0.0,0.0,0.0,0.0,9.0,1.0,0.1,2024-10-31
2024,Austin Johnson,JohnAu01,BUF,30.0,DT,7.0,0.0,1.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,8.0,0.0,0.0,2024-10-31
2024,Linval Joseph,JoseLi99,DAL,36.0,DT,7.0,0.0,0.0,1.0,1.0,1.0,3.0,3.0,3.0,0.0,79.2,-2.0,-2.0,5.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,0.0,2024-10-31
2024,Eku Leota,LeotEk00,2TM,25.0,,3.0,1.0,0.0,2.0,2.0,1.0,8.0,4.0,4.0,0.0,83.3,0.0,0.0,8.0,3.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,2024-10-31
2024,Isaiahh Loudermilk,LoudIs00,PIT,27.0,DT,8.0,0.0,0.0,1.0,1.0,1.0,12.0,12.0,12.0,0.0,116.7,-6.0,-6.0,18.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.14300000000000002,2024-10-31
2024,Jesse Luketa,LukeJe00,ARI,25.0,OLB,4.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,3.0,0.0,0.0,0.0,0.0,8.0,2.0,0.2,2024-10-31
2024,Jeremy McNichols,McNiJe00,WAS,29.0,RB,8.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1.0,0.1,2024-10-31
2024,Von Miller,MillVo00,BUF,35.0,LB,4.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,3.0,2.0,1.0,3.0,6.0,5.0,0.0,0.0,2024-10-31
2024,Michael Pierce,PierMi00,BAL,32.0,NT,7.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,-1.0,0.0,0.0,0.0,2.0,1.0,1.0,5.0,15.0,1.0,0.063,2024-10-31
2024,DJ Reader,ReadD.00,DET,30.0,DL,6.0,6.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,2.0,1.0,4.0,9.0,0.0,0.0,2024-10-31
2024,Chop Robinson,RobiCh00,MIA,21.0,LB,7.0,1.0,0.0,4.0,1.0,0.25,-1.0,-1.0,-0.3,0.0,39.6,-2.0,-9.0,8.0,6.0,1.0,1.0,0.0,2.0,10.0,1.0,0.091,2024-10-31
2024,Brady Russell,RussBr00,SEA,26.0,TE,8.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,2024-10-31
2024,Javon Solomon,SoloJa00,BUF,23.0,DE,6.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,1.0,0.0,2.0,2.0,4.0,5.0,0.0,0.0,2024-10-31
2024,Rodney Thomas,ThomRo07,IND,26.0,S,8.0,1.0,0.0,1.0,1.0,1.0,15.0,15.0,15.0,0.0,118.7,13.0,13.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.125,2024-10-31
2024,Nick Thurman,ThurNi00,CAR,29.0,DT,8.0,4.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,2.0,0.133,2024-10-31
2024,Dondrea Tillman,TillDo00,DEN,26.0,OLB,4.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,17.0,1.0,1.0,2.0,4.0,6.0,1.0,0.14300000000000002,2024-10-31
2024,Tyrus Wheat,WheaTy02,DAL,25.0,DE,5.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,3.0,1.0,0.5,5.0,11.0,0.0,0.0,2024-10-31
2024,Milton Williams,WillMi08,PHI,25.0,DT,7.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,2.0,3.0,10.0,1.0,0.091,2024-10-31
2024,Marco Wilson,WilsMa04,NE,25.0,CB,7.0,0.0,0.0,9.0,6.0,0.667,69.0,11.5,7.7,0.0,89.6,5.7,23.0,46.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.111,2024-10-31
2024,Tyree Wilson,WilsTy01,LV,24.0,DE,7.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,3.0,1.0,5.0,8.0,1.0,0.111,2024-10-31
2024,Alex Wright,WrigAl01,CLE,24.0,DE,4.0,0.0,0.0,3.0,2.0,0.667,22.0,11.0,7.3,0.0,88.2,-2.0,-6.0,28.0,0.0,0.0,0.0,1.0,1.0,8.0,1.0,0.111,2024-10-31
2024,Adetomiwa Adebawore,AdebAd00,IND,23.0,DT,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,1.0,2.0,6.0,1.0,0.14300000000000002,2024-10-31
2024,Corey Ballentine,BallCo00,GB,28.0,CB,7.0,1.0,0.0,4.0,2.0,0.5,43.0,21.5,10.8,1.0,128.1,15.5,32.0,11.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2024-10-31
2024,Tyus Bowser,BowsTy00,2TM,29.0,,5.0,2.0,0.0,3.0,3.0,1.0,34.0,11.3,11.3,0.0,113.9,5.0,15.0,19.0,8.0,1.0,0.0,0.0,1.0,6.0,1.0,0.14300000000000002,2024-10-31
2024,Bobby Brown,BrowBo04,LA,24.0,NT,7.0,6.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,21.0,1.0,0.045,2024-10-31
2024,Myles Bryant,BryaMy01,HOU,26.0,CB,6.0,0.0,0.0,1.0,1.0,1.0,6.0,6.0,6.0,0.0,91.7,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-10-31
2024,Zachary Carter,CartZa00,CIN,25.0,DT,4.0,2.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.5,2.0,9.0,0.0,0.0,2024-10-31
2024,Byron Cowart,CowaBy00,CHI,28.0,DT,6.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.5,2.0,6.0,1.0,0.14300000000000002,2024-10-31
2024,Mike Ford,FordMi01,CLE,29.0,CB,8.0,0.0,0.0,1.0,1.0,1.0,16.0,16.0,16.0,0.0,118.7,9.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.16699999999999998,2024-10-31
2024,Adam Gotsis,GotsAd00,IND,32.0,DT,5.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,79.2,-6.0,-6.0,6.0,0.0,0.0,2.0,0.0,2.0,8.0,2.0,0.2,2024-10-31
2024,Javon Hargrave,HargJa00,SF,31.0,DL,3.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,0.0,1.0,3.0,7.0,0.0,0.0,2024-10-31
2024,Tre Hawkins,HawkTr00,NYG,24.0,CB,2.0,0.0,0.0,1.0,0.0,0.0,0.0,,0.0,0.0,39.6,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.2,2024-10-31
2024,Marquis Haynes,HaynMa01,CAR,31.0,OLB,2.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,3.0,1.0,0.0,0.0,1.0,5.0,0.0,0.0,2024-10-31
2024,Jaden Hicks,HickJa01,KC,22.0,DB,7.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2024-10-31
2024,Bryce Huff,HuffBr00,PHI,26.0,DE,7.0,5.0,0.0,2.0,2.0,1.0,18.0,9.0,9.0,0.0,104.2,1.0,2.0,16.0,2.0,2.0,1.0,1.5,5.0,8.0,3.0,0.273,2024-10-31
2024,Theo Jackson,JackTh00,MIN,26.0,S,7.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,2024-10-31
2024,Jermaine Johnson,JohnJe07,NYJ,25.0,LB,2.0,2.0,0.0,1.0,1.0,1.0,7.0,7.0,7.0,0.0,95.8,-3.0,-3.0,10.0,4.0,1.0,0.0,0.0,1.0,4.0,1.0,0.2,2024-10-31
2024,John Johnson,JohnJo10,LA,29.0,S,2.0,1.0,1.0,4.0,3.0,0.75,17.0,5.7,4.3,0.0,42.7,4.8,9.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.111,2024-10-31
2024,Phidarian Mathis,MathPh00,WAS,26.0,DT,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,10.0,0.0,0.0,2024-10-31
2024,Tristin McCollum,McCoTr00,PHI,25.0,S,7.0,0.0,0.0,2.0,1.0,0.5,14.0,14.0,7.0,0.0,72.9,5.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,1.0,0.111,2024-10-31
2024,Takkarist McKinley,McKiTa00,NYJ,29.0,DL,7.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.5,2.0,9.0,1.0,0.1,2024-10-31
2024,Segun Olubi,OlubSe00,IND,25.0,LB,8.0,0.0,0.0,1.0,1.0,1.0,25.0,25.0,25.0,0.0,118.7,13.0,13.0,12.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2024-10-31
2024,Mike Pennel,PennMi00,KC,33.0,DT,7.0,5.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,2024-10-31
2024,Jeremiah Pharms,PharJe00,NE,28.0,DT,7.0,1.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,1.0,0.0,2.0,10.0,0.0,0.0,2024-10-31
2024,Nehemiah Pritchett,PritNe00,SEA,23.0,CB,7.0,1.0,0.0,13.0,9.0,0.6920000000000001,111.0,12.3,8.5,1.0,121.0,10.9,67.0,44.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.455,2024-10-31
2024,John Ridgeway,RidgJo00,NO,25.0,DT,6.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.0,1.0,8.0,1.0,0.111,2024-10-31
2024,Tavius Robinson,RobiTa00,BAL,25.0,OLB,8.0,0.0,0.0,1.0,1.0,1.0,7.0,7.0,7.0,0.0,95.8,-2.0,-2.0,9.0,0.0,0.0,5.0,1.5,7.0,11.0,0.0,0.0,2024-10-31
2024,Isaiah Rodgers,RodgIs00,PHI,26.0,CB,5.0,0.0,0.0,3.0,1.0,0.33299999999999996,2.0,2.0,0.7,0.0,42.4,22.7,-2.0,4.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2024-10-31
2024,Christian Roland-Wallace,RolaCh00,KC,23.0,CB,7.0,0.0,1.0,6.0,4.0,0.667,37.0,9.3,6.2,1.0,83.3,10.0,31.0,6.0,5.0,1.0,2.0,0.0,3.0,4.0,0.0,0.0,2024-10-31
2024,Tedarrell Slaton,SlatTe00,GB,27.0,DL,8.0,8.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,2.0,0.0,2.0,13.0,3.0,0.188,2024-10-31
2024,Cam Smith,SmitCa02,MIA,24.0,CB,1.0,0.0,0.0,5.0,4.0,0.8,57.0,14.3,11.4,0.0,114.2,14.0,54.0,3.0,1.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2024-10-31
2024,Keidron Smith,SmitKe05,DEN,25.0,DB,7.0,0.0,0.0,1.0,1.0,1.0,17.0,17.0,17.0,0.0,118.7,5.0,5.0,12.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.14300000000000002,2024-10-31
2024,Maason Smith,SmitMa07,JAX,22.0,DT,5.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,0.0,87.5,0.0,0.0,5.0,0.0,1.0,1.0,1.0,3.0,5.0,0.0,0.0,2024-10-31
2024,Teair Tart,TartTe00,LAC,27.0,DT,7.0,0.0,1.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,1.0,0.0,1.0,11.0,1.0,0.083,2024-10-31
2024,Tavierre Thomas,ThomTa01,TB,28.0,CB,8.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.16699999999999998,2024-10-31
2024,Jerry Tillery,TillJe00,MIN,28.0,DL,7.0,6.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,3.0,0.0,5.0,13.0,0.0,0.0,2024-10-31
2024,Khyiris Tonga,TongKh00,ARI,28.0,DL,7.0,1.0,0.0,1.0,1.0,1.0,5.0,5.0,5.0,0.0,87.5,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1.0,0.063,2024-10-31
2024,Jay Tufele,TufeJa00,CIN,25.0,DT,5.0,3.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,1.0,0.0,0.5,2.0,10.0,2.0,0.16699999999999998,2024-10-31
2024,Dallas Turner,TurnDa01,MIN,21.0,OLB,6.0,0.0,0.0,2.0,1.0,0.5,6.0,6.0,3.0,0.0,56.2,10.0,5.0,1.0,8.0,1.0,0.0,1.0,2.0,6.0,0.0,0.0,2024-10-31
2024,Payton Turner,TurnPa02,NO,25.0,DE,7.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,,0.0,0.0,0.0,2.0,0.0,1.0,3.0,7.0,1.0,0.125,2024-10-31
2024,Mykal Walker,WalkMy00,WAS,27.0,OLB,8.0,0.0,0.0,2.0,2.0,1.0,12.0,6.0,6.0,0.0,91.7,3.0,6.0,6.0,2.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,2024-10-31
2024,Kristian Welch,WelcKr00,2TM,26.0,,7.0,1.0,0.0,2.0,1.0,0.5,12.0,12.0,6.0,0.0,68.7,-1.5,-1.0,13.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2024-10-31
2024,Chandler Wooten,WootCh00,CAR,25.0,LB,3.0,0.0,0.0,2.0,2.0,1.0,15.0,7.5,7.5,0.0,97.9,6.5,13.0,2.0,3.0,0.0,0.0,0.0,0.0,7.0,1.0,0.125,2024-10-31
2024,Chidobe Awuzie,AwuzCh00,TEN,29.0,CB,3.0,3.0,0.0,3.0,1.0,0.33299999999999996,19.0,19.0,6.3,0.0,56.2,10.3,17.0,2.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2024-10-31
2024,Quinton Bell,BellQu00,MIA,28.0,LB,7.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,0.0,39.6,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2024-10-31
2024,Julius Brents,BrenJu00,IND,24.0,CB,1.0,1.0,0.0,6.0,4.0,0.667,79.0,19.8,13.2,0.0,109.7,15.3,67.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,0.125,2024-10-31
2024,Mike Brown,BrowMi02,TEN,25.0,S,7.0,0.0,0.0,1.0,1.0,1.0,25.0,25.0,25.0,0.0,118.7,24.0,24.0,1.0,1.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2024-10-31
2024,KeiTrel Clark,ClarKe02,ARI,23.0,CB,6.0,0.0,0.0,4.0,3.0,0.75,41.0,13.7,10.3,0.0,107.3,8.3,27.0,14.0,1.0,0.0,0.0,1.0,1.0,5.0,1.0,0.16699999999999998,2024-10-31
2024,Brandon Codrington,CodrBr00,BUF,24.0,DB,8.0,0.0,0.0,3.0,2.0,0.667,10.0,5.0,3.3,0.0,71.5,3.7,1.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2024-10-31
